subject,seed,stage2_hv,stage3_projected_hv,delta_hv_stage3_minus_stage2,stage2_selected_semantic_on_stage3,stage3_selected_f_semantic,delta_selected_f_semantic_stage3_minus_stage2,stage2_selected_solution_id,stage3_selected_solution_id,stage2_selected_is_injected_seed,stage3_selected_is_injected_seed,stage3_selected_seed_name,stage2_selected_ari_vs_leiden,stage2_selected_nmi_vs_leiden,stage2_selected_equals_leiden,stage3_selected_ari_vs_leiden,stage3_selected_nmi_vs_leiden,stage3_selected_equals_leiden,stage2_vs_stage3_selected_ari,stage2_vs_stage3_selected_nmi,stage2_vs_stage3_selected_partition_equal,stage3_front_size,stage3_projected_front_size,stage3_front_f_semantic_min,stage3_front_f_semantic_mean,stage3_front_f_semantic_max,stage3_front_f_semantic_std,reference_status,stage2_coupling,stage3_coupling,delta_coupling_stage3_minus_stage2,stage2_cohesion,stage3_cohesion,delta_cohesion_stage3_minus_stage2,stage2_imbalance,stage3_imbalance,delta_imbalance_stage3_minus_stage2,stage2_weighted_modularity,stage3_weighted_modularity,delta_weighted_modularity_stage3_minus_stage2,stage2_internal_edge_weight_ratio,stage3_internal_edge_weight_ratio,delta_internal_edge_weight_ratio_stage3_minus_stage2,stage2_internal_external_edge_ratio,stage3_internal_external_edge_ratio,delta_internal_external_edge_ratio_stage3_minus_stage2,stage2_cluster_count,stage3_cluster_count,delta_cluster_count_stage3_minus_stage2,stage2_average_cluster_size,stage3_average_cluster_size,delta_average_cluster_size_stage3_minus_stage2,stage2_max_cluster_size,stage3_max_cluster_size,delta_max_cluster_size_stage3_minus_stage2,stage2_min_cluster_size,stage3_min_cluster_size,delta_min_cluster_size_stage3_minus_stage2,stage2_max_cluster_ratio,stage3_max_cluster_ratio,delta_max_cluster_ratio_stage3_minus_stage2,stage2_singleton_ratio,stage3_singleton_ratio,delta_singleton_ratio_stage3_minus_stage2,stage2_cluster_size_cv,stage3_cluster_size_cv,delta_cluster_size_cv_stage3_minus_stage2,stage2_mojofm_vs_reference,stage3_mojofm_vs_reference,delta_mojofm_vs_reference_stage3_minus_stage2,stage2_pairwise_precision,stage3_pairwise_precision,delta_pairwise_precision_stage3_minus_stage2,stage2_pairwise_recall,stage3_pairwise_recall,delta_pairwise_recall_stage3_minus_stage2,stage2_pairwise_f1,stage3_pairwise_f1,delta_pairwise_f1_stage3_minus_stage2,stage2_ari_vs_reference,stage3_ari_vs_reference,delta_ari_vs_reference_stage3_minus_stage2,stage2_nmi_vs_reference,stage3_nmi_vs_reference,delta_nmi_vs_reference_stage3_minus_stage2,stage2_reference_coverage_ratio,stage3_reference_coverage_ratio,delta_reference_coverage_ratio_stage3_minus_stage2
xerces,1,0.12909889936078031147,0.12436855970177659869,-0.0047303396590036000252,0.38751061880264831006,0.38751061880264831006,0,seed1_solution017,seed1_solution017,True,True,raw_leiden_perturb_0.005_1,0.99775650722417719152,0.99866863665278038376,False,0.99775650722417719152,0.99866863665278038376,False,1,0.99999999999999922284,False,100,83,0.38751061880264831006,0.69017801048029614464,0.98288393077806124332,0.16644480346612561261,unavailable,0.20879942487419120289,0.20879942487419120289,0,8.3371805937386049834,8.3371805937386049834,0,1.2847820672188998703,1.2847820672188998703,0,0.66151914293438984771,0.66151914293438984771,0,0.79120057512580854731,0.79120057512580854731,0,3.7892852224211535095,3.7892852224211535095,0,30,30,0,27.13333333333333286,27.13333333333333286,0,119,119,0,1,1,0,0.14619164619164601304,0.14619164619164601304,0,0.012285012285012100394,0.012285012285012100394,0,1.2847820672188998703,1.2847820672188998703,0,,,,,,,,,,,,,,,,,,,,,
xerces,2,0.1411527738240233032,0.15144221188335080241,0.01028943805932740034,0.38958419879977640443,0.38445925714281498076,-0.0051249416569611998956,seed2_solution017,seed2_solution014,False,True,raw_leiden_perturb_0.02_1,0.99450085946541355586,0.99541967278004994668,False,0.99154056647526644941,0.99276288132959900068,False,0.98603194174638320035,0.98818595922402341358,False,100,86,0.38445925714281498076,0.67880504306062650066,0.98172255999113600122,0.15917899473443730685,unavailable,0.20825305535585900141,0.20960460100647010373,0.0013515456506109000106,8.064845770211084286,8.0710642040951743326,0.0062184338840899000198,1.3090336331184895258,1.319038513858470818,0.010004880739981000803,0.66264036537649373404,0.66051159611368215341,-0.00212876926281130004,0.79174694464414074879,0.79039539899352984076,-0.0013515456506109000106,3.8018503175918256787,3.7708876389079430957,-0.030962678683882100678,31,31,0,26.258064516129032029,26.258064516129032029,0,118,119,1,1,1,0,0.14496314496314491316,0.14619164619164601304,0.0012285012285012000648,0.013513513513513500386,0.013513513513513500386,0,1.3090336331184895258,1.319038513858470818,0.010004880739981000803,,,,,,,,,,,,,,,,,,,,,
xerces,3,0.1249790398633267019,0.13983279972014170389,0.014853759856815000259,0.38873194738704031082,0.38759444035668050299,-0.001137507030359700055,seed3_solution009,seed3_solution013,True,True,raw_leiden_perturb_0.01_4,1,0.99999999999999922284,False,0.99653556141746679753,0.99747039272354875994,False,0.99653556141746679753,0.99747039272354875994,False,100,79,0.38759444035668050299,0.68222571569346512899,0.98248716032966565415,0.15864273561380121125,unavailable,0.20879942487419120289,0.20931703810208471261,0.00051761322789339999847,8.0687653361834232868,8.0681103606820023799,-0.00065497550142090004994,1.3145261655890887464,1.3160201505210100681,0.0014939849319210000717,0.66151914293438984771,0.66057151256332446998,-0.0009476303710652000294,0.79120057512580854731,0.79068296189791520412,-0.00051761322789339999847,3.7892852224211535095,3.7774419563126802046,-0.011843266108473700371,31,31,0,26.258064516129032029,26.258064516129032029,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.013513513513513500386,0.013513513513513500386,0,1.3145261655890887464,1.3160201505210100681,0.0014939849319210000717,,,,,,,,,,,,,,,,,,,,,
xerces,4,0.13888766367099450449,0.13415141951136730358,-0.0047362441596271002975,0.38873194738704031082,0.38726933998467671927,-0.0014626074023634000765,seed4_solution014,seed4_solution017,True,True,raw_leiden_perturb_0.01_1,1,0.99999999999999922284,False,0.99658746136314724229,0.99748876654756624127,False,0.99658746136314724229,0.99748876654756624127,False,100,86,0.38726933998467671927,0.67880880816728150773,0.97763987696334198052,0.17218569594886920515,unavailable,0.20879942487419120289,0.20885693745506830887,5.7512580877078223196e-05,8.0687653361834232868,8.0689461274527864987,0.00018079126936320000967,1.3145261655890887464,1.3125671853101499309,-0.0019589802789387001855,0.66151914293438984771,0.66151614119939927683,-3.001734990570881223e-06,0.79120057512580854731,0.79114306254493171888,-5.7512580877050460844e-05,3.7892852224211535095,3.7879664050667769537,-0.0013188173543767999461,31,31,0,26.258064516129032029,26.258064516129032029,0,118,117,-1,1,1,0,0.14496314496314491316,0.14373464373464370225,-0.0012285012285012000648,0.013513513513513500386,0.013513513513513500386,0,1.3145261655890887464,1.3125671853101499309,-0.0019589802789387001855,,,,,,,,,,,,,,,,,,,,,
xerces,5,0.13366918848832270994,0.13738027381943870853,0.0037110853311159001412,0.38873194738704031082,0.38740546571461087488,-0.0013264816724292000094,seed5_solution012,seed5_solution015,True,False,,1,0.99999999999999922284,False,0.99471931048256034824,0.995899942722364373,False,0.99471931048256034824,0.995899942722364373,False,100,78,0.38740546571461087488,0.66632269693569512459,0.97461232347499082707,0.16083637001946460288,unavailable,0.20879942487419120289,0.20994967649173240654,0.0011502516175411999551,8.0687653361834232868,8.0711190811117248245,0.0023537449283013997872,1.3145261655890887464,1.3126384721797144106,-0.0018876934093744000137,0.66151914293438984771,0.6605021079849554555,-0.0010170349494344000166,0.79120057512580854731,0.79005032350826742693,-0.0011502516175411999551,3.7892852224211535095,3.7630461580605389926,-0.026239064360614398896,31,31,0,26.258064516129032029,26.258064516129032029,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.013513513513513500386,0.012285012285012100394,-0.0012285012285012000648,1.3145261655890887464,1.3126384721797144106,-0.0018876934093744000137,,,,,,,,,,,,,,,,,,,,,
xerces,6,0.12345546669955430319,0.12629100151738201219,0.0028355348178276001438,0.38822607644591772269,0.38822607644591772269,0,seed6_solution016,seed6_solution017,True,True,raw_leiden_perturb_0.005_2,0.99787038240170677916,0.99868062357914677563,False,0.99787038240170677916,0.99868062357914677563,False,1,0.99999999999999955591,False,100,72,0.38653116374037022052,0.67892664726413787246,0.98239692225363517419,0.15884092748615211144,unavailable,0.20879942487419120289,0.20879942487419120289,0,8.3373020139290225927,8.3373020139290225927,0,1.284570606370329493,1.284570606370329493,0,0.66151914293438984771,0.66151914293438984771,0,0.79120057512580854731,0.79120057512580854731,0,3.7892852224211535095,3.7892852224211535095,0,30,30,0,27.13333333333333286,27.13333333333333286,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.012285012285012100394,0.012285012285012100394,0,1.284570606370329493,1.284570606370329493,0,,,,,,,,,,,,,,,,,,,,,
xerces,7,0.15325065930072820364,0.22777871982745140356,0.074528060526723102774,0.3848397980897568238,0.38424145078674071252,-0.00059834730301610000031,seed7_solution018,seed7_solution013,True,False,,0.99807648910508162121,0.99773011176172643477,False,0.99514712379112324481,0.99528529458247161354,False,0.99706975000958919519,0.99755537395812121648,False,100,84,0.38424145078674071252,0.67013073532908473684,0.96360488556848356012,0.15147402066272530607,unavailable,0.20871315600287548842,0.21167505391804450343,0.002961897915168900091,8.0700648789755469181,8.0700468475517901368,-1.8031423756781350676e-05,1.3149176114234006896,1.316553305710399524,0.0016356942869987000158,0.66160148970403565016,0.65864084788678911586,-0.0029606418172465997878,0.79128684399712434505,0.78832494608195524677,-0.0029618979151687001641,3.7912648112427662639,3.7242222524113568483,-0.067042558831409401754,31,31,0,26.258064516129032029,26.258064516129032029,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.013513513513513500386,0.013513513513513500386,0,1.3149176114234006896,1.316553305710399524,0.0016356942869987000158,,,,,,,,,,,,,,,,,,,,,
xerces,8,0.14932998361313440383,0.14402940123942800654,-0.0053005823737063001433,0.38873194738704031082,0.38612787711636070709,-0.0026040702706795000772,seed8_solution011,seed8_solution016,True,True,raw_leiden_perturb_0.02_0,1,0.99999999999999922284,False,0.99760056132942998008,0.99763006619058980373,False,0.99760056132942998008,0.99763006619058980373,False,100,80,0.38612787711636070709,0.66608100090423294493,0.96308213645994844576,0.17433039579616690928,unavailable,0.20879942487419120289,0.20891445003594530383,0.00011502516175410000012,8.0687653361834232868,8.0695677940281349549,0.0008024578447114999848,1.3145261655890887464,1.315095502830358809,0.00056933724126970002011,0.66151914293438984771,0.66142909874045785479,-9.004419393221496648e-05,0.79120057512580854731,0.79108554996405444637,-0.00011502516175410000012,3.7892852224211535095,3.7866483138334481318,-0.0026369085877058001319,31,31,0,26.258064516129032029,26.258064516129032029,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.013513513513513500386,0.013513513513513500386,0,1.3145261655890887464,1.315095502830358809,0.00056933724126970002011,,,,,,,,,,,,,,,,,,,,,
xerces,9,0.13069933902078981203,0.12543478822262568717,-0.0052645507981639002096,0.39107506298979660686,0.38708202181436018874,-0.0039930411754363001609,seed9_solution019,seed9_solution013,False,False,,0.99771028089075675105,0.99721456287171394983,False,0.99368760166240477361,0.99569110283380524162,False,0.99139114794822202903,0.99290936134527962853,False,100,84,0.38708202181436018874,0.69389641261113854664,0.97437383287408041443,0.159776991703054011,unavailable,0.20940330697340028832,0.21199137311286830876,0.0025880661394680000605,8.0143251817432670236,8.0667760199562170698,0.052450838212949900397,1.3106052769189000529,1.3186482913305175302,0.008043014411617600487,0.66093701762539303068,0.657189177422299875,-0.0037478402030928000682,0.7905966930265995174,0.78800862688713135817,-0.0025880661394678001336,3.7754737709420487235,3.7171730873575690168,-0.058300683584479602584,31,31,0,26.258064516129032029,26.258064516129032029,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.012285012285012100394,0.013513513513513500386,0.0012285012285012000648,1.3106052769189000529,1.3186482913305175302,0.008043014411617600487,,,,,,,,,,,,,,,,,,,,,
xerces,10,0.14250147396256240828,0.14073404256967200765,-0.0017674313928903000182,0.38873194738704031082,0.38724960941420827343,-0.0014823379728316999834,seed10_solution021,seed10_solution018,True,True,raw_leiden_perturb_0.01_0,0.99912442774954435265,0.99888442447976755201,False,0.99186331992044762806,0.99284113924130956708,False,0.99099329316744078078,0.99171782471380243162,False,100,91,0.38724960941420827343,0.66670332112677854752,0.98133577749649403277,0.15552568184741288881,unavailable,0.20879942487419120289,0.20989216391085541158,0.0010927390366642000114,8.3352367719449897976,8.0670792022224233619,-0.26815756972256632462,1.282242235417184073,1.3136360821598527249,0.0313938467426687004,0.66151914293438984771,0.66067126608821691303,-0.00084787684617310002475,0.79120057512580854731,0.79010783608914425535,-0.0010927390366642000114,3.7892852224211535095,3.7643512809973969091,-0.024933941423756898759,30,31,1,27.13333333333333286,26.258064516129032029,-0.87526881720430083078,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.012285012285012100394,0.013513513513513500386,0.0012285012285012000648,1.282242235417184073,1.3136360821598527249,0.0313938467426687004,,,,,,,,,,,,,,,,,,,,,
xerces,11,0.12884043299249550718,0.12829620840265371084,-0.00054422458984150002322,0.38873194738704031082,0.38873194738704031082,0,seed11_solution017,seed11_solution013,True,True,raw_leiden,1,0.99999999999999922284,False,1,0.99999999999999922284,False,1,0.99999999999999922284,False,100,83,0.3875760700733629216,0.6927578840844753616,0.97055176419005884103,0.16321332821943840274,unavailable,0.20879942487419120289,0.20879942487419120289,0,8.0687653361834232868,8.0687653361834232868,0,1.3145261655890887464,1.3145261655890887464,0,0.66151914293438984771,0.66151914293438984771,0,0.79120057512580854731,0.79120057512580854731,0,3.7892852224211535095,3.7892852224211535095,0,31,31,0,26.258064516129032029,26.258064516129032029,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.013513513513513500386,0.013513513513513500386,0,1.3145261655890887464,1.3145261655890887464,0,,,,,,,,,,,,,,,,,,,,,
xerces,12,0.14129626029385480845,0.1250876833771867036,-0.016208576916668000767,0.38873194738704031082,0.38916781974038422431,0.00043587235334390000063,seed12_solution018,seed12_solution013,True,False,,0.99893425356477483223,0.9988394947825152137,False,0.99660711371379395729,0.99672883235802800517,False,0.99767658841540785009,0.99788688529487201695,False,100,88,0.38618843118982798535,0.66868926040668075217,0.97873796073991758959,0.16314616039140530934,unavailable,0.20879942487419120289,0.20891445003594530383,0.00011502516175410000012,8.336436871540824356,8.3204850755890280567,-0.015951795951796101519,1.2825952905919755231,1.2790603534775595307,-0.0035349371144157001531,0.66151914293438984771,0.66142452130132833865,-9.4621633061731102998e-05,0.79120057512580854731,0.79108554996405444637,-0.00011502516175410000012,3.7892852224211535095,3.7866483138334481318,-0.0026369085877058001319,30,30,0,27.13333333333333286,27.13333333333333286,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.012285012285012100394,0.012285012285012100394,0,1.2825952905919755231,1.2790603534775595307,-0.0035349371144157001531,,,,,,,,,,,,,,,,,,,,,
xerces,13,0.13822175546669948631,0.13820418827356781288,-1.7567193131645675308e-05,0.38873194738704031082,0.38873194738704031082,0,seed13_solution019,seed13_solution015,True,True,raw_leiden_perturb_0.02_4,0.99847807944418964787,0.99783652635570918576,False,0.99847807944418964787,0.99783652635570918576,False,1,0.99999999999999944489,False,100,85,0.38873194738704031082,0.67860002623256843179,0.98448352132793204294,0.16624749967674348761,unavailable,0.20879942487419120289,0.20879942487419120289,0,8.6181944987648666512,8.6181944987648666512,0,1.2485924679897535405,1.2485924679897535405,0,0.66151914293438984771,0.66151914293438984771,0,0.79120057512580854731,0.79120057512580854731,0,3.7892852224211535095,3.7892852224211535095,0,29,29,0,28.06896551724138078,28.06896551724138078,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.01105651105651100051,0.01105651105651100051,0,1.2485924679897535405,1.2485924679897535405,0,,,,,,,,,,,,,,,,,,,,,
xerces,14,0.12499510129451130158,0.12827730636067130598,0.0032822050661598001393,0.38873194738704031082,0.38600427115074037454,-0.0027276762362996001716,seed14_solution015,seed14_solution014,True,True,raw_leiden_perturb_0.01_2,1,0.99999999999999922284,False,0.99569489016494916456,0.99536369585107997704,False,0.99569489016494916456,0.99536369585107997704,False,100,86,0.38600427115074037454,0.68431788256263814674,0.97920466526779681438,0.15982543308602201182,unavailable,0.20879942487419120289,0.20897196261682240981,0.00017253774263120000222,8.0687653361834232868,8.0677460510329908061,-0.0010192851504324000264,1.3145261655890887464,1.3143837927453998482,-0.00014237284368910001296,0.66151914293438984771,0.66120778693885307042,-0.00031135599553660001874,0.79120057512580854731,0.79102803738317761795,-0.00017253774263110001168,3.7892852224211535095,3.7853309481216457222,-0.0039542742995082001689,31,31,0,26.258064516129032029,26.258064516129032029,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.013513513513513500386,0.013513513513513500386,0,1.3145261655890887464,1.3143837927453998482,-0.00014237284368910001296,,,,,,,,,,,,,,,,,,,,,
xerces,15,0.13672034819460920918,0.14866383927137841181,0.011943491076769100281,0.3916375339145448109,0.39320302008217400402,0.0015654861676291001015,seed15_solution018,seed15_solution015,True,False,,0.9934801971336719717,0.99322607239875237983,False,0.98738273538723675404,0.98884868142402515545,False,0.98090491024382642227,0.9820601369907614453,False,100,85,0.3851580327690182215,0.67933265824167743396,0.98193428236729962677,0.16871423856757880588,unavailable,0.21035226455787200961,0.21040977713874900457,5.7512580877050460844e-05,8.0888134473158963544,8.1183925075533238669,0.029579060237427401425,1.3192513138601826839,1.3199958437060750338,0.00074452984589219999446,0.65984446878130265102,0.65993907015472186295,9.46013734194339626e-05,0.78964773544212785161,0.78959022286125091217,-5.7512580877050460844e-05,3.7539302802460694508,3.7526308596419295505,-0.0012994206041402000217,31,31,0,26.258064516129032029,26.258064516129032029,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.013513513513513500386,0.013513513513513500386,0,1.3192513138601826839,1.3199958437060750338,0.00074452984589219999446,,,,,,,,,,,,,,,,,,,,,
xerces,16,0.1239646261870352012,0.13196245561857780637,0.0079978294315424004746,0.38873194738704031082,0.38699130386354507749,-0.0017406435234950000043,seed16_solution020,seed16_solution015,True,True,raw_leiden_perturb_0.005_1,0.99895326829186836815,0.99884361386637043889,False,0.99701262046703520436,0.99757106466445921722,False,0.99596956961482518977,0.99641138370606363583,False,100,86,0.38699130386354507749,0.66729472873262207777,0.9635791210720420219,0.15451809251310710813,unavailable,0.20879942487419120289,0.20925952552120760664,0.00046010064701650001812,8.3349816763136974629,8.069664611945549737,-0.26531706436814772587,1.2825599894479042806,1.3169086225867787654,0.034348633138874401505,0.66151914293438984771,0.66079980153820161437,-0.00071934139618830001805,0.79120057512580854731,0.79074047447879225459,-0.00046010064701650001812,3.7892852224211535095,3.7787549814483991639,-0.010530240972754600567,30,31,1,27.13333333333333286,26.258064516129032029,-0.87526881720430083078,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.012285012285012100394,0.013513513513513500386,0.0012285012285012000648,1.2825599894479042806,1.3169086225867787654,0.034348633138874401505,,,,,,,,,,,,,,,,,,,,,
xerces,17,0.12965031262985110549,0.12822577686164521316,-0.0014245357682058999282,0.38873194738704031082,0.38873194738704031082,0,seed17_solution017,seed17_solution010,False,True,raw_leiden,0.99979050871441477177,0.99920667825528364236,False,1,0.99999999999999922284,False,0.99979050871441477177,0.99920667825528364236,False,100,88,0.38760131291441402013,0.68413309507863373504,0.98243802505849120443,0.16762253973005530883,unavailable,0.20879942487419120289,0.20879942487419120289,0,8.3326736756723640553,8.0687653361834232868,-0.26390833948894071304,1.2810057760306767793,1.3145261655890887464,0.033520389558412001796,0.66151914293438984771,0.66151914293438984771,0,0.79120057512580854731,0.79120057512580854731,0,3.7892852224211535095,3.7892852224211535095,0,30,31,1,27.13333333333333286,26.258064516129032029,-0.87526881720430083078,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.012285012285012100394,0.013513513513513500386,0.0012285012285012000648,1.2810057760306767793,1.3145261655890887464,0.033520389558412001796,,,,,,,,,,,,,,,,,,,,,
xerces,18,0.13273078827404760638,0.13080719437895940715,-0.001923593895087899984,0.3972342938479108132,0.3862766047014447035,-0.01095768914646600041,seed18_solution019,seed18_solution011,False,False,,0.97416427323690324425,0.97993295640766120425,False,0.99200061244909643055,0.99103330469390760182,False,0.9661475219868518316,0.97097050624647562866,False,100,82,0.3862766047014447035,0.67317080837282095018,0.97378172825656994505,0.15833430315799490451,unavailable,0.21874910136592370935,0.21084112149532710512,-0.0079079798705966007633,8.3274658203673901369,8.3565652775121268547,0.029099457144736700503,1.275054080546465185,1.2808290415365459758,0.0057749609900805999596,0.65229451237571844935,0.65938533191448744919,0.007090819538768800348,0.78125089863407615187,0.78915887850467292264,0.0079079798705966007633,3.5714473511239646086,3.7429078014184398171,0.17146045029447520847,30,30,0,27.13333333333333286,27.13333333333333286,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.012285012285012100394,0.0098280098280098000113,-0.0024570024570024001295,1.275054080546465185,1.2808290415365459758,0.0057749609900805999596,,,,,,,,,,,,,,,,,,,,,
xerces,19,0.13498683573781408707,0.14173818775476820786,0.0067513520169540002305,0.38873194738704031082,0.38528412233155412414,-0.0034478250554860001911,seed19_solution011,seed19_solution012,True,False,,1,0.99999999999999922284,False,0.99392322277462963331,0.99513312933725184273,False,0.99392322277462963331,0.99513312933725184273,False,100,86,0.38528412233155412414,0.68101063159497676747,0.98250547788930320259,0.16662969090505710956,unavailable,0.20879942487419120289,0.20911574406901500822,0.0003163191948238000149,8.0687653361834232868,8.0692938737364450219,0.0005285375530216000154,1.3145261655890887464,1.314348197124772355,-0.00017796846431630000901,0.66151914293438984771,0.66139497447131834207,-0.00012416846307170001178,0.79120057512580854731,0.79088425593098465871,-0.0003163191948238000149,3.7892852224211535095,3.7820407040704071555,-0.0072445183507467000514,31,31,0,26.258064516129032029,26.258064516129032029,0,118,117,-1,1,1,0,0.14496314496314491316,0.14373464373464370225,-0.0012285012285012000648,0.013513513513513500386,0.013513513513513500386,0,1.3145261655890887464,1.314348197124772355,-0.00017796846431630000901,,,,,,,,,,,,,,,,,,,,,
xerces,20,0.13525012561038798897,0.12275716389604250656,-0.012492961714345399149,0.39845589002388920319,0.38583617237821671297,-0.012619717645672400008,seed20_solution019,seed20_solution013,False,False,,0.98561506539860044285,0.98387020797721802534,False,0.99759942818868641012,0.9976294557217787462,False,0.98331283369161914809,0.98152729941139482683,False,100,86,0.38583617237821671297,0.68244539307108542658,0.98315401779450395381,0.16906394479843250833,unavailable,0.2126240115025161137,0.20879942487419120289,-0.0038245866283247997863,7.9917209638776052216,8.0678961439896088592,0.076175180112003498811,1.3019018222022407105,1.3140277931479822371,0.012125970945741200435,0.65791229124686823049,0.66151256723283624606,0.0036002759859681001363,0.78737598849748380303,0.79120057512580854731,0.0038245866283247997863,3.7031376791993504405,3.7892852224211535095,0.086147543221802902469,31,31,0,26.258064516129032029,26.258064516129032029,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.012285012285012100394,0.013513513513513500386,0.0012285012285012000648,1.3019018222022407105,1.3140277931479822371,0.012125970945741200435,,,,,,,,,,,,,,,,,,,,,
xerces,21,0.13279970964901680053,0.13981654948518021375,0.0070168398361634002139,0.38873194738704031082,0.38821765888878662087,-0.00051428849825340002509,seed21_solution019,seed21_solution016,True,True,raw_leiden_perturb_0.01_4,1,0.99999999999999922284,False,0.9935700877887050364,0.99345318680896954611,False,0.9935700877887050364,0.99345318680896954611,False,100,82,0.38821765888878662087,0.69278617936859565596,0.95948410750182044904,0.15449943093957088647,unavailable,0.20879942487419120289,0.2125952552120775052,0.0037958303378863001397,8.0687653361834232868,8.0440994632462654579,-0.024665872937157801159,1.3145261655890887464,1.3174414182205771429,0.0029152526314881002135,0.66151914293438984771,0.65758467295923594964,-0.0039344699751538000573,0.79120057512580854731,0.78740474478792232826,-0.0037958303378863001397,3.7892852224211535095,3.7037738401190321014,-0.085511382302122102006,31,31,0,26.258064516129032029,26.258064516129032029,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.013513513513513500386,0.013513513513513500386,0,1.3145261655890887464,1.3174414182205771429,0.0029152526314881002135,,,,,,,,,,,,,,,,,,,,,
xerces,22,0.12621647258789270296,0.13098169961611991208,0.004765227028227000082,0.38873194738704031082,0.38699671449371630949,-0.0017352328933240000232,seed22_solution011,seed22_solution015,True,True,raw_leiden_perturb_0.01_2,1,0.99999999999999922284,False,0.99760056132942998008,0.99763006619058980373,False,0.99760056132942998008,0.99763006619058980373,False,100,83,0.38699671449371630949,0.68002054527474165013,0.96521970783789234893,0.16434316256891440267,unavailable,0.20879942487419120289,0.20911574406901500822,0.0003163191948238000149,8.0687653361834232868,8.0694885524223138873,0.00072321623889049998796,1.3145261655890887464,1.315095502830358809,0.00056933724126970002011,0.66151914293438984771,0.66121903145466764951,-0.00030011147972230001104,0.79120057512580854731,0.79088425593098465871,-0.0003163191948238000149,3.7892852224211535095,3.7820407040704071555,-0.0072445183507467000514,31,31,0,26.258064516129032029,26.258064516129032029,0,118,118,0,1,1,0,0.14496314496314491316,0.14496314496314491316,0,0.013513513513513500386,0.013513513513513500386,0,1.3145261655890887464,1.315095502830358809,0.00056933724126970002011,,,,,,,,,,,,,,,,,,,,,
xerces,23,0.13110970971128310669,0.12977440839700871145,-0.0013353013142744000162,0.38697156881210820201,0.38697156881210820201,0,seed23_solution012,seed23_solution013,True,True,raw_leiden_perturb_0.02_0,0.99457669472244103481,0.99618390374656684561,False,0.99457669472244103481,0.99618390374656684561,False,1,0.99999999999999955591,False,100,87,0.38683143047390922131,0.67241647772855073217,0.97995573191939122637,0.16658762302823040824,unavailable,0.20879942487419120289,0.20879942487419120289,0,8.9308619118886181099,8.9308619118886181099,0,1.2198986269944038785,1.2198986269944038785,0,0.66151914293438984771,0.66151914293438984771,0,0.79120057512580854731,0.79120057512580854731,0,3.7892852224211535095,3.7892852224211535095,0,28,28,0,29.071428571428572951,29.071428571428572951,0,119,119,0,1,1,0,0.14619164619164601304,0.14619164619164601304,0,0.0098280098280098000113,0.0098280098280098000113,0,1.2198986269944038785,1.2198986269944038785,0,,,,,,,,,,,,,,,,,,,,,
xerces,24,0.12579573581395100956,0.12502956790555380673,-0.00076616790839690001712,0.38692913788909810702,0.38632029909276310864,-0.00060883879633490004066,seed24_solution010,seed24_solution012,False,False,,0.99276587414079142668,0.99396194869907361635,False,0.99339067016111637365,0.99469286953066360368,False,0.99933373036573980297,0.99863284486660119921,False,100,79,0.38632029909276310864,0.69090398847087475254,0.97908187232564436453,0.16578511744620061386,unavailable,0.20862688713155991271,0.20862688713155991271,0,8.3334638578145163734,8.3377792809534678753,0.0043154231389515001344,1.281889083004687846,1.2807229891335243366,-0.001166093871163099982,0.66204481412553795039,0.66204481412553795039,0,0.79137311286843992075,0.79137311286843992075,0,3.7932460372157135176,3.7932460372157135176,0,30,30,0,27.13333333333333286,27.13333333333333286,0,119,119,0,1,1,0,0.14619164619164601304,0.14619164619164601304,0,0.012285012285012100394,0.01105651105651100051,-0.0012285012285012000648,1.281889083004687846,1.2807229891335243366,-0.001166093871163099982,,,,,,,,,,,,,,,,,,,,,
