subject,stage,seed,profile,profile_id,selected_solution_id,source_front,Q_best,weighted_modularity,relative_modularity_loss,band_size,band_size_is_one,coupling,cohesion,imbalance,f_semantic,cluster_count,max_cluster_ratio,singleton_ratio,feasible,partition_hash,balance_equals_semantic,balance_equals_coupling,balance_equals_cohesion
easymock,stage2,9,MODULARITY_ANCHOR,P0,seed9_solution022,results/easymock/03_stage2_nsga/robustness/seed_09/pareto_front.csv,0.57975047089957088,0.57975047089957088,0,5,False,0.2590975254730713,1.8609415836688563,0.73857127506062081,0.41722255444239575,11,0.26666666666666666,0.019047619047619049,True,a90aea882f14556af3a01e19c2975d5ec3e54dc6aa79863177ea95d4f7815529,False,False,False
easymock,stage2,9,BALANCE,P1,seed9_solution026,results/easymock/03_stage2_nsga/robustness/seed_09/pareto_front.csv,0.57975047089957088,0.55164957867995601,0.048470667347647114,5,False,0.3042212518195051,1.9864782692055416,0.61794774085746029,0.49139003071903298,11,0.23809523809523808,0.0095238095238095247,True,bccd8bc49a1507a1270b13c6c914200ce7e6178531efaffdd3e88b99825ed844,False,False,False
easymock,stage2,9,COUPLING,P2,seed9_solution022,results/easymock/03_stage2_nsga/robustness/seed_09/pareto_front.csv,0.57975047089957088,0.57975047089957088,0,5,False,0.2590975254730713,1.8609415836688563,0.73857127506062081,0.41722255444239575,11,0.26666666666666666,0.019047619047619049,True,a90aea882f14556af3a01e19c2975d5ec3e54dc6aa79863177ea95d4f7815529,False,False,False
easymock,stage2,9,COHESION,P3,seed9_solution023,results/easymock/03_stage2_nsga/robustness/seed_09/pareto_front.csv,0.57975047089957088,0.57083595532757359,0.015376469739067344,5,False,0.26710334788937407,2.4266340141340144,0.83086709891198707,0.4210274537227503,12,0.26666666666666666,0.019047619047619049,True,f58919c7e005960ea428d33242e288b5bc6dbd4150e39d78959234bc12c6b0da,False,False,False
easymock,stage2,9,SEMANTIC,P4,seed9_solution022,results/easymock/03_stage2_nsga/robustness/seed_09/pareto_front.csv,0.57975047089957088,0.57975047089957088,0,5,False,0.2590975254730713,1.8609415836688563,0.73857127506062081,0.41722255444239575,11,0.26666666666666666,0.019047619047619049,True,a90aea882f14556af3a01e19c2975d5ec3e54dc6aa79863177ea95d4f7815529,False,False,False
easymock,stage3,1,MODULARITY_ANCHOR,P0,seed1_solution022,results/stage3/subjects/easymock/declaration_method_body/formal/seed_01/projected_front_3d.csv,0.59262817049424721,0.59262817049424721,0,3,False,0.2423580786026201,1.8641492754224853,0.92836383515884491,0.39324414420690301,13,0.27619047619047621,0.038095238095238099,True,1e17bcd1a8b367d93159b1a02b92a20d50b2c51a7d7e12158d01388f058f7a1e,False,False,False
easymock,stage3,1,BALANCE,P1,seed1_solution024,results/stage3/subjects/easymock/declaration_method_body/formal/seed_01/projected_front_3d.csv,0.59262817049424721,0.5631919151469692,0.049670698783570146,3,False,0.27874818049490541,1.8924210049210053,0.80017004995409413,0.41070925515809531,12,0.25714285714285712,0.019047619047619049,True,2c70bbfb0591136909d1d7ea9c8e659fd39142b3eeda86f15330ce46ae060311,False,False,False
easymock,stage3,1,COUPLING,P2,seed1_solution022,results/stage3/subjects/easymock/declaration_method_body/formal/seed_01/projected_front_3d.csv,0.59262817049424721,0.59262817049424721,0,3,False,0.2423580786026201,1.8641492754224853,0.92836383515884491,0.39324414420690301,13,0.27619047619047621,0.038095238095238099,True,1e17bcd1a8b367d93159b1a02b92a20d50b2c51a7d7e12158d01388f058f7a1e,False,False,False
easymock,stage3,1,COHESION,P3,seed1_solution023,results/stage3/subjects/easymock/declaration_method_body/formal/seed_01/projected_front_3d.csv,0.59262817049424721,0.57967816742201206,0.021851818251290601,3,False,0.2576419213973799,2.1643062556855659,0.83086709891198707,0.4031643140650214,12,0.27619047619047621,0,True,7bb9ff302d8d8d230338f8f294c037c707164198ceb23ca0cac30a6963bf7b60,False,False,False
easymock,stage3,1,SEMANTIC,P4,seed1_solution022,results/stage3/subjects/easymock/declaration_method_body/formal/seed_01/projected_front_3d.csv,0.59262817049424721,0.59262817049424721,0,3,False,0.2423580786026201,1.8641492754224853,0.92836383515884491,0.39324414420690301,13,0.27619047619047621,0.038095238095238099,True,1e17bcd1a8b367d93159b1a02b92a20d50b2c51a7d7e12158d01388f058f7a1e,False,False,False
easymock,stage3,2,MODULARITY_ANCHOR,P0,seed2_solution019,results/stage3/subjects/easymock/declaration_method_body/formal/seed_02/projected_front_3d.csv,0.57626215916723356,0.57626215916723356,0,3,False,0.25109170305676853,1.7513580436657359,0.90390937277749883,0.39967941280584007,13,0.26666666666666666,0.038095238095238099,True,75811903794188ede6ebffd0405251f1b3a46e3e0405d4c907e883b916481f58,False,False,False
easymock,stage3,2,BALANCE,P1,seed2_solution021,results/stage3/subjects/easymock/declaration_method_body/formal/seed_02/projected_front_3d.csv,0.57626215916723356,0.5698361544931978,0.011151182793820937,3,False,0.27510917030567683,1.5991605013344143,0.72917808543051321,0.49224168460653006,13,0.21904761904761905,0.019047619047619049,True,8494d3bcee29d1a56821d5c07e21f922b5854e8f4888efc76692b1cbf3e27ee1,False,False,False
easymock,stage3,2,COUPLING,P2,seed2_solution019,results/stage3/subjects/easymock/declaration_method_body/formal/seed_02/projected_front_3d.csv,0.57626215916723356,0.57626215916723356,0,3,False,0.25109170305676853,1.7513580436657359,0.90390937277749883,0.39967941280584007,13,0.26666666666666666,0.038095238095238099,True,75811903794188ede6ebffd0405251f1b3a46e3e0405d4c907e883b916481f58,False,False,False
easymock,stage3,2,COHESION,P3,seed2_solution019,results/stage3/subjects/easymock/declaration_method_body/formal/seed_02/projected_front_3d.csv,0.57626215916723356,0.57626215916723356,0,3,False,0.25109170305676853,1.7513580436657359,0.90390937277749883,0.39967941280584007,13,0.26666666666666666,0.038095238095238099,True,75811903794188ede6ebffd0405251f1b3a46e3e0405d4c907e883b916481f58,False,False,False
easymock,stage3,2,SEMANTIC,P4,seed2_solution019,results/stage3/subjects/easymock/declaration_method_body/formal/seed_02/projected_front_3d.csv,0.57626215916723356,0.57626215916723356,0,3,False,0.25109170305676853,1.7513580436657359,0.90390937277749883,0.39967941280584007,13,0.26666666666666666,0.038095238095238099,True,75811903794188ede6ebffd0405251f1b3a46e3e0405d4c907e883b916481f58,False,False,False
easymock,stage3,3,MODULARITY_ANCHOR,P0,seed3_solution022,results/stage3/subjects/easymock/declaration_method_body/formal/seed_03/projected_front_3d.csv,0.59159155580133294,0.59159155580133294,0,1,True,0.24599708879184862,2.1885876923494476,0.78823549320223085,0.40032702842995771,11,0.27619047619047621,0.019047619047619049,True,db83b1165927c05337e5b87bcf52c4150309167971c331bbe8ec9f9a2888a60b,True,True,True
easymock,stage3,3,BALANCE,P1,seed3_solution022,results/stage3/subjects/easymock/declaration_method_body/formal/seed_03/projected_front_3d.csv,0.59159155580133294,0.59159155580133294,0,1,True,0.24599708879184862,2.1885876923494476,0.78823549320223085,0.40032702842995771,11,0.27619047619047621,0.019047619047619049,True,db83b1165927c05337e5b87bcf52c4150309167971c331bbe8ec9f9a2888a60b,True,True,True
