source,target,flow_type,weight,evidence_method,evidence_statement
org.easymock.MockType,org.easymock.IMockBuilder,argument_passing_flow,3,"<org.easymock.IMockBuilder: java.lang.Object mock(java.lang.String,org.easymock.MockType)>","$r3 = interfaceinvoke r0.<org.easymock.IMockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.MockType)>(r1, r2)"
org.easymock.IMocksControl,org.easymock.IMockBuilder,argument_passing_flow,3,"<org.easymock.IMockBuilder: java.lang.Object mock(java.lang.String,org.easymock.IMocksControl)>","$r3 = interfaceinvoke r0.<org.easymock.IMockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.IMocksControl)>(r1, r2)"
org.easymock.ConstructorArgs,org.easymock.IMocksControl,argument_passing_flow,3,"<org.easymock.IMocksControl: java.lang.Object mock(java.lang.String,java.lang.Class,org.easymock.ConstructorArgs,java.lang.reflect.Method[])>","$r5 = interfaceinvoke r0.<org.easymock.IMocksControl: java.lang.Object createMock(java.lang.String,java.lang.Class,org.easymock.ConstructorArgs,java.lang.reflect.Method[])>(r1, r2, r3, r4)"
org.easymock.internal.classinfoprovider.ClassInfoProvider,org.easymock.internal.ClassProxyFactory,argument_passing_flow,3,"<org.easymock.internal.ClassProxyFactory: java.lang.Object createProxy(java.lang.Class,java.lang.reflect.InvocationHandler,java.lang.reflect.Method[],org.easymock.ConstructorArgs)>","$r7 = specialinvoke r3.<org.easymock.internal.ClassProxyFactory: java.lang.Object doCreateProxy(java.lang.Class,java.lang.reflect.InvocationHandler,org.easymock.internal.classinfoprovider.ClassInfoProvider,java.lang.reflect.Method[],org.easymock.ConstructorArgs)>(r0, r4, r2, r5, r6)"
org.easymock.ConstructorArgs,org.easymock.internal.ClassProxyFactory,argument_passing_flow,3,"<org.easymock.internal.ClassProxyFactory: java.lang.Object createProxy(java.lang.Class,java.lang.reflect.InvocationHandler,java.lang.reflect.Method[],org.easymock.ConstructorArgs)>","$r7 = specialinvoke r3.<org.easymock.internal.ClassProxyFactory: java.lang.Object doCreateProxy(java.lang.Class,java.lang.reflect.InvocationHandler,org.easymock.internal.classinfoprovider.ClassInfoProvider,java.lang.reflect.Method[],org.easymock.ConstructorArgs)>(r0, r4, r2, r5, r6)"
org.easymock.internal.ClassMockingData,org.easymock.internal.ClassProxyFactory$MockMethodInterceptor,argument_passing_flow,3,"<org.easymock.internal.ClassProxyFactory$MockMethodInterceptor: java.lang.Object interceptSuperCallable(java.lang.Object,org.easymock.internal.ClassMockingData,java.lang.reflect.Method,java.lang.Object[],java.util.concurrent.Callable)>",$r6 = staticinvoke <org.easymock.internal.ClassProxyFactory$MockMethodInterceptor: org.easymock.internal.ClassMockingData mockingData(org.easymock.internal.ClassMockingData)>(r9)
org.easymock.internal.Invocation,org.easymock.internal.ExpectedInvocation,argument_passing_flow,3,"<org.easymock.internal.ExpectedInvocation: void <init>(org.easymock.internal.Invocation,java.util.List)>","$r3 = specialinvoke r0.<org.easymock.internal.ExpectedInvocation: java.util.List createMissingMatchers(org.easymock.internal.Invocation,java.util.List)>(r1, r2)"
org.easymock.internal.Invocation,org.easymock.internal.ExpectedInvocation,return_value_flow,3,<org.easymock.internal.ExpectedInvocation: boolean matches(org.easymock.internal.Invocation)>,$z1 = specialinvoke r0.<org.easymock.internal.ExpectedInvocation: boolean matches(java.lang.Object[])>($r8)
org.easymock.internal.Invocation,org.easymock.internal.ExpectedInvocation,argument_passing_flow,3,<org.easymock.internal.ExpectedInvocation: boolean matches(org.easymock.internal.Invocation)>,$z1 = specialinvoke r0.<org.easymock.internal.ExpectedInvocation: boolean matches(java.lang.Object[])>($r8)
org.easymock.Mock,org.easymock.internal.InjectionPlan,return_value_flow,3,<org.easymock.internal.InjectionPlan: void addInjection(org.easymock.internal.Injection)>,specialinvoke r3.<org.easymock.internal.InjectionPlan: void blockDuplicateQualifiers(java.lang.String)>(r2)
org.easymock.Mock,org.easymock.internal.InjectionPlan,argument_passing_flow,3,<org.easymock.internal.InjectionPlan: void addInjection(org.easymock.internal.Injection)>,specialinvoke r3.<org.easymock.internal.InjectionPlan: void blockDuplicateQualifiers(java.lang.String)>(r2)
org.easymock.internal.InjectionPlan,org.easymock.internal.Injector,argument_passing_flow,3,<org.easymock.internal.Injector: void injectMocks(java.lang.Object)>,"staticinvoke <org.easymock.internal.Injector: void createMocksForAnnotations(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>(r20_1, r1, $r0)"
org.easymock.internal.InjectionPlan,org.easymock.internal.Injector,argument_passing_flow,3,<org.easymock.internal.Injector: void injectMocks(java.lang.Object)>,"staticinvoke <org.easymock.internal.Injector: void injectMocksOnClass(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>(r24_2, r23_3, $r0)"
org.easymock.internal.Injector,org.easymock.EasyMockSupport,return_value_flow,3,"<org.easymock.internal.Injector: void createMocksForAnnotations(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>","r23_1 = virtualinvoke $r11.<org.easymock.EasyMockSupport: java.lang.Object createMock(java.lang.String,org.easymock.MockType,java.lang.Class)>(r22_3, $r19, r7)"
org.easymock.internal.Injector,org.easymock.EasyMock,return_value_flow,3,"<org.easymock.internal.Injector: void createMocksForAnnotations(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>","r23_2 = staticinvoke <org.easymock.EasyMock: java.lang.Object createMock(java.lang.String,org.easymock.MockType,java.lang.Class)>(r22_3, $r19, r7)"
org.easymock.Mock,org.easymock.internal.Injector,argument_passing_flow,3,"<org.easymock.internal.Injector: void createMocksForAnnotations(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>",$r19 = staticinvoke <org.easymock.internal.Injector: org.easymock.MockType mockTypeFromAnnotation(org.easymock.Mock)>(r6)
org.easymock.internal.Injector,org.easymock.EasyMockSupport,argument_passing_flow,3,"<org.easymock.internal.Injector: void createMocksForAnnotations(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>","r23_1 = virtualinvoke $r11.<org.easymock.EasyMockSupport: java.lang.Object createMock(java.lang.String,org.easymock.MockType,java.lang.Class)>(r22_3, $r19, r7)"
org.easymock.internal.Injector,org.easymock.EasyMock,argument_passing_flow,3,"<org.easymock.internal.Injector: void createMocksForAnnotations(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>","r23_2 = staticinvoke <org.easymock.EasyMock: java.lang.Object createMock(java.lang.String,org.easymock.MockType,java.lang.Class)>(r22_3, $r19, r7)"
org.easymock.Mock,org.easymock.internal.Injection,argument_passing_flow,3,"<org.easymock.internal.Injector: void createMocksForAnnotations(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>","specialinvoke $r10.<org.easymock.internal.Injection: void <init>(java.lang.Object,org.easymock.Mock)>(r23_3, r6)"
org.easymock.internal.Injection,org.easymock.internal.InjectionPlan,argument_passing_flow,3,"<org.easymock.internal.Injector: void createMocksForAnnotations(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>",virtualinvoke r9.<org.easymock.internal.InjectionPlan: void addInjection(org.easymock.internal.Injection)>($r10)
org.easymock.internal.InjectionPlan,org.easymock.internal.Injector,return_value_flow,3,"<org.easymock.internal.Injector: void injectMocksOnClass(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>","r4 = staticinvoke <org.easymock.internal.Injector: java.util.List injectByName(java.lang.Class,java.lang.Object,java.util.List)>(r0, r1, $r3)"
org.easymock.internal.InjectionPlan,org.easymock.internal.Injector,return_value_flow,3,"<org.easymock.internal.Injector: void injectMocksOnClass(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>","staticinvoke <org.easymock.internal.Injector: void injectByType(java.lang.Object,java.util.List,java.util.List)>(r1, r4, $r5)"
org.easymock.internal.InjectionPlan,org.easymock.internal.Injector,argument_passing_flow,3,"<org.easymock.internal.Injector: void injectMocksOnClass(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>","r4 = staticinvoke <org.easymock.internal.Injector: java.util.List injectByName(java.lang.Class,java.lang.Object,java.util.List)>(r0, r1, $r3)"
org.easymock.internal.InjectionPlan,org.easymock.internal.Injector,argument_passing_flow,3,"<org.easymock.internal.Injector: void injectMocksOnClass(java.lang.Class,java.lang.Object,org.easymock.internal.InjectionPlan)>","staticinvoke <org.easymock.internal.Injector: void injectByType(java.lang.Object,java.util.List,java.util.List)>(r1, r4, $r5)"
org.easymock.internal.Injection,org.easymock.internal.Injector,return_value_flow,3,"<org.easymock.internal.Injector: java.util.List injectByName(java.lang.Class,java.lang.Object,java.util.List)>","r7 = staticinvoke <org.easymock.internal.Injector: java.lang.reflect.Field getFieldByName(java.lang.Class,java.lang.String)>(r0, $r6)"
org.easymock.internal.Injection,org.easymock.internal.Injector,argument_passing_flow,3,"<org.easymock.internal.Injector: java.util.List injectByName(java.lang.Class,java.lang.Object,java.util.List)>","r7 = staticinvoke <org.easymock.internal.Injector: java.lang.reflect.Field getFieldByName(java.lang.Class,java.lang.String)>(r0, $r6)"
org.easymock.internal.Injection,org.easymock.internal.InjectionTarget,argument_passing_flow,3,"<org.easymock.internal.Injector: java.util.List injectByName(java.lang.Class,java.lang.Object,java.util.List)>",$z0 = virtualinvoke r8.<org.easymock.internal.InjectionTarget: boolean accepts(org.easymock.internal.Injection)>(r5)
org.easymock.internal.Injection,org.easymock.internal.InjectionTarget,argument_passing_flow,3,"<org.easymock.internal.Injector: java.util.List injectByName(java.lang.Class,java.lang.Object,java.util.List)>","virtualinvoke r8.<org.easymock.internal.InjectionTarget: void inject(java.lang.Object,org.easymock.internal.Injection)>(r9, r5)"
org.easymock.internal.Injector,org.easymock.internal.InjectionTarget,return_value_flow,3,"<org.easymock.internal.Injector: void injectByType(java.lang.Object,java.util.List,java.util.List)>","virtualinvoke r4.<org.easymock.internal.InjectionTarget: void inject(java.lang.Object,org.easymock.internal.Injection)>(r7, r6)"
org.easymock.internal.Injector,org.easymock.internal.InjectionTarget,argument_passing_flow,3,"<org.easymock.internal.Injector: void injectByType(java.lang.Object,java.util.List,java.util.List)>","virtualinvoke r4.<org.easymock.internal.InjectionTarget: void inject(java.lang.Object,org.easymock.internal.Injection)>(r7, r6)"
org.easymock.internal.Injection,org.easymock.internal.InjectionTarget,argument_passing_flow,3,"<org.easymock.internal.Injector: org.easymock.internal.Injection findUniqueAssignable(java.util.List,org.easymock.internal.InjectionTarget)>",$z1 = virtualinvoke r4.<org.easymock.internal.InjectionTarget: boolean accepts(org.easymock.internal.Injection)>(r3)
org.easymock.internal.LastControl,org.easymock.internal.matchers.And,return_value_flow,3,<org.easymock.internal.LastControl: void reportAnd(int)>,specialinvoke $r3.<org.easymock.internal.matchers.And: void <init>(java.util.List)>($r4)
org.easymock.internal.LastControl,org.easymock.internal.matchers.And,argument_passing_flow,3,<org.easymock.internal.LastControl: void reportAnd(int)>,specialinvoke $r3.<org.easymock.internal.matchers.And: void <init>(java.util.List)>($r4)
org.easymock.IArgumentMatcher,org.easymock.internal.matchers.Not,argument_passing_flow,3,<org.easymock.internal.LastControl: void reportNot()>,specialinvoke $r3.<org.easymock.internal.matchers.Not: void <init>(org.easymock.IArgumentMatcher)>($r6)
org.easymock.internal.LastControl,org.easymock.internal.matchers.Or,return_value_flow,3,<org.easymock.internal.LastControl: void reportOr(int)>,specialinvoke $r3.<org.easymock.internal.matchers.Or: void <init>(java.util.List)>($r4)
org.easymock.internal.LastControl,org.easymock.internal.matchers.Or,argument_passing_flow,3,<org.easymock.internal.LastControl: void reportOr(int)>,specialinvoke $r3.<org.easymock.internal.matchers.Or: void <init>(java.util.List)>($r4)
org.easymock.internal.ReflectionUtils,org.easymock.internal.MockBuilder,return_value_flow,3,<org.easymock.internal.MockBuilder: org.easymock.IMockBuilder addMockedMethod(java.lang.String)>,virtualinvoke r0.<org.easymock.internal.MockBuilder: org.easymock.IMockBuilder addMockedMethod(java.lang.reflect.Method)>(r4)
org.easymock.internal.ReflectionUtils,org.easymock.internal.MockBuilder,argument_passing_flow,3,<org.easymock.internal.MockBuilder: org.easymock.IMockBuilder addMockedMethod(java.lang.String)>,virtualinvoke r0.<org.easymock.internal.MockBuilder: org.easymock.IMockBuilder addMockedMethod(java.lang.reflect.Method)>(r4)
org.easymock.internal.ReflectionUtils,org.easymock.internal.MockBuilder,return_value_flow,3,"<org.easymock.internal.MockBuilder: org.easymock.IMockBuilder addMockedMethod(java.lang.String,java.lang.Class[])>",virtualinvoke r0.<org.easymock.internal.MockBuilder: org.easymock.IMockBuilder addMockedMethod(java.lang.reflect.Method)>(r5)
org.easymock.internal.ReflectionUtils,org.easymock.internal.MockBuilder,argument_passing_flow,3,"<org.easymock.internal.MockBuilder: org.easymock.IMockBuilder addMockedMethod(java.lang.String,java.lang.Class[])>",virtualinvoke r0.<org.easymock.internal.MockBuilder: org.easymock.IMockBuilder addMockedMethod(java.lang.reflect.Method)>(r5)
org.easymock.MockType,org.easymock.EasyMock,argument_passing_flow,3,<org.easymock.internal.MockBuilder: java.lang.Object createMock(org.easymock.MockType)>,$r5 = staticinvoke <org.easymock.EasyMock: org.easymock.IMocksControl createControl(org.easymock.MockType)>(r2)
org.easymock.MockType,org.easymock.EasyMockSupport,argument_passing_flow,3,<org.easymock.internal.MockBuilder: java.lang.Object createMock(org.easymock.MockType)>,$r5_1 = virtualinvoke $r3.<org.easymock.EasyMockSupport: org.easymock.IMocksControl createControl(org.easymock.MockType)>(r2)
org.easymock.IMocksControl,org.easymock.internal.MockBuilder,argument_passing_flow,3,<org.easymock.internal.MockBuilder: java.lang.Object createMock(org.easymock.MockType)>,"$r4 = virtualinvoke r0.<org.easymock.internal.MockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.IMocksControl)>(null, $r5_2)"
org.easymock.MockType,org.easymock.EasyMock,argument_passing_flow,3,"<org.easymock.internal.MockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.MockType)>",$r6 = staticinvoke <org.easymock.EasyMock: org.easymock.IMocksControl createControl(org.easymock.MockType)>(r2)
org.easymock.MockType,org.easymock.EasyMockSupport,argument_passing_flow,3,"<org.easymock.internal.MockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.MockType)>",$r6_1 = virtualinvoke $r3.<org.easymock.EasyMockSupport: org.easymock.IMocksControl createControl(org.easymock.MockType)>(r2)
org.easymock.IMocksControl,org.easymock.internal.MockBuilder,argument_passing_flow,3,"<org.easymock.internal.MockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.MockType)>","$r5 = virtualinvoke r0.<org.easymock.internal.MockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.IMocksControl)>(r4, $r6_2)"
org.easymock.IMocksControl,org.easymock.internal.MockBuilder,argument_passing_flow,3,<org.easymock.internal.MockBuilder: java.lang.Object createMock(org.easymock.IMocksControl)>,"$r2 = virtualinvoke r0.<org.easymock.internal.MockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.IMocksControl)>(null, r1)"
org.easymock.ConstructorArgs,org.easymock.IMocksControl,argument_passing_flow,3,"<org.easymock.internal.MockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.IMocksControl)>","$r11 = interfaceinvoke r7.<org.easymock.IMocksControl: java.lang.Object createMock(java.lang.String,java.lang.Class,org.easymock.ConstructorArgs,java.lang.reflect.Method[])>(r8, $r10, $r9, $r15_2)"
org.easymock.IMocksControl,org.easymock.internal.MockBuilder,argument_passing_flow,3,<org.easymock.internal.MockBuilder: java.lang.Object createMock(java.lang.String)>,"$r4 = virtualinvoke r0.<org.easymock.internal.MockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.IMocksControl)>(r3, $r5_2)"
org.easymock.IMocksControl,org.easymock.internal.MockBuilder,argument_passing_flow,3,<org.easymock.internal.MockBuilder: java.lang.Object createNiceMock(java.lang.String)>,"$r4 = virtualinvoke r0.<org.easymock.internal.MockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.IMocksControl)>(r3, $r5_2)"
org.easymock.IMocksControl,org.easymock.internal.MockBuilder,argument_passing_flow,3,<org.easymock.internal.MockBuilder: java.lang.Object createStrictMock(java.lang.String)>,"$r4 = virtualinvoke r0.<org.easymock.internal.MockBuilder: java.lang.Object createMock(java.lang.String,org.easymock.IMocksControl)>(r3, $r5_2)"
org.easymock.internal.MocksControl,org.easymock.internal.LastControl,argument_passing_flow,3,"<org.easymock.internal.MockInvocationHandler: java.lang.Object invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])>",staticinvoke <org.easymock.internal.LastControl: void reportLastControl(org.easymock.internal.MocksControl)>($r10)
org.easymock.internal.Invocation,org.easymock.internal.IMocksControlState,argument_passing_flow,3,"<org.easymock.internal.MockInvocationHandler: java.lang.Object invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])>",$r9 = interfaceinvoke $r8.<org.easymock.internal.IMocksControlState: java.lang.Object invoke(org.easymock.internal.Invocation)>($r4)
org.easymock.internal.ExpectedInvocation,org.easymock.internal.ExpectedInvocationAndResult,argument_passing_flow,3,"<org.easymock.internal.MocksBehavior: void addStub(org.easymock.internal.ExpectedInvocation,org.easymock.internal.Result)>","specialinvoke $r1.<org.easymock.internal.ExpectedInvocationAndResult: void <init>(org.easymock.internal.ExpectedInvocation,org.easymock.internal.Result)>(r2, r3)"
org.easymock.internal.Result,org.easymock.internal.ExpectedInvocationAndResult,argument_passing_flow,3,"<org.easymock.internal.MocksBehavior: void addStub(org.easymock.internal.ExpectedInvocation,org.easymock.internal.Result)>","specialinvoke $r1.<org.easymock.internal.ExpectedInvocationAndResult: void <init>(org.easymock.internal.ExpectedInvocation,org.easymock.internal.Result)>(r2, r3)"
org.easymock.internal.ExpectedInvocation,org.easymock.internal.MocksBehavior,argument_passing_flow,3,"<org.easymock.internal.MocksBehavior: void addExpected(org.easymock.internal.ExpectedInvocation,org.easymock.internal.Result,org.easymock.internal.Range)>",specialinvoke r0.<org.easymock.internal.MocksBehavior: void addBehaviorListIfNecessary(org.easymock.internal.ExpectedInvocation)>(r1)
org.easymock.internal.ExpectedInvocation,org.easymock.internal.UnorderedBehavior,argument_passing_flow,3,"<org.easymock.internal.MocksBehavior: void addExpected(org.easymock.internal.ExpectedInvocation,org.easymock.internal.Result,org.easymock.internal.Range)>","virtualinvoke $r4.<org.easymock.internal.UnorderedBehavior: void addExpected(org.easymock.internal.ExpectedInvocation,org.easymock.internal.Result,org.easymock.internal.Range)>(r1, r2, r3)"
org.easymock.internal.Result,org.easymock.internal.UnorderedBehavior,argument_passing_flow,3,"<org.easymock.internal.MocksBehavior: void addExpected(org.easymock.internal.ExpectedInvocation,org.easymock.internal.Result,org.easymock.internal.Range)>","virtualinvoke $r4.<org.easymock.internal.UnorderedBehavior: void addExpected(org.easymock.internal.ExpectedInvocation,org.easymock.internal.Result,org.easymock.internal.Range)>(r1, r2, r3)"
org.easymock.internal.Range,org.easymock.internal.UnorderedBehavior,argument_passing_flow,3,"<org.easymock.internal.MocksBehavior: void addExpected(org.easymock.internal.ExpectedInvocation,org.easymock.internal.Result,org.easymock.internal.Range)>","virtualinvoke $r4.<org.easymock.internal.UnorderedBehavior: void addExpected(org.easymock.internal.ExpectedInvocation,org.easymock.internal.Result,org.easymock.internal.Range)>(r1, r2, r3)"
org.easymock.internal.Invocation,org.easymock.internal.ExpectedInvocation,argument_passing_flow,3,<org.easymock.internal.MocksBehavior: org.easymock.internal.Result getStubResult(org.easymock.internal.Invocation)>,$z1 = virtualinvoke $r6.<org.easymock.internal.ExpectedInvocation: boolean matches(org.easymock.internal.Invocation)>(r5)
org.easymock.internal.ExpectedInvocation,org.easymock.internal.UnorderedBehavior,argument_passing_flow,3,<org.easymock.internal.MocksBehavior: void addBehaviorListIfNecessary(org.easymock.internal.ExpectedInvocation)>,"$z3 = virtualinvoke $r5.<org.easymock.internal.UnorderedBehavior: boolean allowsExpectedInvocation(org.easymock.internal.ExpectedInvocation,boolean)>(r4, $z2)"
org.easymock.internal.RecordState,org.easymock.internal.Result,return_value_flow,3,<org.easymock.internal.MocksBehavior: org.easymock.internal.Result addActual(org.easymock.internal.Invocation)>,r33_1 = staticinvoke <org.easymock.internal.Result: org.easymock.internal.Result createReturnResult(java.lang.Object)>($r22)
org.easymock.internal.Invocation,org.easymock.internal.UnorderedBehavior,argument_passing_flow,3,<org.easymock.internal.MocksBehavior: org.easymock.internal.Result addActual(org.easymock.internal.Invocation)>,r32 = virtualinvoke $r26.<org.easymock.internal.UnorderedBehavior: org.easymock.internal.Result addActual(org.easymock.internal.Invocation)>(r4)
org.easymock.internal.Invocation,org.easymock.internal.MocksBehavior,argument_passing_flow,3,<org.easymock.internal.MocksBehavior: org.easymock.internal.Result addActual(org.easymock.internal.Invocation)>,$r31 = specialinvoke r0.<org.easymock.internal.MocksBehavior: org.easymock.internal.Result getStubResult(org.easymock.internal.Invocation)>(r4)
org.easymock.internal.RecordState,org.easymock.internal.Result,argument_passing_flow,3,<org.easymock.internal.MocksBehavior: org.easymock.internal.Result addActual(org.easymock.internal.Invocation)>,r33_1 = staticinvoke <org.easymock.internal.Result: org.easymock.internal.Result createReturnResult(java.lang.Object)>($r22)
org.easymock.internal.Invocation,org.easymock.internal.UnorderedBehavior,argument_passing_flow,3,<org.easymock.internal.MocksBehavior: org.easymock.internal.Result addActual(org.easymock.internal.Invocation)>,r36 = virtualinvoke $r16.<org.easymock.internal.UnorderedBehavior: java.util.List getMessages(org.easymock.internal.Invocation)>(r4)
org.easymock.internal.MocksControl,org.easymock.internal.MockInvocationHandler,argument_passing_flow,3,"<org.easymock.internal.MocksControl: java.lang.Object createMock(java.lang.String,java.lang.Class,org.easymock.ConstructorArgs,java.lang.reflect.Method[])>",specialinvoke $r3.<org.easymock.internal.MockInvocationHandler: void <init>(org.easymock.internal.MocksControl)>(r1)
org.easymock.internal.MockInvocationHandler,org.easymock.internal.ObjectMethodsFilter,argument_passing_flow,3,"<org.easymock.internal.MocksControl: java.lang.Object createMock(java.lang.String,java.lang.Class,org.easymock.ConstructorArgs,java.lang.reflect.Method[])>","specialinvoke $r2.<org.easymock.internal.ObjectMethodsFilter: void <init>(java.lang.Class,org.easymock.internal.MockInvocationHandler,java.lang.String)>(r0, $r3, r4)"
org.easymock.internal.ObjectMethodsFilter,org.easymock.internal.IProxyFactory,argument_passing_flow,3,"<org.easymock.internal.MocksControl: java.lang.Object createMock(java.lang.String,java.lang.Class,org.easymock.ConstructorArgs,java.lang.reflect.Method[])>","$r7 = interfaceinvoke $r21_2.<org.easymock.internal.IProxyFactory: java.lang.Object createProxy(java.lang.Class,java.lang.reflect.InvocationHandler,java.lang.reflect.Method[],org.easymock.ConstructorArgs)>(r0, $r2, r5, r6)"
org.easymock.ConstructorArgs,org.easymock.internal.IProxyFactory,argument_passing_flow,3,"<org.easymock.internal.MocksControl: java.lang.Object createMock(java.lang.String,java.lang.Class,org.easymock.ConstructorArgs,java.lang.reflect.Method[])>","$r7 = interfaceinvoke $r21_2.<org.easymock.internal.IProxyFactory: java.lang.Object createProxy(java.lang.Class,java.lang.reflect.InvocationHandler,java.lang.reflect.Method[],org.easymock.ConstructorArgs)>(r0, $r2, r5, r6)"
org.easymock.internal.IMocksBehavior,org.easymock.internal.RecordState,argument_passing_flow,3,<org.easymock.internal.MocksControl: void reset()>,specialinvoke $r7.<org.easymock.internal.RecordState: void <init>(org.easymock.internal.IMocksBehavior)>($r8)
org.easymock.internal.IMocksBehavior,org.easymock.internal.ReplayState,argument_passing_flow,3,<org.easymock.internal.MocksControl: void replay()>,specialinvoke $r2.<org.easymock.internal.ReplayState: void <init>(org.easymock.internal.IMocksBehavior)>($r3)
org.easymock.IAnswer,org.easymock.internal.IMocksControlState,argument_passing_flow,3,<org.easymock.internal.MocksControl: org.easymock.IExpectationSetters andAnswer(org.easymock.IAnswer)>,interfaceinvoke $r2.<org.easymock.internal.IMocksControlState: void andAnswer(org.easymock.IAnswer)>(r1)
org.easymock.IAnswer,org.easymock.internal.IMocksControlState,argument_passing_flow,3,<org.easymock.internal.MocksControl: void andStubAnswer(org.easymock.IAnswer)>,interfaceinvoke $r2.<org.easymock.internal.IMocksControlState: void andStubAnswer(org.easymock.IAnswer)>(r1)
org.easymock.internal.Range,org.easymock.internal.IMocksControlState,argument_passing_flow,3,<org.easymock.internal.MocksControl: org.easymock.IExpectationSetters times(int)>,interfaceinvoke $r2.<org.easymock.internal.IMocksControlState: void times(org.easymock.internal.Range)>($r1)
org.easymock.internal.Range,org.easymock.internal.IMocksControlState,argument_passing_flow,3,"<org.easymock.internal.MocksControl: org.easymock.IExpectationSetters times(int,int)>",interfaceinvoke $r2.<org.easymock.internal.IMocksControlState: void times(org.easymock.internal.Range)>($r1)
org.easymock.internal.Range,org.easymock.internal.IMocksControlState,argument_passing_flow,3,<org.easymock.internal.MocksControl: org.easymock.IExpectationSetters once()>,interfaceinvoke $r2.<org.easymock.internal.IMocksControlState: void times(org.easymock.internal.Range)>($r1)
org.easymock.internal.Range,org.easymock.internal.IMocksControlState,argument_passing_flow,3,<org.easymock.internal.MocksControl: org.easymock.IExpectationSetters atLeastOnce()>,interfaceinvoke $r2.<org.easymock.internal.IMocksControlState: void times(org.easymock.internal.Range)>($r1)
org.easymock.internal.Range,org.easymock.internal.IMocksControlState,argument_passing_flow,3,<org.easymock.internal.MocksControl: org.easymock.IExpectationSetters anyTimes()>,interfaceinvoke $r2.<org.easymock.internal.IMocksControlState: void times(org.easymock.internal.Range)>($r1)
org.easymock.internal.LastControl,org.easymock.internal.ExpectedInvocation,return_value_flow,3,<org.easymock.internal.RecordState: java.lang.Object invoke(org.easymock.internal.Invocation)>,"specialinvoke $r2.<org.easymock.internal.ExpectedInvocation: void <init>(org.easymock.internal.Invocation,java.util.List)>(r3, r1)"
org.easymock.internal.Invocation,org.easymock.internal.ExpectedInvocation,argument_passing_flow,3,<org.easymock.internal.RecordState: java.lang.Object invoke(org.easymock.internal.Invocation)>,"specialinvoke $r2.<org.easymock.internal.ExpectedInvocation: void <init>(org.easymock.internal.Invocation,java.util.List)>(r3, r1)"
org.easymock.internal.LastControl,org.easymock.internal.ExpectedInvocation,argument_passing_flow,3,<org.easymock.internal.RecordState: java.lang.Object invoke(org.easymock.internal.Invocation)>,"specialinvoke $r2.<org.easymock.internal.ExpectedInvocation: void <init>(org.easymock.internal.Invocation,java.util.List)>(r3, r1)"
org.easymock.internal.RecordState,org.easymock.internal.Result,return_value_flow,3,<org.easymock.internal.RecordState: void andReturn(java.lang.Object)>,$r2 = staticinvoke <org.easymock.internal.Result: org.easymock.internal.Result createReturnResult(java.lang.Object)>(r5)
org.easymock.internal.Range,org.easymock.internal.RecordState,argument_passing_flow,3,<org.easymock.internal.RecordState: void andReturn(java.lang.Object)>,virtualinvoke r0.<org.easymock.internal.RecordState: void times(org.easymock.internal.Range)>($r3)
org.easymock.internal.RecordState,org.easymock.internal.Result,argument_passing_flow,3,<org.easymock.internal.RecordState: void andReturn(java.lang.Object)>,$r2 = staticinvoke <org.easymock.internal.Result: org.easymock.internal.Result createReturnResult(java.lang.Object)>(r5)
org.easymock.internal.Range,org.easymock.internal.RecordState,argument_passing_flow,3,<org.easymock.internal.RecordState: void andThrow(java.lang.Throwable)>,virtualinvoke r0.<org.easymock.internal.RecordState: void times(org.easymock.internal.Range)>($r4)
org.easymock.IAnswer,org.easymock.internal.RecordState,argument_passing_flow,3,<org.easymock.internal.RecordState: void andAnswer(org.easymock.IAnswer)>,specialinvoke r0.<org.easymock.internal.RecordState: void requireValidAnswer(org.easymock.IAnswer)>(r1)
