subject,class_id,class_name,kind,superclass_present,semantic_text,method_count,annotation_count,interface_count,truncated_method_count,input_hash
xerces-j,org.apache.xerces.util.AugmentationsImpl$LargeContainer,AugmentationsImpl$LargeContainer,class,true,"class AugmentationsImpl$LargeContainer extends AugmentationsImpl$AugmentationsItemsContainer {
    void clear();
    AugmentationsImpl$AugmentationsItemsContainer expand();
    Object getItem(Object);
    boolean isFull();
    Enumeration keys();
    Object putItem(Object, Object);
    Object removeItem(Object);
    String toString();
}
",8,0,0,0,16cd658643119a2b065be406270fba4b092da4f1b8049cb85931d2a7522ae426
xerces-j,org.apache.xerces.util.AugmentationsImpl$SmallContainer,AugmentationsImpl$SmallContainer,class,true,"class AugmentationsImpl$SmallContainer extends AugmentationsImpl$AugmentationsItemsContainer {
    void clear();
    AugmentationsImpl$AugmentationsItemsContainer expand();
    Object getItem(Object);
    boolean isFull();
    Enumeration keys();
    Object putItem(Object, Object);
    Object removeItem(Object);
    String toString();
}
",8,0,0,0,435fcff95a40f1846b703b05bc04e5258b0e4087a4efccb04533adb59d6c11f3
xerces-j,org.apache.xerces.util.AugmentationsImpl$SmallContainer$SmallContainerKeyEnumeration,AugmentationsImpl$SmallContainer$SmallContainerKeyEnumeration,class,false,"class AugmentationsImpl$SmallContainer$SmallContainerKeyEnumeration implements Enumeration {
    boolean hasMoreElements();
    Object nextElement();
}
",2,0,1,0,53eb1b0411b0801f75f8ffd880c00718ff8c1edb5202907fba8a53d9b901b4c6
xerces-j,org.apache.xerces.util.DOMEntityResolverWrapper,DOMEntityResolverWrapper,class,false,"public class DOMEntityResolverWrapper implements XMLEntityResolver {
    LSResourceResolver getEntityResolver();
    String getType(XMLResourceIdentifier);
    XMLInputSource resolveEntity(XMLResourceIdentifier);
    void setEntityResolver(LSResourceResolver);
}
",4,0,1,0,fc6c94aa1e5ab823771adca733ba357f47910237a89262a888251b4538cd87c0
xerces-j,org.apache.xerces.util.DOMErrorHandlerWrapper,DOMErrorHandlerWrapper,class,false,"public class DOMErrorHandlerWrapper implements DOMErrorHandler, XMLErrorHandler {
    void error(String, String, XMLParseException);
    void fatalError(String, String, XMLParseException);
    DOMErrorHandler getErrorHandler();
    boolean handleError(DOMError);
    void printError(DOMError);
    void setErrorHandler(DOMErrorHandler);
    void warning(String, String, XMLParseException);
}
",7,0,2,0,1b6e3a09c72918519612f6dae5bb0e465674da4e735351b8243ba447678937a0
xerces-j,org.apache.xerces.util.DOMErrorHandlerWrapper$DOMErrorTypeMap,DOMErrorHandlerWrapper$DOMErrorTypeMap,class,false,"class DOMErrorHandlerWrapper$DOMErrorTypeMap {
    String getDOMErrorType(XMLErrorCode);
}
",1,0,0,0,8bbf05f44e0a0d11c271f49bc94b4f974a4feab62068a47322f063ca5e686ebb
xerces-j,org.apache.xerces.util.DOMInputSource,DOMInputSource,class,true,"public class DOMInputSource extends XMLInputSource {
    Node getNode();
    String getSystemIdFromNode(Node);
    void setNode(Node);
}
",3,0,0,0,7d9e988043626e2edc6baadb48e47b85c02a9b1610c863f3312e5a1ffd6fc207
xerces-j,org.apache.xerces.util.DOMUtil,DOMUtil,class,false,"public class DOMUtil {
    void copyInto(Node, Node);
    DOMException createDOMException(short, Throwable);
    LSException createLSException(short, Throwable);
    String getAnnotation(Node);
    Attr getAttr(Element, String);
    Attr getAttrNS(Element, String, String);
    String getAttrValue(Element, String);
    String getAttrValueNS(Element, String, String);
    Attr[] getAttrs(Element);
    String getChildText(Node);
    Document getDocument(Node);
    Element getFirstChildElement(Node);
    Element getFirstChildElement(Node, String);
    Element getFirstChildElement(Node, String, String, String);
    Element getFirstChildElement(Node, String[]);
    Element getFirstChildElementNS(Node, String, String);
    Element getFirstChildElementNS(Node, String[][]);
    Element getFirstVisibleChildElement(Node);
    Element getFirstVisibleChildElement(Node, Hashtable);
    Element getLastChildElement(Node);
    Element getLastChildElement(Node, String);
    Element getLastChildElement(Node, String, String, String);
    Element getLastChildElement(Node, String[]);
    Element getLastChildElementNS(Node, String, String);
    Element getLastChildElementNS(Node, String[][]);
    Element getLastVisibleChildElement(Node);
    Element getLastVisibleChildElement(Node, Hashtable);
    String getLocalName(Node);
    String getName(Node);
    String getNamespaceURI(Node);
    Element getNextSiblingElement(Node);
    Element getNextSiblingElement(Node, String);
    Element getNextSiblingElement(Node, String, String, String);
    Element getNextSiblingElement(Node, String[]);
    Element getNextSiblingElementNS(Node, String, String);
    Element getNextSiblingElementNS(Node, String[][]);
    Element getNextVisibleSiblingElement(Node);
    Element getNextVisibleSiblingElement(Node, Hashtable);
    Element getParent(Element);
    String getPrefix(Node);
    Element getRoot(Document);
    String getSyntheticAnnotation(Node);
    String getValue(Attr);
    boolean isHidden(Node);
    boolean isHidden(Node, Hashtable);
    void setHidden(Node);
    void setHidden(Node, Hashtable);
    void setVisible(Node);
    void setVisible(Node, Hashtable);
}
",49,0,0,0,300bc11baa643c56eaf90f97d1e974a29fba0cde7d396858646f3ad3322c5ac5
xerces-j,org.apache.xerces.util.DOMUtil$ThrowableMethods,DOMUtil$ThrowableMethods,class,false,"class DOMUtil$ThrowableMethods {
}
",0,0,0,0,84804761663eaf5ff3c4f606d665c4bf8724e288968778a650012125294baa41
xerces-j,org.apache.xerces.util.DatatypeMessageFormatter,DatatypeMessageFormatter,class,false,"public class DatatypeMessageFormatter {
    String formatMessage(Locale, String, Object[]);
}
",1,0,0,0,b1e00352a8deab4a71b503d19ee1c03000a56f26c2022e4fec3d0e3c55e092cb
xerces-j,org.apache.xerces.util.DefaultErrorHandler,DefaultErrorHandler,class,false,"public class DefaultErrorHandler implements XMLErrorHandler {
    void error(String, String, XMLParseException);
    void fatalError(String, String, XMLParseException);
    void printError(String, XMLParseException);
    void warning(String, String, XMLParseException);
}
",4,0,1,0,2033e8c53dbe2c75ea9fb4d190b6d13e4865dc0ab4a6c350d37914783a5333cf
xerces-j,org.apache.xerces.util.EncodingMap,EncodingMap,class,false,"public class EncodingMap {
    String getIANA2JavaMapping(String);
    String getJava2IANAMapping(String);
    void putIANA2JavaMapping(String, String);
    void putJava2IANAMapping(String, String);
    String removeIANA2JavaMapping(String);
    String removeJava2IANAMapping(String);
}
",6,0,0,0,9f89672d5822b4fe8982995ba61c9e62354956641de75de449d78c10782ccb9f
xerces-j,org.apache.xerces.util.EntityResolver2Wrapper,EntityResolver2Wrapper,class,false,"public class EntityResolver2Wrapper implements ExternalSubsetResolver {
    XMLInputSource createXMLInputSource(InputSource, String);
    EntityResolver2 getEntityResolver();
    XMLInputSource getExternalSubset(XMLDTDDescription);
    XMLInputSource resolveEntity(XMLResourceIdentifier);
    void setEntityResolver(EntityResolver2);
}
",5,0,1,0,303226c00765205261f9481b415b38f6bf83d7700973f80c92f8d12e83a729d7
xerces-j,org.apache.xerces.util.EntityResolverWrapper,EntityResolverWrapper,class,false,"public class EntityResolverWrapper implements XMLEntityResolver {
    EntityResolver getEntityResolver();
    XMLInputSource resolveEntity(XMLResourceIdentifier);
    void setEntityResolver(EntityResolver);
}
",3,0,1,0,5eb94962cc54728941d46bec979d2642ca8abdfbb1bc376e071341825913821e
xerces-j,org.apache.xerces.util.ErrorHandlerProxy,ErrorHandlerProxy,abstract class,false,"public abstract class ErrorHandlerProxy implements ErrorHandler {
    void error(SAXParseException);
    void fatalError(SAXParseException);
    XMLErrorHandler getErrorHandler();
    void warning(SAXParseException);
}
",4,0,1,0,28b2d72635ff12647c0d69e2aa0273a8732fc6b11bfe6a11089b77a040c646c7
xerces-j,org.apache.xerces.util.ErrorHandlerWrapper,ErrorHandlerWrapper,class,false,"public class ErrorHandlerWrapper implements XMLErrorHandler {
    SAXParseException createSAXParseException(XMLParseException);
    XMLParseException createXMLParseException(SAXParseException);
    XNIException createXNIException(SAXException);
    void error(String, String, XMLParseException);
    void fatalError(String, String, XMLParseException);
    ErrorHandler getErrorHandler();
    void setErrorHandler(ErrorHandler);
    void warning(String, String, XMLParseException);
}
",8,0,1,0,c72d2c1a073187daa40a61d67d7762cbbb1430468d4956bd6c9f3e48f9f22e63
xerces-j,org.apache.xerces.util.ErrorHandlerWrapper$1,ErrorHandlerWrapper$1,class,false,"class ErrorHandlerWrapper$1 implements XMLLocator {
    String getBaseSystemId();
    int getCharacterOffset();
    int getColumnNumber();
    String getEncoding();
    String getExpandedSystemId();
    int getLineNumber();
    String getLiteralSystemId();
    String getPublicId();
    String getXMLVersion();
}
",9,0,1,0,64ae51b78a5ca72bba4be9e86baf5a99d730dcd382b8a8d80063b6199c21d083
xerces-j,org.apache.xerces.util.HTTPInputSource,HTTPInputSource,class,true,"public class HTTPInputSource extends XMLInputSource {
    boolean getFollowHTTPRedirects();
    Iterator getHTTPRequestProperties();
    String getHTTPRequestProperty(String);
    void setFollowHTTPRedirects(boolean);
    void setHTTPRequestProperty(String, String);
}
",5,0,0,0,8df321c233c40df1a07cbe303622f7c42ddeebb231d2194d10b474792d20cb6e
xerces-j,org.apache.xerces.util.IntStack,IntStack,class,false,"public class IntStack {
    void clear();
    int elementAt(int);
    void ensureCapacity(int);
    int peek();
    int pop();
    void print();
    void push(int);
    int size();
}
",8,0,0,0,9424500d78114c5bab7c3c5018bede454abc380264066f3454cd7f32ff1691f2
xerces-j,org.apache.xerces.util.JAXPNamespaceContextWrapper,JAXPNamespaceContextWrapper,class,false,"public class JAXPNamespaceContextWrapper implements NamespaceContext {
    boolean declarePrefix(String, String);
    Enumeration getAllPrefixes();
    String getDeclaredPrefixAt(int);
    int getDeclaredPrefixCount();
    List getDeclaredPrefixes();
    NamespaceContext getNamespaceContext();
    String getPrefix(String);
    SymbolTable getSymbolTable();
    String getURI(String);
    void popContext();
    void pushContext();
    void reset();
    void setDeclaredPrefixes(List);
    void setNamespaceContext(NamespaceContext);
    void setSymbolTable(SymbolTable);
}
",15,0,1,0,76f05d46136abfceaeeb02ecb0b267235667309d6cc740d8203786961cda3036
xerces-j,org.apache.xerces.util.LocatorProxy,LocatorProxy,class,false,"public class LocatorProxy implements Locator2 {
    int getColumnNumber();
    String getEncoding();
    int getLineNumber();
    String getPublicId();
    String getSystemId();
    String getXMLVersion();
}
",6,0,1,0,f9a04c07460aa3fd9b00dd6415120fc583e01c4760d6bb1cf4b29aefd4f2a5de
xerces-j,org.apache.xerces.util.MessageFormatter,MessageFormatter,interface,false,"public interface MessageFormatter {
    String formatMessage(Locale, String, Object[]);
}
",1,0,0,0,da80b3ed70a2c52dccdbe87bf4318498ffdda2fd252fba634c2b395774867477
xerces-j,org.apache.xerces.util.NamespaceSupport,NamespaceSupport,class,false,"public class NamespaceSupport implements NamespaceContext {
    boolean containsPrefix(String);
    boolean declarePrefix(String, String);
    Enumeration getAllPrefixes();
    String getDeclaredPrefixAt(int);
    int getDeclaredPrefixCount();
    String getPrefix(String);
    String getURI(String);
    void popContext();
    void pushContext();
    void reset();
}
",10,0,1,0,01874a3c9f3299b4e17ac4c6089db2b4de958dba0383e042517fe5af63217b98
xerces-j,org.apache.xerces.util.NamespaceSupport$Prefixes,NamespaceSupport$Prefixes,class,false,"public class NamespaceSupport$Prefixes implements Enumeration {
    boolean hasMoreElements();
    Object nextElement();
    String toString();
}
",3,0,1,0,0f74748fe4c98fb53c0fc89a75f68b22f4633b069296d792f24dc4f9ef06f7fd
xerces-j,org.apache.xerces.util.ParserConfigurationSettings,ParserConfigurationSettings,class,false,"public class ParserConfigurationSettings implements XMLComponentManager {
    void addRecognizedFeatures(String[]);
    void addRecognizedProperties(String[]);
    void checkFeature(String);
    void checkProperty(String);
    boolean getFeature(String);
    Object getProperty(String);
    void setFeature(String, boolean);
    void setProperty(String, Object);
}
",8,0,1,0,38fb7dae5031e095137f84f4d1fd0fc7f199d62ec9482479646d06a15b7b794e
xerces-j,org.apache.xerces.util.PrimeNumberSequenceGenerator,PrimeNumberSequenceGenerator,class,false,"class PrimeNumberSequenceGenerator {
    void generateSequence(int[]);
}
",1,0,0,0,5f2b5ffdbf7b2b7449d6ceaf98aaee8218339e0f7191f9a66863d969eb7293b4
xerces-j,org.apache.xerces.util.SAXInputSource,SAXInputSource,class,true,"public class SAXInputSource extends XMLInputSource {
    InputSource getInputSource();
    XMLReader getXMLReader();
    void setByteStream(InputStream);
    void setCharacterStream(Reader);
    void setEncoding(String);
    void setInputSource(InputSource);
    void setPublicId(String);
    void setSystemId(String);
    void setXMLReader(XMLReader);
}
",9,0,0,0,daea69aff9af027652a37f1612b16132847cf3fca62e1f6c119e7c7c221999d4
xerces-j,org.apache.xerces.util.SAXLocatorWrapper,SAXLocatorWrapper,class,false,"public class SAXLocatorWrapper implements XMLLocator {
    String getBaseSystemId();
    int getCharacterOffset();
    int getColumnNumber();
    String getEncoding();
    String getExpandedSystemId();
    int getLineNumber();
    String getLiteralSystemId();
    Locator getLocator();
    String getPublicId();
    String getXMLVersion();
    void setLocator(Locator);
}
",11,0,1,0,12a96de25cba98a9bf00ac67887014c3be595859165191084493441bea8de8b2
xerces-j,org.apache.xerces.util.SAXMessageFormatter,SAXMessageFormatter,class,false,"public class SAXMessageFormatter {
    String formatMessage(Locale, String, Object[]);
}
",1,0,0,0,abd566bc0df76439f2ec51d9cbd8f257090aa3a745f5b7b8db40cb33325a1e70
xerces-j,org.apache.xerces.util.SecurityManager,SecurityManager,class,false,"public class SecurityManager {
    int getEntityExpansionLimit();
    int getMaxOccurNodeLimit();
    void setEntityExpansionLimit(int);
    void setMaxOccurNodeLimit(int);
}
",4,0,0,0,c81bc37b3725f0f7cc93424237572d983237c65e17008bfc5134d569c846ce55
xerces-j,org.apache.xerces.util.ShadowedSymbolTable,ShadowedSymbolTable,class,true,"public class ShadowedSymbolTable extends SymbolTable {
    String addSymbol(String);
    String addSymbol(char[], int, int);
    int hash(String);
    int hash(char[], int, int);
}
",4,0,0,0,e601c2a8e8754236ab745b870def5a87c6553b08df9270d85213c6ad66203ae6
xerces-j,org.apache.xerces.util.SoftReferenceSymbolTable,SoftReferenceSymbolTable,class,true,"public class SoftReferenceSymbolTable extends SymbolTable {
    String addSymbol(String);
    String addSymbol(char[], int, int);
    String addSymbol0(String, int, int);
    String addSymbol0(char[], int, int, int, int);
    void clean();
    void compact();
    boolean containsSymbol(String);
    boolean containsSymbol(char[], int, int);
    void rebalance();
    void rehash();
    void rehashCommon(int);
    void removeEntry(SoftReferenceSymbolTable$SREntry);
}
",12,0,0,0,8b1ae5b23e234c94814e9397fc53d8c1cc08b3e490fd5a830ea9a1d756be68d6
xerces-j,org.apache.xerces.util.SoftReferenceSymbolTable$SREntry,SoftReferenceSymbolTable$SREntry,class,true,"public class SoftReferenceSymbolTable$SREntry extends SoftReference {
    void initialize(SoftReferenceSymbolTable$SREntry, int);
}
",1,0,0,0,090412f3e766299ddaba51fc72c7a900a600aa7c392eaf464b936a03f9b1e081
xerces-j,org.apache.xerces.util.SoftReferenceSymbolTable$SREntryData,SoftReferenceSymbolTable$SREntryData,class,false,"public class SoftReferenceSymbolTable$SREntryData {
}
",0,0,0,0,3c4593191fc2de4c3de480a34ee029ae3d8265595165a087802cb248eaa8386f
xerces-j,org.apache.xerces.util.StAXInputSource,StAXInputSource,class,true,"public class StAXInputSource extends XMLInputSource {
    String getEventReaderSystemId(XMLEventReader);
    String getStreamReaderSystemId(XMLStreamReader);
    XMLEventReader getXMLEventReader();
    XMLStreamReader getXMLStreamReader();
    void setSystemId(String);
    boolean shouldConsumeRemainingContent();
}
",6,0,0,0,25bedf3d74ad32ac3ef61d14566e0e9b1426b07a8564fcce0ac255713c60e780
xerces-j,org.apache.xerces.util.StAXLocationWrapper,StAXLocationWrapper,class,false,"public class StAXLocationWrapper implements XMLLocator {
    String getBaseSystemId();
    int getCharacterOffset();
    int getColumnNumber();
    String getEncoding();
    String getExpandedSystemId();
    int getLineNumber();
    String getLiteralSystemId();
    Location getLocation();
    String getPublicId();
    String getXMLVersion();
    void setLocation(Location);
}
",11,0,1,0,e1c4e91fea83bd99244aa24b68f2f8f6ce3f96126bf307442466220ff45a4b5e
xerces-j,org.apache.xerces.util.SymbolHash,SymbolHash,class,false,"public class SymbolHash {
    void clear();
    Object get(Object);
    Object[] getEntries();
    int getLength();
    int getValues(Object[], int);
    int hash(Object);
    int hash0(String);
    SymbolHash makeClone();
    void put(Object, Object);
    void rebalance();
    void rehash();
    void rehashCommon(int);
    SymbolHash$Entry search(Object, int);
}
",13,0,0,0,649bf9590959adb31ff28310fc20aec0d9c3debfc5284fb667b336cfb3840a1d
xerces-j,org.apache.xerces.util.SymbolHash$Entry,SymbolHash$Entry,class,false,"public class SymbolHash$Entry {
    SymbolHash$Entry makeClone();
}
",1,0,0,0,61c959c30d33feaf0ecb5ae5b9566694137f08e7670609ffa58478eafe80d279
xerces-j,org.apache.xerces.util.SymbolTable,SymbolTable,class,false,"public class SymbolTable {
    String addSymbol(String);
    String addSymbol(char[], int, int);
    String addSymbol0(String, int, int);
    String addSymbol0(char[], int, int, int, int);
    boolean containsSymbol(String);
    boolean containsSymbol(char[], int, int);
    int hash(String);
    int hash(char[], int, int);
    int hash0(String);
    int hash0(char[], int, int);
    void rebalance();
    void rehash();
    void rehashCommon(int);
}
",13,0,0,0,f6ecd8b7376a3326f77a3e54d22ae51563f64d9b365aaef6c805a59293100643
xerces-j,org.apache.xerces.util.SymbolTable$Entry,SymbolTable$Entry,class,false,"public class SymbolTable$Entry {
}
",0,0,0,0,1c25045c8c43c5ad3020523440ba1ab643f85b6dfba23cbc70b35c5897632d76
xerces-j,org.apache.xerces.util.SynchronizedSymbolTable,SynchronizedSymbolTable,class,true,"public class SynchronizedSymbolTable extends SymbolTable {
    String addSymbol(String);
    String addSymbol(char[], int, int);
    boolean containsSymbol(String);
    boolean containsSymbol(char[], int, int);
}
",4,0,0,0,6bb016ddc2bb0301ce60572e06d1ad8acac0b3bf1d0d479d0f604a616ed3513f
xerces-j,org.apache.xerces.util.URI,URI,class,false,"public class URI implements Serializable {
    void absolutize(URI);
    void appendPath(String);
    boolean equals(Object);
    String getAuthority();
    String getFragment();
    String getHost();
    String getPath();
    String getPath(boolean, boolean);
    int getPort();
    String getQueryString();
    String getRegBasedAuthority();
    String getScheme();
    String getSchemeSpecificPart();
    String getUserinfo();
    void initialize(URI);
    void initialize(URI, String);
    void initialize(URI, String, boolean);
    boolean initializeAuthority(String);
    void initializePath(String, int);
    void initializeScheme(String);
    boolean isAbsoluteURI();
    boolean isAlpha(char);
    boolean isAlphanum(char);
    boolean isConformantSchemeName(String);
    boolean isDigit(char);
    boolean isGenericURI();
    boolean isHex(char);
    boolean isPathCharacter(char);
    boolean isReservedCharacter(char);
    boolean isSchemeCharacter(char);
    boolean isURICharacter(char);
    boolean isURIString(String);
    boolean isUnreservedCharacter(char);
    boolean isUserinfoCharacter(char);
    boolean isValidRegistryBasedAuthority(String);
    boolean isValidServerBasedAuthority(String, int, String);
    boolean isWellFormedAddress(String);
    boolean isWellFormedIPv4Address(String);
    boolean isWellFormedIPv6Reference(String);
    int scanHexSequence(String, int, int, int[]);
    void setFragment(String);
    void setHost(String);
    void setPath(String);
    void setPort(int);
    void setQueryString(String);
    void setRegBasedAuthority(String);
    void setScheme(String);
    void setUserinfo(String);
    String toString();
}
",49,0,1,0,321128303d72d04ad15a3ee0d42186eea044ba8fab3801dffe2c5984fe116160
xerces-j,org.apache.xerces.util.URI$MalformedURIException,URI$MalformedURIException,class,true,"public class URI$MalformedURIException extends IOException {
}
",0,0,0,0,88fa03d82f33b032af3efc14ed6ebc33b7158d6f80b14e9b8c5f918e3b43cab9
xerces-j,org.apache.xerces.util.XML11Char,XML11Char,class,false,"public class XML11Char {
    boolean isXML11Content(int);
    boolean isXML11InternalEntityContent(int);
    boolean isXML11Invalid(int);
    boolean isXML11NCName(int);
    boolean isXML11NCNameStart(int);
    boolean isXML11Name(int);
    boolean isXML11NameHighSurrogate(int);
    boolean isXML11NameStart(int);
    boolean isXML11Space(int);
    boolean isXML11Valid(int);
    boolean isXML11ValidLiteral(int);
    boolean isXML11ValidNCName(String);
    boolean isXML11ValidName(String);
    boolean isXML11ValidNmtoken(String);
}
",14,0,0,0,27cd598a19ad132e276c35676558bae0ceac553c09f2a46992c47909b82a63a0
xerces-j,org.apache.xerces.util.XMLAttributesImpl,XMLAttributesImpl,class,false,"public class XMLAttributesImpl implements XMLAttributes {
    int addAttribute(QName, String, String);
    void addAttributeNS(QName, String, String);
    QName checkDuplicatesNS();
    QName checkManyDuplicatesNS();
    void cleanTableView();
    Augmentations getAugmentations(String);
    Augmentations getAugmentations(String, String);
    Augmentations getAugmentations(int);
    int getIndex(String);
    int getIndex(String, String);
    int getIndexFast(String);
    int getIndexFast(String, String);
    int getLength();
    String getLocalName(int);
    String getName(int);
    void getName(int, QName);
    String getNonNormalizedValue(int);
    String getPrefix(int);
    String getQName(int);
    String getReportableType(String);
    int getTableViewBucket(String);
    int getTableViewBucket(String, String);
    String getType(String);
    String getType(String, String);
    String getType(int);
    String getURI(int);
    String getValue(String);
    String getValue(String, String);
    String getValue(int);
    void growTableView();
    int hash(String);
    int hash(String, String);
    int hash0(String);
    boolean isSpecified(int);
    void prepareAndPopulateTableView();
    void prepareAndPopulateTableView(int);
    void prepareAndPopulateTableViewNS(int);
    void prepareTableView();
    void rebalanceTableView(int);
    void rebalanceTableViewNS(int);
    void removeAllAttributes();
    void removeAttributeAt(int);
    void setAugmentations(int, Augmentations);
    void setName(int, QName);
    void setNamespaces(boolean);
    void setNonNormalizedValue(int, String);
    void setSpecified(int, boolean);
    void setType(int, String);
    void setURI(int, String);
    void setValue(int, String);
}
",50,0,1,0,912a2f6794bf306f47e22da1861a6a02348492074c018aa48e6fcef046b71c13
xerces-j,org.apache.xerces.util.XMLAttributesImpl$Attribute,XMLAttributesImpl$Attribute,class,false,"class XMLAttributesImpl$Attribute {
}
",0,0,0,0,e3722ba593b9f10faa86645ec72a4e56c39d6fb42756a32bcfe4b5dc7dc0777a
xerces-j,org.apache.xerces.util.XMLCatalogResolver,XMLCatalogResolver,class,false,"public class XMLCatalogResolver implements EntityResolver2, LSResourceResolver, XMLEntityResolver {
    void attachReaderToCatalog(Catalog);
    void clear();
    String[] getCatalogList();
    InputSource getExternalSubset(String, String);
    boolean getPreferPublic();
    boolean getUseLiteralSystemId();
    void init(String[], boolean);
    void parseCatalogs();
    InputSource resolveEntity(String, String);
    InputSource resolveEntity(String, String, String, String);
    XMLInputSource resolveEntity(XMLResourceIdentifier);
    String resolveIdentifier(XMLResourceIdentifier);
    String resolvePublic(String, String);
    LSInput resolveResource(String, String, String, String, String);
    String resolveSystem(String);
    String resolveURI(String);
    void setCatalogList(String[]);
    void setPreferPublic(boolean);
    void setUseLiteralSystemId(boolean);
}
",19,0,3,0,30ed96352eb08b3cb19355029e4a0a5cc108ef7cf8d538a3c24f272ece4f2607
xerces-j,org.apache.xerces.util.XMLChar,XMLChar,class,false,"public class XMLChar {
    char highSurrogate(int);
    boolean isContent(int);
    boolean isHighSurrogate(int);
    boolean isInvalid(int);
    boolean isLowSurrogate(int);
    boolean isMarkup(int);
    boolean isNCName(int);
    boolean isNCNameStart(int);
    boolean isName(int);
    boolean isNameStart(int);
    boolean isPubid(int);
    boolean isSpace(int);
    boolean isSupplemental(int);
    boolean isValid(int);
    boolean isValidIANAEncoding(String);
    boolean isValidJavaEncoding(String);
    boolean isValidNCName(String);
    boolean isValidName(String);
    boolean isValidNmtoken(String);
    char lowSurrogate(int);
    int supplemental(char, char);
    String trim(String);
}
",22,0,0,0,1c2019efa6df10cc7a1082c9dcbd9a77ab27b9d209c72ed2bc51db4081681173
xerces-j,org.apache.xerces.util.XMLEntityDescriptionImpl,XMLEntityDescriptionImpl,class,true,"public class XMLEntityDescriptionImpl extends XMLResourceIdentifierImpl implements XMLEntityDescription {
    void clear();
    String getEntityName();
    int hashCode();
    void setDescription(String, String, String, String, String);
    void setDescription(String, String, String, String, String, String);
    void setEntityName(String);
    String toString();
}
",7,0,1,0,9c7f987f3a87ab4b7feb5d0e7e7d3eff4ad5c524c4ed5f3acbffa66799deb501
xerces-j,org.apache.xerces.util.XMLErrorCode,XMLErrorCode,class,false,"class XMLErrorCode {
    boolean equals(Object);
    int hashCode();
    void setValues(String, String);
}
",3,0,0,0,345f3b6a98477f731cdcfff3d9b0d2f5e6ff76fe1db77023ac1c26a158febed6
xerces-j,org.apache.xerces.util.XMLGrammarPoolImpl,XMLGrammarPoolImpl,class,false,"public class XMLGrammarPoolImpl implements XMLGrammarPool {
    void cacheGrammars(String, Grammar[]);
    void clear();
    boolean containsGrammar(XMLGrammarDescription);
    boolean equals(XMLGrammarDescription, XMLGrammarDescription);
    Grammar getGrammar(XMLGrammarDescription);
    int hashCode(XMLGrammarDescription);
    void lockPool();
    void putGrammar(Grammar);
    Grammar removeGrammar(XMLGrammarDescription);
    Grammar retrieveGrammar(XMLGrammarDescription);
    Grammar[] retrieveInitialGrammarSet(String);
    void unlockPool();
}
",12,0,1,0,78bf08c252d4811f49e97e3b7e8eb80707e0981d83fb1bb6b3bb82633e313fa2
xerces-j,org.apache.xerces.util.XMLGrammarPoolImpl$Entry,XMLGrammarPoolImpl$Entry,class,false,"public class XMLGrammarPoolImpl$Entry {
    void clear();
}
",1,0,0,0,9e43f4c67081678a1016aac621a10390d7ad3e1cae77bfb059bad6459aa0f534
xerces-j,org.apache.xerces.util.XMLLocatorWrapper,XMLLocatorWrapper,class,false,"public class XMLLocatorWrapper implements XMLLocator {
    String getBaseSystemId();
    int getCharacterOffset();
    int getColumnNumber();
    String getEncoding();
    String getExpandedSystemId();
    int getLineNumber();
    String getLiteralSystemId();
    XMLLocator getLocator();
    String getPublicId();
    String getXMLVersion();
    void setLocator(XMLLocator);
}
",11,0,1,0,9fe8f614d900ef35a15a614527b95551d67279904ed1f0cfe83c655ff370fcf4
xerces-j,org.apache.xerces.util.XMLResourceIdentifierImpl,XMLResourceIdentifierImpl,class,false,"public class XMLResourceIdentifierImpl implements XMLResourceIdentifier {
    void clear();
    String getBaseSystemId();
    String getExpandedSystemId();
    String getLiteralSystemId();
    String getNamespace();
    String getPublicId();
    int hashCode();
    void setBaseSystemId(String);
    void setExpandedSystemId(String);
    void setLiteralSystemId(String);
    void setNamespace(String);
    void setPublicId(String);
    void setValues(String, String, String, String);
    void setValues(String, String, String, String, String);
    String toString();
}
",15,0,1,0,bcf42c3062f73febf00b44180de89a2d3637a87e00554ff89c8fb3003a3b699d
xerces-j,org.apache.xerces.util.XMLStringBuffer,XMLStringBuffer,class,true,"public class XMLStringBuffer extends XMLString {
    void append(String);
    void append(XMLString);
    void append(char);
    void append(char[], int, int);
    void clear();
}
",5,0,0,0,e835e027d5acd196486119e1739a4e591082ad898918b073f888acf124e34955
xerces-j,org.apache.xerces.util.XMLSymbols,XMLSymbols,class,false,"public class XMLSymbols {
}
",0,0,0,0,c23ac3531e06ea8fb616bc363b62fa26057e4c66be54f103d3fa63a75e9cbaf4
xerces-j,org.apache.xerces.xinclude.MultipleScopeNamespaceSupport,MultipleScopeNamespaceSupport,class,true,"public class MultipleScopeNamespaceSupport extends NamespaceSupport {
    Enumeration getAllPrefixes();
    String getPrefix(String);
    String getPrefix(String, int);
    String getPrefix(String, int, int);
    int getScopeForContext(int);
    String getURI(String);
    String getURI(String, int);
    String getURI(String, int, int);
    void popScope();
    void pushScope();
    void reset();
}
",11,0,0,0,84eb60d147b5f0d64cc41a20c933763d91c56f797ed2eff8b21e7aa1f30b174d
