subject,seed,solution_id,weighted_modularity,internal_edge_weight_ratio,internal_external_edge_ratio,cluster_count,average_cluster_size,max_cluster_size,min_cluster_size,max_cluster_ratio,singleton_ratio,cluster_size_distribution,mojofm_vs_reference,pairwise_f1,reference_coverage_ratio,ari_vs_reference,nmi_vs_reference,pairwise_precision,pairwise_recall
daytrader,2,seed2_solution082,0.06354431193066543,0.27121771217712176,0.3721518987341772,9,5.888888888888889,8,4,0.1509433962264151,0.0,"{""4"": 2, ""5"": 2, ""6"": 2, ""7"": 1, ""8"": 2}",23.913043478260864,0.13166144200626959,1.0,0.02011593101642441,0.37738728091678503,0.1510791366906475,0.11666666666666667
daytrader,2,seed2_solution083,0.07413423275146039,0.2656826568265683,0.36180904522613067,9,5.888888888888889,8,3,0.1509433962264151,0.0,"{""3"": 1, ""5"": 2, ""6"": 3, ""7"": 2, ""8"": 1}",28.260869565217394,0.18867924528301885,1.0,0.08493683787874107,0.40657319129989505,0.21739130434782608,0.16666666666666666
daytrader,2,seed2_solution084,0.044336610340273155,0.2624538745387454,0.35584740462789244,9,5.888888888888889,8,4,0.1509433962264151,0.0,"{""4"": 1, ""5"": 2, ""6"": 4, ""7"": 1, ""8"": 1}",19.565217391304344,0.10793650793650793,1.0,-0.0045347238436194825,0.35053777796442975,0.1259259259259259,0.09444444444444444
daytrader,2,seed2_solution085,0.06335804421236096,0.257380073800738,0.34658385093167704,9,5.888888888888889,8,5,0.1509433962264151,0.0,"{""5"": 4, ""6"": 3, ""7"": 1, ""8"": 1}",21.739130434782606,0.12101910828025478,1.0,0.010726956811253416,0.3670001338052175,0.1417910447761194,0.10555555555555556
daytrader,2,seed2_solution086,0.08471021806620295,0.25322878228782286,0.3390982087708462,9,5.888888888888889,8,2,0.1509433962264151,0.0,"{""2"": 1, ""4"": 1, ""6"": 3, ""7"": 3, ""8"": 1}",21.739130434782606,0.1176470588235294,1.0,0.002245855076293013,0.352767230729276,0.13286713286713286,0.10555555555555556
daytrader,2,seed2_solution087,0.07254069167767328,0.25,0.3333333333333333,9,5.888888888888889,10,2,0.18867924528301888,0.0,"{""10"": 3, ""2"": 2, ""4"": 3, ""7"": 1}",21.739130434782606,0.1404494382022472,1.0,0.012967921949027166,0.36257939654725646,0.14204545454545456,0.1388888888888889
daytrader,2,seed2_solution088,0.06356771507060088,0.2370848708487085,0.31076178960096734,9,5.888888888888889,10,2,0.18867924528301888,0.0,"{""10"": 2, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""9"": 1}",21.739130434782606,0.138328530259366,1.0,0.01440989747539744,0.36263953914863506,0.1437125748502994,0.13333333333333333
daytrader,2,seed2_solution089,0.0511923474285481,0.2172509225092251,0.27754861520329993,9,5.888888888888889,8,2,0.1509433962264151,0.0,"{""2"": 1, ""5"": 2, ""6"": 2, ""7"": 3, ""8"": 1}",21.739130434782606,0.10559006211180123,1.0,-0.010871226400676528,0.33908781630613144,0.11971830985915492,0.09444444444444444
daytrader,2,seed2_solution090,0.05521513442763578,0.21494464944649447,0.27379553466509987,9,5.888888888888889,9,2,0.16981132075471697,0.0,"{""2"": 1, ""3"": 1, ""5"": 2, ""6"": 2, ""8"": 1, ""9"": 2}",23.913043478260864,0.11976047904191617,1.0,-0.0007904904004822045,0.3444421637398065,0.12987012987012986,0.1111111111111111
daytrader,2,seed2_solution091,0.05520024152040413,0.21494464944649447,0.27379553466509987,9,5.888888888888889,9,2,0.16981132075471697,0.0,"{""2"": 1, ""3"": 1, ""5"": 1, ""6"": 3, ""8"": 2, ""9"": 1}",23.913043478260864,0.12084592145015105,1.0,0.0018916860398548326,0.3476230103188174,0.13245033112582782,0.1111111111111111
daytrader,2,seed2_solution092,0.05062503404093081,0.21171586715867158,0.26857811585722646,9,5.888888888888889,9,2,0.16981132075471697,0.0,"{""2"": 1, ""4"": 1, ""5"": 1, ""6"": 3, ""7"": 1, ""8"": 1, ""9"": 1}",21.739130434782606,0.1039755351681957,1.0,-0.01525826908666637,0.3333864881622074,0.11564625850340136,0.09444444444444444
daytrader,2,seed2_solution093,-0.01140817969526556,0.20341328413284132,0.25535610885929355,9,5.888888888888889,7,5,0.1320754716981132,0.0,"{""5"": 3, ""6"": 4, ""7"": 2}",17.391304347826086,0.1217948717948718,1.0,0.012666834023681012,0.3767062255311236,0.14393939393939395,0.10555555555555556
daytrader,2,seed2_solution094,-0.011272122349913514,0.19511070110701106,0.24240687679083095,7,7.571428571428571,14,2,0.2641509433962264,0.0,"{""11"": 2, ""14"": 1, ""2"": 2, ""4"": 1, ""9"": 1}",19.565217391304344,0.1411764705882353,1.0,-0.011096592622374094,0.2901681064195614,0.12244897959183673,0.16666666666666666
daytrader,2,seed2_solution095,-0.00949454749390666,0.19511070110701106,0.24240687679083095,7,7.571428571428571,14,2,0.2641509433962264,0.0,"{""10"": 1, ""11"": 1, ""14"": 1, ""2"": 2, ""5"": 1, ""9"": 1}",17.391304347826086,0.1336515513126492,1.0,-0.018056669285345044,0.2887113624131566,0.11715481171548117,0.15555555555555556
daytrader,2,seed2_solution096,-0.013297664111327443,0.18726937269372693,0.2304199772985244,7,7.571428571428571,13,2,0.24528301886792453,0.0,"{""10"": 3, ""13"": 1, ""2"": 2, ""6"": 1}",15.217391304347828,0.1121951219512195,1.0,-0.040258824505371445,0.2567599391495879,0.1,0.12777777777777777
daytrader,2,seed2_solution097,-0.013044697444206907,0.17712177121771217,0.21524663677130046,9,5.888888888888889,7,3,0.1320754716981132,0.0,"{""3"": 1, ""5"": 2, ""6"": 2, ""7"": 4}",19.565217391304344,0.1198738170347003,1.0,0.007855362239552416,0.3712844797362222,0.1386861313868613,0.10555555555555556
daytrader,2,seed2_solution098,-0.03740800438447189,0.16605166051660517,0.19911504424778761,9,5.888888888888889,7,5,0.1320754716981132,0.0,"{""5"": 3, ""6"": 4, ""7"": 2}",17.391304347826086,0.08333333333333333,1.0,-0.030574034559223466,0.3210338910560904,0.09848484848484848,0.07222222222222222
daytrader,2,seed2_solution099,-0.018631877970071205,0.1577490774907749,0.18729463307776562,9,5.888888888888889,7,5,0.1320754716981132,0.0,"{""5"": 2, ""6"": 6, ""7"": 1}",21.739130434782606,0.12861736334405147,1.0,0.020870586631288046,0.3824309064207492,0.15267175572519084,0.1111111111111111
daytrader,3,seed3_solution000,0.09867242497378849,0.8173431734317343,4.474747474747475,15,3.533333333333333,21,1,0.39622641509433965,0.11320754716981132,"{""1"": 6, ""10"": 1, ""2"": 5, ""21"": 1, ""3"": 2}",26.086956521739136,0.17488789237668162,1.0,0.022597084197460423,0.443429144979367,0.14661654135338345,0.21666666666666667
daytrader,3,seed3_solution001,0.09561395371795049,0.8141143911439115,4.379652605459057,13,4.076923076923077,21,1,0.39622641509433965,0.03773584905660377,"{""1"": 2, ""2"": 6, ""21"": 1, ""3"": 3, ""9"": 1}",30.434782608695656,0.18594104308390022,1.0,0.03705390685524529,0.4583941711948117,0.15708812260536398,0.22777777777777777
daytrader,3,seed3_solution002,0.09432103661442515,0.8081180811808119,4.211538461538462,12,4.416666666666667,21,1,0.39622641509433965,0.07547169811320754,"{""1"": 4, ""11"": 1, ""2"": 3, ""21"": 1, ""3"": 1, ""4"": 2}",23.913043478260864,0.17278617710583152,1.0,0.015593116646211592,0.39646738242019114,0.1413427561837456,0.2222222222222222
daytrader,3,seed3_solution003,0.0874292374150679,0.8048892988929889,4.125295508274232,13,4.076923076923077,21,1,0.39622641509433965,0.03773584905660377,"{""1"": 2, ""2"": 5, ""21"": 1, ""3"": 4, ""8"": 1}",30.434782608695656,0.16551724137931034,1.0,0.014609065658058046,0.4535439079623664,0.1411764705882353,0.2
daytrader,3,seed3_solution004,0.08024957959450453,0.8030442804428044,4.07728337236534,9,5.888888888888889,21,1,0.39622641509433965,0.03773584905660377,"{""1"": 2, ""14"": 1, ""2"": 2, ""21"": 1, ""3"": 1, ""4"": 1, ""5"": 1}",23.913043478260864,0.18725099601593626,1.0,0.02363867490049249,0.32733599729725477,0.14596273291925466,0.2611111111111111
daytrader,3,seed3_solution005,0.08496371662286738,0.7998154981549815,3.9953917050691246,13,4.076923076923077,21,1,0.39622641509433965,0.03773584905660377,"{""1"": 2, ""2"": 5, ""21"": 1, ""3"": 2, ""4"": 1, ""5"": 2}",23.913043478260864,0.1405152224824356,1.0,-0.012492842642236207,0.42810655862505437,0.1214574898785425,0.16666666666666666
daytrader,3,seed3_solution006,0.08064168856633219,0.7952029520295203,3.8828828828828827,13,4.076923076923077,21,1,0.39622641509433965,0.03773584905660377,"{""1"": 2, ""2"": 5, ""21"": 1, ""3"": 3, ""5"": 1, ""6"": 1}",23.913043478260864,0.15384615384615385,1.0,0.0026080610621268983,0.43200223075119687,0.13253012048192772,0.18333333333333332
daytrader,3,seed3_solution007,0.09588543014120178,0.7928966789667896,3.8285077951002227,13,4.076923076923077,20,1,0.37735849056603776,0.03773584905660377,"{""1"": 2, ""2"": 5, ""20"": 1, ""3"": 4, ""9"": 1}",30.434782608695656,0.1938534278959811,1.0,0.05150439834158905,0.472781171303555,0.16872427983539096,0.22777777777777777
daytrader,3,seed3_solution008,0.0697284852807016,0.7910516605166051,3.7858719646799117,10,5.3,21,2,0.39622641509433965,0.0,"{""2"": 2, ""21"": 1, ""3"": 4, ""4"": 1, ""5"": 1, ""7"": 1}",21.739130434782606,0.13605442176870747,1.0,-0.021956717237190927,0.37066661436198683,0.11494252873563218,0.16666666666666666
daytrader,3,seed3_solution009,0.09119341971786876,0.790129151291513,3.764835164835165,9,5.888888888888889,20,1,0.37735849056603776,0.03773584905660377,"{""1"": 2, ""11"": 1, ""2"": 1, ""20"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",23.913043478260864,0.17826086956521742,1.0,0.0228783672244316,0.34270159494252367,0.14642857142857144,0.22777777777777777
daytrader,3,seed3_solution010,0.07474526745959346,0.7887453874538746,3.7336244541484715,11,4.818181818181818,21,1,0.39622641509433965,0.05660377358490566,"{""1"": 3, ""2"": 1, ""21"": 1, ""3"": 1, ""4"": 3, ""5"": 1, ""7"": 1}",21.739130434782606,0.12641083521444693,1.0,-0.03395285532035348,0.37451442182451017,0.10646387832699619,0.15555555555555556
daytrader,3,seed3_solution011,0.09079003468770848,0.7859778597785978,3.6724137931034484,9,5.888888888888889,20,1,0.37735849056603776,0.03773584905660377,"{""1"": 2, ""11"": 1, ""20"": 1, ""3"": 2, ""4"": 2, ""6"": 1}",23.913043478260864,0.17903930131004367,1.0,0.02432190176331904,0.3555630644157629,0.1474820143884892,0.22777777777777777
daytrader,3,seed3_solution012,0.08509626349722905,0.7845940959409594,3.6423982869379015,9,5.888888888888889,20,1,0.37735849056603776,0.03773584905660377,"{""1"": 2, ""2"": 2, ""20"": 1, ""6"": 1, ""7"": 3}",19.565217391304344,0.1288888888888889,1.0,-0.03303882195448461,0.29412255315904945,0.10740740740740741,0.16111111111111112
daytrader,3,seed3_solution013,0.07344447839081714,0.7813653136531366,3.5738396624472575,10,5.3,21,1,0.39622641509433965,0.018867924528301886,"{""1"": 1, ""2"": 1, ""21"": 1, ""3"": 4, ""4"": 1, ""5"": 1, ""8"": 1}",23.913043478260864,0.12527964205816555,1.0,-0.03645695071232633,0.34500712427010266,0.10486891385767791,0.15555555555555556
daytrader,3,seed3_solution014,0.11608329730668158,0.7762915129151291,3.4701030927835053,10,5.3,19,1,0.3584905660377358,0.03773584905660377,"{""1"": 2, ""12"": 1, ""19"": 1, ""2"": 1, ""3"": 2, ""4"": 3}",30.434782608695656,0.21266968325791857,1.0,0.06840522499980572,0.3955826189362018,0.17938931297709923,0.2611111111111111
daytrader,3,seed3_solution015,0.04996591651802136,0.7739852398523985,3.4244897959183676,8,6.625,21,1,0.39622641509433965,0.018867924528301886,"{""1"": 1, ""21"": 1, ""3"": 2, ""5"": 2, ""6"": 1, ""9"": 1}",19.565217391304344,0.13276231263383298,1.0,-0.03310588923484744,0.300496852275923,0.10801393728222997,0.17222222222222222
daytrader,3,seed3_solution016,0.05876188028485464,0.7675276752767528,3.3015873015873014,8,6.625,20,2,0.37735849056603776,0.0,"{""11"": 1, ""2"": 2, ""20"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",17.391304347826086,0.12147505422993492,1.0,-0.04492059509677998,0.2906733386483228,0.099644128113879,0.15555555555555556
daytrader,3,seed3_solution017,0.05734503291758012,0.7629151291512916,3.217898832684825,8,6.625,20,2,0.37735849056603776,0.0,"{""2"": 2, ""20"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""8"": 1, ""9"": 1}",15.217391304347828,0.1098901098901099,1.0,-0.05700865546695959,0.274810155509696,0.09090909090909091,0.1388888888888889
daytrader,3,seed3_solution018,0.06633811494941523,0.7624538745387454,3.209708737864078,9,5.888888888888889,20,2,0.37735849056603776,0.0,"{""2"": 3, ""20"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""7"": 1, ""8"": 1}",17.391304347826086,0.11337868480725624,1.0,-0.0487797281882983,0.3210279214566702,0.09578544061302682,0.1388888888888889
daytrader,3,seed3_solution019,0.07173615555343749,0.7601476014760148,3.169230769230769,9,5.888888888888889,20,2,0.37735849056603776,0.0,"{""2"": 2, ""20"": 1, ""4"": 2, ""5"": 3, ""6"": 1}",26.086956521739136,0.1491841491841492,1.0,-0.002887211328715378,0.3872191046439279,0.1285140562248996,0.17777777777777778
daytrader,3,seed3_solution020,0.0938775471126484,0.753690036900369,3.059925093632959,8,6.625,19,1,0.3584905660377358,0.018867924528301886,"{""1"": 1, ""10"": 2, ""19"": 1, ""2"": 1, ""3"": 2, ""5"": 1}",21.739130434782606,0.14410480349344978,1.0,-0.017196315182922705,0.29916893348194407,0.11870503597122302,0.18333333333333332
daytrader,3,seed3_solution021,0.10600888383191961,0.7490774907749077,2.985294117647059,9,5.888888888888889,17,1,0.32075471698113206,0.018867924528301886,"{""1"": 1, ""17"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""8"": 1, ""9"": 1}",28.260869565217394,0.16256157635467977,1.0,0.02005404636609301,0.3658970602408452,0.14601769911504425,0.18333333333333332
daytrader,3,seed3_solution022,0.10276191092169228,0.746309963099631,2.941818181818182,9,5.888888888888889,17,2,0.32075471698113206,0.0,"{""10"": 1, ""17"": 1, ""2"": 2, ""3"": 3, ""6"": 1, ""7"": 1}",21.739130434782606,0.12745098039215688,1.0,-0.021710153620580496,0.3391789340952292,0.11403508771929824,0.14444444444444443
daytrader,3,seed3_solution023,0.04826344446562548,0.7380073800738007,2.816901408450704,6,8.833333333333334,21,3,0.39622641509433965,0.0,"{""10"": 1, ""21"": 1, ""3"": 1, ""5"": 2, ""9"": 1}",19.565217391304344,0.1376518218623482,1.0,-0.03406072306814259,0.2104406991861268,0.10828025477707007,0.18888888888888888
daytrader,3,seed3_solution024,0.05258504701052549,0.7273985239852399,2.6683587140439933,9,5.888888888888889,19,1,0.3584905660377358,0.018867924528301886,"{""1"": 1, ""19"": 1, ""2"": 2, ""3"": 2, ""7"": 1, ""8"": 2}",19.565217391304344,0.13761467889908258,1.0,-0.01863764332111795,0.34274201693840384,0.1171875,0.16666666666666666
daytrader,3,seed3_solution025,0.051290534238368234,0.7255535055350554,2.6436974789915966,9,5.888888888888889,19,1,0.3584905660377358,0.018867924528301886,"{""1"": 1, ""19"": 1, ""2"": 2, ""3"": 1, ""4"": 1, ""7"": 2, ""8"": 1}",19.565217391304344,0.13425925925925924,1.0,-0.021396182141045165,0.33556974202360595,0.11507936507936507,0.16111111111111112
daytrader,3,seed3_solution026,0.04041498873245191,0.7223247232472325,2.601328903654485,6,8.833333333333334,21,4,0.39622641509433965,0.0,"{""21"": 1, ""4"": 1, ""5"": 1, ""7"": 1, ""8"": 2}",17.391304347826086,0.14492753623188406,1.0,-0.022677692841252546,0.2588198446852697,0.11551155115511551,0.19444444444444445
daytrader,3,seed3_solution027,0.0612304860364102,0.7149446494464945,2.5080906148867315,7,7.571428571428571,19,2,0.3584905660377358,0.0,"{""19"": 1, ""2"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""8"": 1, ""9"": 1}",17.391304347826086,0.12527964205816555,1.0,-0.03645695071232633,0.2581556027664972,0.10486891385767791,0.15555555555555556
daytrader,3,seed3_solution028,0.05140393308914645,0.7080258302583026,2.424960505529226,9,5.888888888888889,18,2,0.33962264150943394,0.0,"{""18"": 1, ""2"": 3, ""4"": 1, ""5"": 2, ""7"": 1, ""8"": 1}",26.086956521739136,0.15571776155717762,1.0,0.010413950388867497,0.3810554098946706,0.13852813852813853,0.17777777777777778
daytrader,3,seed3_solution029,0.06689330125542962,0.7006457564575646,2.3405238828967643,7,7.571428571428571,18,2,0.33962264150943394,0.0,"{""18"": 1, ""2"": 1, ""3"": 1, ""5"": 1, ""8"": 2, ""9"": 1}",17.391304347826086,0.12300683371298404,1.0,-0.036794853254433234,0.26822371230490777,0.10424710424710425,0.15
daytrader,3,seed3_solution030,0.09187764242725456,0.6951107011070111,2.2798789712556733,7,7.571428571428571,16,2,0.3018867924528302,0.0,"{""11"": 1, ""16"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""8"": 1, ""9"": 1}",19.565217391304344,0.1212121212121212,1.0,-0.035858845673769034,0.26666528462793654,0.10441767068273092,0.14444444444444443
daytrader,3,seed3_solution031,0.10089370208739001,0.6923431734317343,2.2503748125937033,7,7.571428571428571,21,2,0.39622641509433965,0.0,"{""2"": 1, ""21"": 1, ""5"": 2, ""6"": 2, ""8"": 1}",17.391304347826086,0.1321961620469083,1.0,-0.034309404288122264,0.26790146530820563,0.10726643598615918,0.17222222222222222
daytrader,3,seed3_solution032,0.10663491782519315,0.6849630996309963,2.1742313323572473,7,7.571428571428571,20,2,0.37735849056603776,0.0,"{""2"": 1, ""20"": 1, ""3"": 1, ""5"": 1, ""6"": 1, ""8"": 1, ""9"": 1}",19.565217391304344,0.13822894168466524,1.0,-0.02553093070016077,0.2709337318324585,0.11307420494699646,0.17777777777777778
daytrader,3,seed3_solution033,0.03204506849035287,0.6688191881918819,2.01949860724234,6,8.833333333333334,20,3,0.37735849056603776,0.0,"{""20"": 1, ""3"": 1, ""6"": 1, ""8"": 3}",15.217391304347828,0.15254237288135591,1.0,-0.010827147090754385,0.258283637801126,0.1232876712328767,0.2
daytrader,3,seed3_solution034,0.10925234627115657,0.6628228782287823,1.9658002735978113,7,7.571428571428571,20,2,0.37735849056603776,0.0,"{""2"": 1, ""20"": 1, ""4"": 1, ""6"": 2, ""7"": 1, ""8"": 1}",15.217391304347828,0.12719298245614036,1.0,-0.03674046517254938,0.24869666092968024,0.10507246376811594,0.16111111111111112
daytrader,3,seed3_solution035,0.09784788980269893,0.6549815498154982,1.8983957219251337,7,7.571428571428571,20,2,0.37735849056603776,0.0,"{""2"": 1, ""20"": 1, ""5"": 1, ""6"": 3, ""8"": 1}",15.217391304347828,0.13656387665198239,1.0,-0.025056359730687785,0.2890171497204392,0.11313868613138686,0.17222222222222222
daytrader,3,seed3_solution036,0.09157021027082968,0.6531365313653137,1.8829787234042554,7,7.571428571428571,20,2,0.37735849056603776,0.0,"{""2"": 1, ""20"": 1, ""5"": 2, ""6"": 2, ""9"": 1}",17.391304347826086,0.12691466083150985,1.0,-0.03734911117567816,0.25656206586444613,0.10469314079422383,0.16111111111111112
daytrader,3,seed3_solution037,0.08889416759711899,0.6452952029520295,1.8192457737321197,7,7.571428571428571,20,2,0.37735849056603776,0.0,"{""2"": 1, ""20"": 1, ""5"": 1, ""6"": 2, ""7"": 2}",15.217391304347828,0.1324503311258278,1.0,-0.029660388551090006,0.27668738127197057,0.10989010989010989,0.16666666666666666
daytrader,3,seed3_solution038,0.10282126979480151,0.6448339483394834,1.8155844155844156,7,7.571428571428571,18,2,0.33962264150943394,0.0,"{""18"": 1, ""2"": 1, ""3"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1}",19.565217391304344,0.1556064073226545,1.0,0.0023230900236625674,0.298379341336446,0.13229571984435798,0.18888888888888888
daytrader,3,seed3_solution039,0.10264244853011273,0.6374538745387454,1.7582697201017812,7,7.571428571428571,19,2,0.3584905660377358,0.0,"{""19"": 1, ""2"": 1, ""5"": 1, ""6"": 2, ""7"": 1, ""8"": 1}",13.043478260869568,0.12698412698412698,1.0,-0.032685921617633874,0.2660281657436192,0.10727969348659004,0.15555555555555556
daytrader,3,seed3_solution040,0.10778816073446736,0.6314575645756457,1.7133917396745932,7,7.571428571428571,18,2,0.33962264150943394,0.0,"{""18"": 1, ""2"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 1}",17.391304347826086,0.13986013986013984,1.0,-0.01387775611039993,0.29126591354148645,0.12048192771084337,0.16666666666666666
daytrader,3,seed3_solution041,0.05787883726392614,0.6263837638376384,1.6765432098765432,5,10.6,18,5,0.33962264150943394,0.0,"{""15"": 1, ""18"": 1, ""5"": 1, ""7"": 1, ""8"": 1}",15.217391304347828,0.1488933601609658,1.0,-0.021284424244760358,0.2049714269069076,0.1167192429022082,0.20555555555555555
