subject,class_id,body_token_count,invoked_method_token_count,field_token_count,local_token_count,exception_token_count,string_token_count,operation_token_count,invoked_method_proportion,field_proportion,string_proportion,embedding_shift_cosine_distance,neighbour_retention,stage3b_degree,neighbour_change,incident_stage3b_edge_count,incident_structural_overlap_count,incident_structural_overlap_ratio
xerces,org.apache.xerces.impl.xpath.regex.Token$UnionToken,19,8,49,1,0,0,176,0.42105263157894735,2.5789473684210527,0.0,0.200502074706,0.6666666666666666,7,0.33333333333333337,7,1,0.14285714285714285
xerces,org.apache.xerces.impl.xs.AttributePSVImpl,56,54,82,10,0,0,61,0.9642857142857143,1.4642857142857142,0.0,0.13581078239400002,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.ElementPSVImpl,65,60,118,10,0,0,71,0.9230769230769231,1.8153846153846154,0.0,0.12678850744799997,1.0,4,0.0,4,3,0.75
xerces,org.apache.xerces.impl.xs.FilePathToURI,29,4,58,2,0,1,65,0.13793103448275862,2.0,0.034482758620689655,0.28580852722100003,0.3333333333333333,3,0.6666666666666667,3,0,0.0
xerces,org.apache.xerces.impl.xs.PSVIErrorList,21,7,18,1,24,0,33,0.3333333333333333,0.8571428571428571,0.0,0.22994563556000003,0.3333333333333333,3,0.6666666666666667,3,0,0.0
xerces,org.apache.xerces.impl.xs.SchemaGrammar,152,292,1047,23,0,3,609,1.9210526315789473,6.8881578947368425,0.019736842105263157,0.130800621873,0.6666666666666666,9,0.33333333333333337,9,6,0.6666666666666666
xerces,org.apache.xerces.impl.xs.SchemaGrammar$BuiltinAttrDecl,16,5,7,4,0,0,1,0.3125,0.4375,0.0,0.13320689717800005,0.6666666666666666,3,0.33333333333333337,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.SchemaGrammar$BuiltinSchemaGrammar,70,96,193,3,0,28,108,1.3714285714285714,2.757142857142857,0.4,0.07087093119800003,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.SchemaGrammar$Schema4Annotations,109,127,260,0,0,13,169,1.165137614678899,2.385321100917431,0.11926605504587157,0.06229936244699996,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.SchemaGrammar$XSAnyType,52,19,37,4,0,2,16,0.36538461538461536,0.7115384615384616,0.038461538461538464,0.11649342236500004,0.3333333333333333,3,0.6666666666666667,3,3,1.0
xerces,org.apache.xerces.impl.xs.SchemaNamespaceSupport,31,11,99,0,0,0,56,0.3548387096774194,3.193548387096774,0.0,0.22983391610899995,1.0,4,0.0,4,2,0.5
xerces,org.apache.xerces.impl.xs.SchemaNamespaceSupport$SchemaRootContext,46,12,89,2,0,0,73,0.2608695652173913,1.934782608695652,0.0,0.18881415182899997,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.SchemaSymbols,104,1,162,0,0,99,84,0.009615384615384616,1.5576923076923077,0.9519230769230769,0.290849373558,0.6666666666666666,3,0.33333333333333337,3,0,0.0
xerces,org.apache.xerces.impl.xs.SubstitutionGroupHandler,89,37,104,168,0,0,158,0.4157303370786517,1.1685393258426966,0.0,0.14146057065700002,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.SubstitutionGroupHandler$OneSubGroup,6,0,3,4,0,0,2,0.0,0.5,0.0,0.25802331086600006,0.3333333333333333,3,0.6666666666666667,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.XMLSchemaException,5,2,4,0,0,0,1,0.4,0.8,0.0,0.16832470263099997,0.6666666666666666,4,0.33333333333333337,4,0,0.0
xerces,org.apache.xerces.impl.xs.XMLSchemaLoader,171,116,505,8,38,64,749,0.6783625730994152,2.953216374269006,0.3742690058479532,0.12519632244199996,0.3333333333333333,6,0.6666666666666667,6,5,0.8333333333333334
xerces,org.apache.xerces.impl.xs.XMLSchemaLoader$LocationArray,23,13,21,0,0,0,17,0.5652173913043478,0.9130434782608695,0.0,0.13635416469999995,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator,256,242,2767,216,0,133,1630,0.9453125,10.80859375,0.51953125,0.07124916940299997,1.0,6,0.0,6,2,0.3333333333333333
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$KeyRefValueStore,32,10,33,0,0,7,18,0.3125,1.03125,0.21875,0.13458478317900002,1.0,4,0.0,4,3,0.75
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$KeyValueStore,13,6,5,0,0,2,9,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.131981319672,1.0,4,0.0,4,2,0.5
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$LocalIDKey,10,5,8,0,0,0,10,0.5,0.8,0.0,0.175495653408,1.0,3,0.0,3,0,0.0
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ShortVector,27,12,18,8,0,0,20,0.4444444444444444,0.6666666666666666,0.0,0.160024302856,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$UniqueValueStore,13,6,5,0,0,2,9,0.46153846153846156,0.38461538461538464,0.15384615384615385,0.12785569402200003,0.6666666666666666,5,0.33333333333333337,5,2,0.4
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ValueStoreBase,81,66,387,53,0,12,280,0.8148148148148148,4.777777777777778,0.14814814814814814,0.11739351273700005,1.0,6,0.0,6,6,1.0
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ValueStoreCache,49,25,151,8,0,0,130,0.5102040816326531,3.0816326530612246,0.0,0.15031434298199997,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$XPathMatcherStack,27,22,32,0,0,0,19,0.8148148148148148,1.1851851851851851,0.0,0.10504618070399996,1.0,5,0.0,5,1,0.2
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$XSIErrorReporter,41,22,61,4,0,0,46,0.5365853658536586,1.4878048780487805,0.0,0.14493651967599996,0.3333333333333333,3,0.6666666666666667,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.XSAnnotationImpl,31,19,9,8,0,0,49,0.6129032258064516,0.2903225806451613,0.0,0.16276905874500003,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.XSAttributeDecl,48,40,65,25,0,0,25,0.8333333333333334,1.3541666666666667,0.0,0.19312059027399997,0.6666666666666666,6,0.33333333333333337,6,4,0.6666666666666666
xerces,org.apache.xerces.impl.xs.XSAttributeGroupDecl,79,45,286,57,0,33,151,0.569620253164557,3.6202531645569622,0.4177215189873418,0.12922033385300002,1.0,6,0.0,6,3,0.5
xerces,org.apache.xerces.impl.xs.XSAttributeUseImpl,38,31,31,21,0,0,24,0.8157894736842105,0.8157894736842105,0.0,0.14784531787099997,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.xs.XSComplexTypeDecl,107,103,241,88,0,46,345,0.9626168224299065,2.2523364485981308,0.42990654205607476,0.082409818523,0.6666666666666666,4,0.33333333333333337,4,4,1.0
xerces,org.apache.xerces.impl.xs.XSConstraints,161,133,312,212,462,167,999,0.8260869565217391,1.937888198757764,1.0372670807453417,0.09540126427999995,0.3333333333333333,4,0.6666666666666667,4,2,0.5
xerces,org.apache.xerces.impl.xs.XSConstraints$1,6,2,2,0,0,0,22,0.3333333333333333,0.3333333333333333,0.0,0.27603589064,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.xs.XSDDescription,55,37,89,16,0,0,31,0.6727272727272727,1.6181818181818182,0.0,0.14730867906400003,1.0,4,0.0,4,2,0.5
xerces,org.apache.xerces.impl.xs.XSDeclarationPool,52,76,361,0,0,0,133,1.4615384615384615,6.9423076923076925,0.0,0.10326546138799997,0.0,4,1.0,4,1,0.25
xerces,org.apache.xerces.impl.xs.XSElementDecl,97,77,164,81,0,0,82,0.7938144329896907,1.690721649484536,0.0,0.15654546479999998,0.6666666666666666,6,0.33333333333333337,6,4,0.6666666666666666
xerces,org.apache.xerces.impl.xs.XSElementDeclHelper,0,0,0,0,0,0,0,0.0,0.0,0.0,0.090690365233,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.XSGrammarBucket,25,14,50,3,0,0,114,0.56,2.0,0.0,0.20127633007300005,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.XSGroupDecl,24,13,25,0,0,0,8,0.5416666666666666,1.0416666666666667,0.0,0.17785005637999995,1.0,4,0.0,4,3,0.75
xerces,org.apache.xerces.impl.xs.XSImplementationImpl,33,20,10,0,4,5,56,0.6060606060606061,0.30303030303030304,0.15151515151515152,0.18022003973400003,1.0,4,0.0,4,4,1.0
xerces,org.apache.xerces.impl.xs.XSLoaderImpl,36,33,52,0,0,0,42,0.9166666666666666,1.4444444444444444,0.0,0.21810985962200002,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.xs.XSLoaderImpl$XSGrammarMerger,19,19,0,1,0,0,96,1.0,0.0,0.0,0.10009739433999998,0.6666666666666666,4,0.33333333333333337,4,3,0.75
xerces,org.apache.xerces.impl.xs.XSMessageFormatter,26,2,17,0,6,20,25,0.07692307692307693,0.6538461538461539,0.7692307692307693,0.303475911369,1.0,8,0.0,8,1,0.125
xerces,org.apache.xerces.impl.xs.XSModelGroupImpl,51,62,62,14,0,0,87,1.2156862745098038,1.2156862745098038,0.0,0.15485616145900005,1.0,4,0.0,4,2,0.5
xerces,org.apache.xerces.impl.xs.XSModelImpl,109,105,380,32,48,0,364,0.963302752293578,3.4862385321100917,0.0,0.11710347873100002,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.XSModelImpl$XSNamespaceItemListIterator,30,14,11,0,50,0,25,0.4666666666666667,0.36666666666666664,0.0,0.133678251515,1.0,3,0.0,3,0,0.0
xerces,org.apache.xerces.impl.xs.XSNotationDecl,24,14,27,0,0,0,8,0.5833333333333334,1.125,0.0,0.18744511172699996,0.6666666666666666,6,0.33333333333333337,6,2,0.3333333333333333
xerces,org.apache.xerces.impl.xs.XSParticleDecl,50,40,109,22,0,3,85,0.8,2.18,0.06,0.11674359842600002,0.3333333333333333,5,0.6666666666666667,5,3,0.6
xerces,org.apache.xerces.impl.xs.XSWildcardDecl,87,49,270,135,0,10,297,0.5632183908045977,3.103448275862069,0.11494252873563218,0.109320435953,0.6666666666666666,4,0.33333333333333337,4,2,0.5
xerces,org.apache.xerces.impl.xs.identity.Field,9,7,8,0,0,0,4,0.7777777777777778,0.8888888888888888,0.0,0.19129106769500004,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.identity.Field$Matcher,45,13,31,35,0,5,60,0.28888888888888886,0.6888888888888889,0.1111111111111111,0.149083017243,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.identity.Field$XPath,24,7,13,2,4,2,69,0.2916666666666667,0.5416666666666666,0.08333333333333333,0.19201086392800004,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.xs.identity.FieldActivator,0,0,0,0,0,0,0,0.0,0.0,0.0,0.09896114187299998,0.3333333333333333,3,0.6666666666666667,3,3,1.0
xerces,org.apache.xerces.impl.xs.identity.IdentityConstraint,48,35,92,2,0,0,67,0.7291666666666666,1.9166666666666667,0.0,0.17159980894299998,1.0,4,0.0,4,4,1.0
xerces,org.apache.xerces.impl.xs.identity.KeyRef,5,3,4,0,0,0,1,0.6,0.8,0.0,0.13833403836199998,0.6666666666666666,3,0.33333333333333337,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.identity.Selector,10,7,8,0,0,0,4,0.7,0.8,0.0,0.15230616493399995,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.identity.Selector$Matcher,28,18,48,2,0,0,18,0.6428571428571429,1.7142857142857142,0.0,0.187623817004,0.6666666666666666,5,0.33333333333333337,5,3,0.6
xerces,org.apache.xerces.impl.xs.identity.Selector$XPath,21,3,10,2,4,2,37,0.14285714285714285,0.47619047619047616,0.09523809523809523,0.23078542245099998,0.3333333333333333,3,0.6666666666666667,3,0,0.0
xerces,org.apache.xerces.impl.xs.identity.UniqueOrKey,3,0,1,2,0,0,1,0.0,0.3333333333333333,0.0,0.25160363695300003,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.xs.identity.ValueStore,0,0,0,0,0,0,0,0.0,0.0,0.0,0.139805013238,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.identity.XPathMatcher,63,22,223,25,0,2,201,0.3492063492063492,3.5396825396825395,0.031746031746031744,0.17787239893399998,0.6666666666666666,6,0.33333333333333337,6,5,0.8333333333333334
xerces,org.apache.xerces.impl.xs.models.CMBuilder,79,43,226,60,0,0,260,0.5443037974683544,2.8607594936708862,0.0,0.11638228433800002,0.3333333333333333,5,0.6666666666666667,5,4,0.8
xerces,org.apache.xerces.impl.xs.models.CMNodeFactory,41,32,46,0,0,7,48,0.7804878048780488,1.1219512195121952,0.17073170731707318,0.206715659687,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.models.XSAllCM,55,36,61,0,6,2,64,0.6545454545454545,1.1090909090909091,0.03636363636363636,0.16535966824899995,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.models.XSCMBinOp,33,9,40,0,28,16,79,0.2727272727272727,1.2121212121212122,0.48484848484848486,0.13157877023300002,1.0,3,0.0,3,0,0.0
xerces,org.apache.xerces.impl.xs.models.XSCMLeaf,25,17,22,0,0,0,23,0.68,0.88,0.0,0.12578859346399995,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.xs.models.XSCMRepeatingLeaf,7,4,8,0,0,0,1,0.5714285714285714,1.1428571428571428,0.0,0.19831503260000005,0.3333333333333333,3,0.6666666666666667,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.models.XSCMUniOp,22,9,8,0,4,4,20,0.4090909090909091,0.36363636363636365,0.18181818181818182,0.14220523733400003,0.6666666666666666,4,0.33333333333333337,4,0,0.0
xerces,org.apache.xerces.impl.xs.models.XSCMValidator,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08404275258500005,0.6666666666666666,3,0.33333333333333337,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.models.XSDFACM,123,57,472,11,22,28,505,0.4634146341463415,3.83739837398374,0.22764227642276422,0.10326824064499995,0.6666666666666666,5,0.33333333333333337,5,2,0.4
xerces,org.apache.xerces.impl.xs.models.XSDFACM$Occurence,15,4,12,0,0,3,14,0.26666666666666666,0.8,0.2,0.33502586196499995,0.3333333333333333,3,0.6666666666666667,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.models.XSEmptyCM,32,22,2,0,0,0,8,0.6875,0.0625,0.0,0.10583893765399999,1.0,5,0.0,5,2,0.4
xerces,org.apache.xerces.impl.xs.opti.AttrImpl,21,19,9,0,0,0,13,0.9047619047619048,0.42857142857142855,0.0,0.179207877766,1.0,6,0.0,6,0,0.0
xerces,org.apache.xerces.impl.xs.opti.DefaultDocument,64,73,8,0,64,48,33,1.140625,0.125,0.75,0.148979099736,1.0,4,0.0,4,1,0.25
xerces,org.apache.xerces.impl.xs.opti.DefaultElement,36,49,0,2,40,30,22,1.3611111111111112,0.0,0.8333333333333334,0.14684128903000004,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.opti.DefaultNode,69,69,0,2,60,45,31,1.0,0.0,0.6521739130434783,0.16596245869799997,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.xs.opti.DefaultText,31,23,0,0,40,30,21,0.7419354838709677,0.0,0.967741935483871,0.15943086872800005,1.0,4,0.0,4,1,0.25
xerces,org.apache.xerces.impl.xs.opti.DefaultXMLDocumentHandler,64,109,12,3,0,0,1,1.703125,0.1875,0.0,0.06290989363800004,1.0,4,0.0,4,2,0.5
xerces,org.apache.xerces.impl.xs.opti.ElementImpl,61,54,106,1,0,0,107,0.8852459016393442,1.7377049180327868,0.0,0.20147567204500005,1.0,4,0.0,4,1,0.25
xerces,org.apache.xerces.impl.xs.opti.NamedNodeMapImpl,32,22,12,0,16,12,34,0.6875,0.375,0.375,0.22692994807699995,1.0,4,0.0,4,0,0.0
xerces,org.apache.xerces.impl.xs.opti.NodeImpl,27,14,14,4,0,0,12,0.5185185185185185,0.5185185185185185,0.0,0.25810157160299996,0.3333333333333333,3,0.6666666666666667,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.opti.SchemaDOM,89,111,221,3,0,3,317,1.247191011235955,2.4831460674157304,0.033707865168539325,0.12832608729899997,0.6666666666666666,4,0.33333333333333337,4,2,0.5
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMImplementation,30,13,4,1,8,8,34,0.43333333333333335,0.13333333333333333,0.26666666666666666,0.22708084010100005,0.6666666666666666,5,0.33333333333333337,5,1,0.2
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMParser,99,71,355,2,0,7,225,0.7171717171717171,3.585858585858586,0.0707070707070707,0.134204955651,1.0,5,0.0,5,3,0.6
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMParser$BooleanStack,19,9,17,0,0,0,13,0.47368421052631576,0.8947368421052632,0.0,0.143336542784,0.6666666666666666,3,0.33333333333333337,3,0,0.0
xerces,org.apache.xerces.impl.xs.opti.SchemaParsingConfig,126,62,408,5,34,20,304,0.49206349206349204,3.238095238095238,0.15873015873015872,0.140594287938,0.3333333333333333,4,0.6666666666666667,4,1,0.25
xerces,org.apache.xerces.impl.xs.opti.TextImpl,37,15,48,1,12,1,19,0.40540540540540543,1.2972972972972974,0.02702702702702703,0.29367905567700003,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.traversers.Container,6,1,1,0,0,0,4,0.16666666666666666,0.16666666666666666,0.0,0.35676307283099995,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.xs.traversers.LargeContainer,10,3,7,0,0,0,6,0.3,0.7,0.0,0.328185773464,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.traversers.OneAttr,6,0,7,0,0,0,1,0.0,1.1666666666666667,0.0,0.46359523661299995,0.3333333333333333,5,0.6666666666666667,5,1,0.2
xerces,org.apache.xerces.impl.xs.traversers.SchemaContentHandler,92,67,229,2,42,0,204,0.7282608695652174,2.489130434782609,0.0,0.16113456092599998,1.0,3,0.0,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.traversers.SmallContainer,13,3,10,0,0,0,9,0.23076923076923078,0.7692307692307693,0.0,0.324162928087,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.traversers.StAXSchemaParser,80,59,340,26,12,0,358,0.7375,4.25,0.0,0.131178325193,0.6666666666666666,5,0.33333333333333337,5,1,0.2
xerces,org.apache.xerces.impl.xs.traversers.XSAnnotationInfo,13,2,11,0,0,0,8,0.15384615384615385,0.8461538461538461,0.0,0.428647320344,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.traversers.XSAttributeChecker,241,37,1368,8,232,173,1047,0.15352697095435686,5.676348547717843,0.7178423236514523,0.15023032221199994,0.6666666666666666,4,0.33333333333333337,4,2,0.5
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser,24,4,64,0,0,50,139,0.16666666666666666,2.6666666666666665,2.0833333333333335,0.15237878661500004,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser,84,23,117,5,0,20,155,0.27380952380952384,1.3928571428571428,0.23809523809523808,0.21781298400000004,0.6666666666666666,4,0.33333333333333337,4,4,1.0
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser$ParticleArray,26,12,68,0,0,0,20,0.46153846153846156,2.6153846153846154,0.0,0.13317850450900004,0.6666666666666666,3,0.33333333333333337,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,186,71,566,442,0,133,881,0.3817204301075269,3.043010752688172,0.7150537634408602,0.09660232334600005,0.6666666666666666,5,0.33333333333333337,5,5,1.0
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser$FacetInfo,9,0,8,4,0,0,1,0.0,0.8888888888888888,0.0,0.350495763305,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser,56,7,55,2,0,26,99,0.125,0.9821428571428571,0.4642857142857143,0.176765859526,1.0,3,0.0,3,0,0.0
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,109,17,191,27,0,42,297,0.1559633027522936,1.7522935779816513,0.3853211009174312,0.13630927265799997,0.6666666666666666,6,0.33333333333333337,6,2,0.3333333333333333
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser,205,64,957,183,296,128,824,0.3121951219512195,4.668292682926829,0.624390243902439,0.10111642832099998,0.3333333333333333,5,0.6666666666666667,5,5,1.0
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser$ComplexTypeRecoverableError,10,0,15,0,0,0,2,0.0,1.5,0.0,0.19755589142499996,0.3333333333333333,3,0.6666666666666667,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.traversers.XSDElementTraverser,120,15,275,56,0,27,345,0.125,2.2916666666666665,0.225,0.141563979198,0.6666666666666666,9,0.33333333333333337,9,3,0.3333333333333333
xerces,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser,70,7,110,2,0,41,162,0.1,1.5714285714285714,0.5857142857142857,0.155849789728,1.0,3,0.0,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler,256,533,2176,163,10,218,3394,2.08203125,8.5,0.8515625,0.14738376152,0.6666666666666666,8,0.33333333333333337,8,5,0.625
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.18802526107399997,0.3333333333333333,5,0.6666666666666667,5,0,0.0
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$SAX2XNIUtil,11,14,0,0,0,0,3,1.2727272727272727,0.0,0.0,0.11004698562100002,0.6666666666666666,5,0.33333333333333337,5,2,0.4
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$XSAnnotationGrammarPool,34,16,44,0,0,0,38,0.47058823529411764,1.2941176470588236,0.0,0.12116563934400004,1.0,4,0.0,4,1,0.25
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$XSDKey,18,3,24,2,0,0,14,0.16666666666666666,1.3333333333333333,0.0,0.24574121817399996,0.6666666666666666,4,0.33333333333333337,4,0,0.0
xerces,org.apache.xerces.impl.xs.traversers.XSDKeyrefTraverser,31,3,42,4,0,12,62,0.0967741935483871,1.3548387096774193,0.3870967741935484,0.16292502168800005,0.6666666666666666,4,0.33333333333333337,4,2,0.5
xerces,org.apache.xerces.impl.xs.traversers.XSDNotationTraverser,31,3,47,1,0,11,56,0.0967741935483871,1.5161290322580645,0.3548387096774194,0.21564613090200002,0.3333333333333333,4,0.6666666666666667,4,1,0.25
xerces,org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser,119,40,195,63,0,69,427,0.33613445378151263,1.638655462184874,0.5798319327731093,0.14856266747799995,1.0,3,0.0,3,3,1.0
xerces,org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser,23,3,38,0,0,4,41,0.13043478260869565,1.6521739130434783,0.17391304347826086,0.19594925893399995,0.6666666666666666,4,0.33333333333333337,4,2,0.5
xerces,org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser,50,13,47,4,0,5,56,0.26,0.94,0.1,0.15604837959499995,0.3333333333333333,4,0.6666666666666667,4,2,0.5
xerces,org.apache.xerces.impl.xs.traversers.XSDocumentInfo,76,38,140,4,6,9,86,0.5,1.8421052631578947,0.11842105263157894,0.21212015978200005,0.3333333333333333,4,0.6666666666666667,4,2,0.5
xerces,org.apache.xerces.impl.xs.util.LSInputListImpl,24,10,18,0,24,0,31,0.4166666666666667,0.75,0.0,0.21028848848799997,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.xs.util.ObjectListImpl,25,12,22,1,24,0,45,0.48,0.88,0.0,0.23601944632500005,0.6666666666666666,8,0.33333333333333337,8,0,0.0
xerces,org.apache.xerces.impl.xs.util.ShortListImpl,28,7,15,12,32,0,40,0.25,0.5357142857142857,0.0,0.19216278439699996,1.0,4,0.0,4,1,0.25
xerces,org.apache.xerces.impl.xs.util.SimpleLocator,31,38,20,0,0,0,4,1.2258064516129032,0.6451612903225806,0.0,0.175020634392,1.0,5,0.0,5,1,0.2
xerces,org.apache.xerces.impl.xs.util.StringListImpl,28,14,39,2,24,0,67,0.5,1.3928571428571428,0.0,0.21732192611,0.6666666666666666,6,0.33333333333333337,6,1,0.16666666666666666
xerces,org.apache.xerces.impl.xs.util.XInt,8,5,6,2,0,0,5,0.625,0.75,0.0,0.29859310713099996,0.3333333333333333,3,0.6666666666666667,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.util.XIntPool,11,1,4,0,0,0,14,0.09090909090909091,0.36363636363636365,0.0,0.275084321984,0.6666666666666666,5,0.33333333333333337,5,1,0.2
xerces,org.apache.xerces.impl.xs.util.XS10TypeHelper,7,4,0,0,0,0,6,0.5714285714285714,0.0,0.0,0.209202070462,0.3333333333333333,3,0.6666666666666667,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.util.XSGrammarPool,17,10,6,5,0,0,28,0.5882352941176471,0.35294117647058826,0.0,0.20637066685299998,0.3333333333333333,5,0.6666666666666667,5,2,0.4
xerces,org.apache.xerces.impl.xs.util.XSInputSource,6,4,8,0,0,0,2,0.6666666666666666,1.3333333333333333,0.0,0.17921171769099997,0.6666666666666666,3,0.33333333333333337,3,1,0.3333333333333333
xerces,org.apache.xerces.impl.xs.util.XSNamedMap4Types,29,7,26,13,0,0,37,0.2413793103448276,0.896551724137931,0.0,0.190212208524,0.6666666666666666,4,0.33333333333333337,4,1,0.25
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl,36,21,65,1,0,0,82,0.5833333333333334,1.8055555555555556,0.0,0.218870414149,0.6666666666666666,6,0.33333333333333337,6,4,0.6666666666666666
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1,10,2,6,0,0,0,3,0.2,0.6,0.0,0.20258395418999997,1.0,4,0.0,4,3,0.75
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1,26,5,11,0,22,0,11,0.19230769230769232,0.4230769230769231,0.0,0.20624170607799996,0.3333333333333333,5,0.6666666666666667,5,1,0.2
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$XSNamedMapEntry,18,9,19,0,6,0,40,0.5,1.0555555555555556,0.0,0.20925659266600005,0.6666666666666666,3,0.33333333333333337,3,2,0.6666666666666666
xerces,org.apache.xerces.impl.xs.util.XSObjectListImpl,46,42,50,0,48,0,78,0.9130434782608695,1.0869565217391304,0.0,0.19500852081599995,0.6666666666666666,4,0.33333333333333337,4,3,0.75
xerces,org.apache.xerces.impl.xs.util.XSObjectListImpl$1,26,12,0,0,34,0,11,0.46153846153846156,0.0,0.0,0.17167382267700004,1.0,3,0.0,3,1,0.3333333333333333
