subject,class_id,fqn_for_audit_only,class_kind,is_interface,is_abstract,is_enum,is_annotation,is_generated,is_synthetic,stage3a_declaration_hash,stage3b_full_text_hash,declared_method_count,abstract_or_native_method_count,soot_class_resolved,expected_methods_discovered,concrete_method_count,constructor_count,static_initializer_count,concrete_statement_count,raw_candidate_invoked_methods,raw_candidate_fields,raw_candidate_locals,raw_candidate_exceptions,raw_candidate_strings,raw_candidate_operations,accepted_body_token_count,body_empty_reason,classification,correctness_concern,evidence_notes,raw_body_inventory_hash,jimple_body_hash,permitted_body_evidence_hash,body_loading_failure,active_body_retrieval_status,declaration_exact_match,only_empty_template_addition
jpetstore,org.mybatis.jpetstore.mapper.AccountMapper,org.mybatis.jpetstore.mapper.AccountMapper,interface,true,true,false,false,false,false,fbf942adc8a5c6036a7bf5498e0ad11c4e470a5bfad8f8846740138145f27ea5,0448e09395c3346af47c2b9115e9cc8b567d96c67409ce6b97d2c2b4ea54bdde,8,8,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=8. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xpointer.XPointerPart,org.apache.xerces.xpointer.XPointerPart,interface,true,true,false,false,false,false,fa1d74e53bfdf7ef30a635a636efaf14e3e5e2a117d862b373ea7d4c2ca314f2,7d501e48bcf4f7415c9767be05cf1c19480e95630155805c77c2b06c1ada4a9d,8,8,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=8. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xpointer.XPointerProcessor,org.apache.xerces.xpointer.XPointerProcessor,interface,true,true,false,false,false,false,d519f7dba8b10bb86e9d0ab6227aefc35bddf86f2d056f4c2f6a6a07f7ef031e,d57139765d3e2c311d9235ed8eedc0ca2038a8be84d71f83f3e9c4dc16e4b4c5,4,4,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=4. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.AttributePSVI,org.apache.xerces.xs.AttributePSVI,interface,true,true,false,false,false,false,3b55048b28e2aa72193c49f7a995bae914153fbd8f4dd2496b4a2d2e61c7d581,8cebf22aea7ed6ab34410fdc6611e757d1b22c93a8f26e6176a14cd9705dae6c,1,1,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=1. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.ElementPSVI,org.apache.xerces.xs.ElementPSVI,interface,true,true,false,false,false,false,bd5984641a6f80f05451aa39430a34e1fd2e652f18dc264186b12a92de28e2db,17abc9cedea463539cc9b2a7337ec8cdccb827a47028ffe2a7cc2a1a0d2dc47c,4,4,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=4. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.ItemPSVI,org.apache.xerces.xs.ItemPSVI,interface,true,true,false,false,false,false,ec2e60d09775add8693d216b136002edf0d80969cf5d14d769763039b8a2bf6c,97a2a7e2b2faf6f7b9b468ca9dab4ff714d50f62ae0b6a7f00f03d5f36482d6b,16,16,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=16. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.LSInputList,org.apache.xerces.xs.LSInputList,interface,true,true,false,false,false,false,976e8dd1ee08f8db5f982e85d1440e35fe746ea2f77857cd4973a97f48ca05dc,7b5233403e0187709dfab1496dafd2dbfb5eb41c121cd735579aee3c9b88f80c,2,2,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=2. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.PSVIProvider,org.apache.xerces.xs.PSVIProvider,interface,true,true,false,false,false,false,b7937c8f24ddf79cd733c44b1424f39779bab35c6e02a83a202b0ada73d06425,260fb55dafa9e7aabd44facb82c5d3648eeb39ea1023aa1c97d317e3a9fd2085,3,3,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=3. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.ShortList,org.apache.xerces.xs.ShortList,interface,true,true,false,false,false,false,a4bd526be4bbaaa9365bb9e1099e6bcd649a700cf06225fa4e86196f76fa5019,4be6163b67d2645adfe90b2fc51ee71330276c755d3ae5b249e6c02de54680fa,3,3,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=3. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.StringList,org.apache.xerces.xs.StringList,interface,true,true,false,false,false,false,f94aeaaf3c07739d1f2e6756d07cddce6a3c09145f1c01469a14e8d9990b63f6,b94ac28dd8ea7fd6605a5d64df445bc528087ead204aab4cdd9a4087c6ebc477,3,3,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=3. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSAnnotation,org.apache.xerces.xs.XSAnnotation,interface,true,true,false,false,false,false,d12cf13b8cf87e5422c11495338dec8563b9fb61952672babeff2e6d56a20c26,6d59815e04c46ec693b3d8950180e8a43a06262d3328b4408f6ae9d41d5d3ab5,2,2,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=2. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSAttributeDeclaration,org.apache.xerces.xs.XSAttributeDeclaration,interface,true,true,false,false,false,false,b15f0feebaa3142731ae521a7410dc235f30d47ab4f3d50d668126343f9667e2,acdbcd8c9820a48e180b08bbd4ae2ba7981b7cf32727efdd911f4ab902ecb7b3,11,11,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=11. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSAttributeGroupDefinition,org.apache.xerces.xs.XSAttributeGroupDefinition,interface,true,true,false,false,false,false,3a2afd536b7499195fe7652cac3b52c805d90ba7b845f2055e22590741d0dc3e,3e5e655aa96f312458085581a08c9cf04f118b5f41939300589a9d9e8b1f038c,4,4,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=4. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSAttributeUse,org.apache.xerces.xs.XSAttributeUse,interface,true,true,false,false,false,false,4225be1f0b128bbe12b7accd3189707be3f9b2d14b39a4d38a424897da7bc21d,888f729c4d7877d0e21bb2ba04e22077e96961c64dde95a62d0922bd651d678d,9,9,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=9. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSComplexTypeDefinition,org.apache.xerces.xs.XSComplexTypeDefinition,interface,true,true,false,false,false,false,dd34dc3961eb84f26b8b2cdb52769479128fff8c12ba081582bf6eaca1c1b571,4c6ec39d6175b2828fec2af3d3816d8ce6f5e9d176bb87acef0658e445f10f17,10,10,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=10. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSConstants,org.apache.xerces.xs.XSConstants,interface,true,true,false,false,false,false,6aec58cb2f545373fa8e68220b4aa733f44fc712051ed865de345da8d391c4fc,7a63d11c052ac39d7e357cee966ca5c5eba8950e7d4c4fe35256e6863bb45c7a,0,0,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=0. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSElementDeclaration,org.apache.xerces.xs.XSElementDeclaration,interface,true,true,false,false,false,false,27114ccc5474d4c16c9b415df90cc05aa6898d5be8953aea90a47e3f1084c973,2b538b1a87d50b39e222b848356f55af5aa3ef0b9f36826f12e71aaa5745ea4a,19,19,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=19. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSFacet,org.apache.xerces.xs.XSFacet,interface,true,true,false,false,false,false,4d9aa9e777613719c25b8c9058130bccc3def0ee26b2f82b6f664b8b976e62fe,a60cf3d529222e7977bf1192e2839d203aff0e70a0f1d722af30caf7a152dd64,7,7,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=7. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSIDCDefinition,org.apache.xerces.xs.XSIDCDefinition,interface,true,true,false,false,false,false,843ef2e05ef9c500aeb478e0527fb36972d4f27ac86fd3d5ae205548f8e34213,881293dfaf3f3ccd25c0232711dd0da4653a8ecddb39fc1820e5acafdac8d6cd,5,5,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=5. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSImplementation,org.apache.xerces.xs.XSImplementation,interface,true,true,false,false,false,false,8ca853f9fa8b5325b4c94cafcd7650440aaf814cb9ebac0009a505ae7bac69d7,bc2e53ef1c8b1bc8fffd8f95d06639d2209eca80677d25def7438119fb927b62,4,4,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=4. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSLoader,org.apache.xerces.xs.XSLoader,interface,true,true,false,false,false,false,a7e7f6ea587c520884733e338cbb848744b79481658251795efc529779c2f64b,17b46cd0f6a64c6653f34086ba266c7af68ce93a43a3cf3d25df8707e9ffd06f,5,5,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=5. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSModel,org.apache.xerces.xs.XSModel,interface,true,true,false,false,false,false,5cb5d31c4d41de4bf59b7e66af6b7a6fb76d236d805d02ce9454b0a5bb233339,4c7de986d8182fd5ab82f119389aa06df0cf8eab31b6dc6fcb87f72713c40cd8,13,13,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=13. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSModelGroup,org.apache.xerces.xs.XSModelGroup,interface,true,true,false,false,false,false,b7b181e88b54305deb40cb17d699e3292352ecafbd0cdb93a0989ab2de43e266,f8537094a9cb593c72d89ad1c74810c611b4b00da76ee20b13671acb0711b048,4,4,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=4. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSModelGroupDefinition,org.apache.xerces.xs.XSModelGroupDefinition,interface,true,true,false,false,false,false,ccd6277f9e7c5d63445ea33540cf58bfcfcbb62e59d1b749b54246e2b5b6be78,d5b47e8b0827fa90e992a40b14924228b20f15bcd7674e7a09e63a89f93373cf,3,3,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=3. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSMultiValueFacet,org.apache.xerces.xs.XSMultiValueFacet,interface,true,true,false,false,false,false,cf925b581b739fc913a21c20316525b7b95a1f603124bc012b815c15e62b3f07,55029b1740744d603f0bd2bcff55a8cd69b0263fe0e1026ebb3ad06679d8ca48,4,4,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=4. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSNamedMap,org.apache.xerces.xs.XSNamedMap,interface,true,true,false,false,false,false,2686e1e023879545eeac20327fed8f0e1e5b1b848877e70af561ce1c2b66ccb9,b757c1e8107b956c2fe7225c7edf708e1ac764b06871a85d017fb7dd4dc9495b,3,3,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=3. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSNamespaceItem,org.apache.xerces.xs.XSNamespaceItem,interface,true,true,false,false,false,false,7db006be32ed5a068ec36eae9b6f35bd7cc91637a12d5c716cbb6d7124e574a2,d237c9738aaabd97a47329d912abbd5f8e06697433996aa1ee64f9fbf7fe8534,11,11,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=11. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSNamespaceItemList,org.apache.xerces.xs.XSNamespaceItemList,interface,true,true,false,false,false,false,46196b4637df0c1399bfce42b22d6444511907ba3f18acf1d555524a84cb26e6,84f37aa72796f726b5aa6f13c68b1d03602042eacaf6a065236b62fd633272ec,2,2,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=2. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSNotationDeclaration,org.apache.xerces.xs.XSNotationDeclaration,interface,true,true,false,false,false,false,6ef87086f1cfa01a494c737367eeceb159634d54bfb65aa9b103be9aad7ffe59,6449ea5c8dbc2020820bbeeb84366e8186505da2841cf1487beac644615d4ff0,4,4,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=4. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSObject,org.apache.xerces.xs.XSObject,interface,true,true,false,false,false,false,eb75ec8334c2ce878f5786c7b8256b4b376d4e92fc023e052f6efd5830f2cb0d,b9e3060232f1a665c1f453cdd0da5c53c126d643d946081286c806263b7bae69,4,4,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=4. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
xerces,org.apache.xerces.xs.XSObjectList,org.apache.xerces.xs.XSObjectList,interface,true,true,false,false,false,false,4853d34b1bcca27fbdb3bcd3771fdd9cabef54b081d4b693dae213820d86ae95,f3a124c41ca5717c4166f57b423859ab86c3b832beb7e3817b3a944197b790f4,2,2,true,true,0,0,0,0,0,0,0,0,0,0,0,no_concrete_body,A,none,Soot method rows=0; concrete rows=0. javap resolved=true; declared concrete methods=0; abstract/native=2. Local-variable debug metadata is not present in the Soot method_bodies.csv schema; no local names were fabricated. All declared methods are abstract/native or the class has no declared concrete method body.,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2,false,not_applicable_no_concrete_body,true,true
