subject,class_id,class_name,kind,superclass_present,semantic_text,method_count,annotation_count,interface_count,truncated_method_count,input_hash,experiment_name,representation_id,stage3a_source_path,stage3a_source_file_sha256,declaration_exact_match,declaration_truncated,body_empty,body_tokens_truncated,raw_body_candidate_count,filtered_body_token_count_before_budget,appended_body_token_count,extracted_concrete_method_count,normalized_method_count,synthetic_method_count,accepted_invoked_method_tokens,accepted_field_tokens,accepted_local_tokens,accepted_exception_tokens,accepted_operation_tokens,accepted_string_tokens,accepted_literals,rejected_token_count,body_hash
jfreechart,org.jfree.data.io.CSV,CSV,class,false,"[DECLARATION]
public class CSV {
    List extractColumnKeys(String);
    void extractRowKeyAndData(String, DefaultCategoryDataset, List);
    CategoryDataset readCategoryDataset(Reader);
    String removeStringDelimiters(String);
}
[METHOD_BODY]
invoke invoke field delimiter text extract column keys add create branch jump field delimiter extract row key data add value branch jump read category dataset create remove string delimiters text
",4,0,0,0,6229da560145958b8019b99ff1d9568d0e75ae9e74961d05a010e15a342efb52,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,211,30,30,6,6,0,18,12,0,0,70,0,0,432,09e04b2babdd8600d6180edf33e141313191847e143884f88cb7a940656154dc
jfreechart,org.jfree.data.jdbc.JDBCCategoryDataset,JDBCCategoryDataset,class,true,"[DECLARATION]
public class JDBCCategoryDataset extends DefaultCategoryDataset {
    void executeQuery(Connection, String);
    void executeQuery(String);
    boolean getTranspose();
    void setTranspose(boolean);
}
[METHOD_BODY]
connection invoke transpose invoke branch jump create transpose connection pointer exception must supplied execute query execute query close branch jump create sql exception
",4,0,0,0,dc432178ed715d9e4d01e575d2a88a63791e7926cd3efcad18370eb5761387f5,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,257,23,23,7,7,0,12,11,6,8,112,3,1,481,fc249a17d341f16aac8d78cb40be164f70ec652acf60d6cc560a18a7b8590347
jfreechart,org.jfree.data.jdbc.JDBCPieDataset,JDBCPieDataset,class,true,"[DECLARATION]
public class JDBCPieDataset extends DefaultPieDataset {
    void close();
    void executeQuery(Connection, String);
    void executeQuery(String);
}
[METHOD_BODY]
connection invoke invoke branch jump create connection pointer exception must supplied execute query close println jump err jdbc xy swallowing exception execute query println branch create err sql invalid generated pie data set requires columns only jdbc dataset unknown type swallowing
",3,0,0,0,b9501bf3bc36ee891c8d6f07271c7b9eedbdaeec33f0e02b2930c6504a540576,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,160,41,41,6,6,0,12,12,6,8,82,38,8,322,c5b2de5c85ced1bec4e59ec5b1bea9dca84141d5e4c6baac22270e4135e610de
jfreechart,org.jfree.data.jdbc.JDBCXYDataset,JDBCXYDataset,class,true,"[DECLARATION]
public class JDBCXYDataset extends AbstractXYDataset implements RangeInfo, TableXYDataset, XYDataset {
    void close();
    void executeQuery(Connection, String);
    void executeQuery(String);
    int getItemCount();
    int getItemCount(int);
    int getLegendItemCount();
    String[] getLegendItemLabels();
    Range getRangeBounds(boolean);
    double getRangeLowerBound(boolean);
    double getRangeUpperBound(boolean);
    int getSeriesCount();
    Comparable getSeriesKey(int);
    Number getX(int, int);
    Number getY(int, int);
    boolean isTimeSeries();
    void setTimeSeries(boolean);
}
[METHOD_BODY]
invoke create column names max value min time series rows connection invoke connection execute query close println jump err jdbc xy swallowing exception execute query close branch jump create column names rows time series err max value min sql exception there no database unable load not enough valid columns where generated unknown data cmpg cmpl item count item count size legend legend labels range bounds range lower bound upper bound measure key measure branch
",16,0,3,0,7817745e2e846369fd8f4fb4a99de4921d37c1ef55ea376f2e77c8776caedb83,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,534,74,74,20,20,0,43,92,7,8,191,21,5,1150,2cd842fb1f7c3b3bd5fdd0b710a9dfb30ebf0dfae0b3c7328f15d2b000166c72
jfreechart,org.jfree.data.resources.DataPackageResources,DataPackageResources,class,true,"[DECLARATION]
public class DataPackageResources extends ListResourceBundle {
    Object[][] getContents();
}
[METHOD_BODY]
create contents series prefix categories category invoke contents
",1,0,0,0,7b59b09196bb91493b54913b2eeb59c731f0437b0944651bd487f661975fbe68,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,10,8,8,3,3,0,1,2,0,0,4,6,4,27,3dc4a03cfe4e3f3e0736c37574a8f65866ae32f65441933ebb32bdf3aafb216c
jfreechart,org.jfree.data.resources.DataPackageResources_de,DataPackageResources_de,class,true,"[DECLARATION]
public class DataPackageResources_de extends ListResourceBundle {
    Object[][] getContents();
}
[METHOD_BODY]
create contents series prefix reihen categories kategorien invoke contents
",1,0,0,0,d06f3a25f83640ae0589d2f253aeae4bc78759d932138d6426948845b7205345,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,10,9,9,3,3,0,1,2,0,0,4,6,4,26,607980f0f2ac2a599f6afd54ed61e46508ef4fdb123e43e5765e3e1d82f3d453
jfreechart,org.jfree.data.resources.DataPackageResources_es,DataPackageResources_es,class,true,"[DECLARATION]
public class DataPackageResources_es extends ListResourceBundle {
    Object[][] getContents();
}
[METHOD_BODY]
create contents series prefix categories invoke contents
",1,0,0,0,694b8592590657448fb661a627a0d5fac88c842e1f501d503ab14e1a4146c01f,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,10,7,7,3,3,0,1,2,0,0,4,5,3,28,d40b2ea6aaa7962cdef6b463becf02e1f3187e7ea9af41016e775e850760b519
jfreechart,org.jfree.data.resources.DataPackageResources_fr,DataPackageResources_fr,class,true,"[DECLARATION]
public class DataPackageResources_fr extends ListResourceBundle {
    Object[][] getContents();
}
[METHOD_BODY]
create contents series prefix categories invoke contents
",1,0,0,0,78cab26acb9f5a1f23d931883c983fbd6775d632cc7de3f66c38d5161d71057f,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,10,7,7,3,3,0,1,2,0,0,4,4,2,28,d40b2ea6aaa7962cdef6b463becf02e1f3187e7ea9af41016e775e850760b519
jfreechart,org.jfree.data.resources.DataPackageResources_pl,DataPackageResources_pl,class,true,"[DECLARATION]
public class DataPackageResources_pl extends ListResourceBundle {
    Object[][] getContents();
}
[METHOD_BODY]
create contents series prefix serie categories kategorie invoke contents
",1,0,0,0,824ecb03b5571e1c86367f18a069b27a0752cf88c4c0789ab49dd44603f30b96,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,10,9,9,3,3,0,1,2,0,0,4,6,4,26,38e41e96383bc1fad7bbe09f3d18ed3895a97f5bd99dee9dd111240fdb79678f
jfreechart,org.jfree.data.resources.DataPackageResources_ru,DataPackageResources_ru,class,true,"[DECLARATION]
public class DataPackageResources_ru extends ListResourceBundle {
    Object[][] getContents();
}
[METHOD_BODY]
create contents series prefix categories invoke contents
",1,0,0,0,72ce14cf413971c759eb315de609a0c2456193883da56cbede2222e0aa7de9f4,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,10,7,7,3,3,0,1,2,0,0,4,4,2,28,d40b2ea6aaa7962cdef6b463becf02e1f3187e7ea9af41016e775e850760b519
jfreechart,org.jfree.data.statistics.BoxAndWhiskerCalculator,BoxAndWhiskerCalculator,abstract class,false,"[DECLARATION]
public abstract class BoxAndWhiskerCalculator {
    BoxAndWhiskerItem calculateBoxAndWhiskerStatistics(List);
    BoxAndWhiskerItem calculateBoxAndWhiskerStatistics(List, boolean);
    double calculateQ1(List);
    double calculateQ3(List);
}
[METHOD_BODY]
invoke calculate box whisker statistics invoke calculate box whisker statistics branch jump create values cmpl cmpg q1 branch jump values q3
",4,0,0,0,5b25c7ed53cd2e5e726151e945a17c55ded5ea7137e47a31581cb348e9aa8484,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,234,21,21,5,5,0,18,0,8,0,86,3,3,479,74f7844681fb6f240bd8740215eec4718230532dc891cd4b60947f11983d16e9
jfreechart,org.jfree.data.statistics.BoxAndWhiskerCategoryDataset,BoxAndWhiskerCategoryDataset,interface,false,"[DECLARATION]
public interface BoxAndWhiskerCategoryDataset extends CategoryDataset {
    Number getMaxOutlier(Comparable, Comparable);
    Number getMaxOutlier(int, int);
    Number getMaxRegularValue(Comparable, Comparable);
    Number getMaxRegularValue(int, int);
    Number getMeanValue(Comparable, Comparable);
    Number getMeanValue(int, int);
    Number getMedianValue(Comparable, Comparable);
    Number getMedianValue(int, int);
    Number getMinOutlier(Comparable, Comparable);
    Number getMinOutlier(int, int);
    Number getMinRegularValue(Comparable, Comparable);
    Number getMinRegularValue(int, int);
    List getOutliers(Comparable, Comparable);
    List getOutliers(int, int);
    Number getQ1Value(Comparable, Comparable);
    Number getQ1Value(int, int);
    Number getQ3Value(Comparable, Comparable);
    Number getQ3Value(int, int);
}
[METHOD_BODY]
<EMPTY>
",18,0,1,0,ddd53a808e0a443139ab3482c4ea505f634baf791f775792046447f07c61d8c9,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
jfreechart,org.jfree.data.statistics.BoxAndWhiskerItem,BoxAndWhiskerItem,class,false,"[DECLARATION]
public class BoxAndWhiskerItem implements Serializable {
    boolean equals(Object);
    Number getMaxOutlier();
    Number getMaxRegularValue();
    Number getMean();
    Number getMedian();
    Number getMinOutlier();
    Number getMinRegularValue();
    List getOutliers();
    Number getQ1();
    Number getQ3();
    String toString();
}
[METHOD_BODY]
create invoke invoke mean median q1 q3 min regular value max outlier outliers equal branch jump mean median q1 q3 min regular value max outlier outliers unmodifiable list branch jump string create
",11,0,1,0,624ee66aa68872a245bb57da2a32bc5f58af7d03bdd3d6ec0605537ca3d4f07d,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,156,32,32,13,13,0,20,80,0,0,66,0,0,476,c50d8d256735048dc19a6b2349959d4da837ec08a700558c458a650936033d53
jfreechart,org.jfree.data.statistics.BoxAndWhiskerXYDataset,BoxAndWhiskerXYDataset,interface,false,"[DECLARATION]
public interface BoxAndWhiskerXYDataset extends XYDataset {
    double getFaroutCoefficient();
    Number getMaxOutlier(int, int);
    Number getMaxRegularValue(int, int);
    Number getMeanValue(int, int);
    Number getMedianValue(int, int);
    Number getMinOutlier(int, int);
    Number getMinRegularValue(int, int);
    double getOutlierCoefficient();
    List getOutliers(int, int);
    Number getQ1Value(int, int);
    Number getQ3Value(int, int);
}
[METHOD_BODY]
<EMPTY>
",11,0,1,0,9702e671dc04392002ba2816fbeaf9681b5b86d5d9c6e884026b9b4dd6621188,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
jfreechart,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset,DefaultBoxAndWhiskerCategoryDataset,class,true,"[DECLARATION]
public class DefaultBoxAndWhiskerCategoryDataset extends AbstractDataset implements BoxAndWhiskerCategoryDataset, PublicCloneable, RangeInfo {
    void add(BoxAndWhiskerItem, Comparable, Comparable);
    void add(List, Comparable, Comparable);
    void clear();
    Object clone();
    boolean equals(Object);
    int getColumnCount();
    int getColumnIndex(Comparable);
    Comparable getColumnKey(int);
    List getColumnKeys();
    BoxAndWhiskerItem getItem(int, int);
    Number getMaxOutlier(Comparable, Comparable);
    Number getMaxOutlier(int, int);
    Number getMaxRegularValue(Comparable, Comparable);
    Number getMaxRegularValue(int, int);
    Number getMeanValue(Comparable, Comparable);
    Number getMeanValue(int, int);
    Number getMedianValue(Comparable, Comparable);
    Number getMedianValue(int, int);
    Number getMinOutlier(Comparable, Comparable);
    Number getMinOutlier(int, int);
    Number getMinRegularValue(Comparable, Comparable);
    Number getMinRegularValue(int, int);
    List getOutliers(Comparable, Comparable);
    List getOutliers(int, int);
    Number getQ1Value(Comparable, Comparable);
    Number getQ1Value(int, int);
    Number getQ3Value(Comparable, Comparable);
    Number getQ3Value(int, int);
    Range getRangeBounds(boolean);
    double getRangeLowerBound(boolean);
    double getRangeUpperBound(boolean);
    int getRowCount();
    int getRowIndex(Comparable);
    Comparable getRowKey(int);
    List getRowKeys();
    Number getValue(Comparable, Comparable);
    Number getValue(int, int);
    void remove(Comparable, Comparable);
    void removeColumn(Comparable);
    void removeColumn(int);
    void removeRow(Comparable);
    void removeRow(int);
    void updateBounds();
}
[METHOD_BODY]
invoke create data minimum range value row column maximum add invoke add fire dataset changed branch jump data maximum range value row minimum column cmpl cmpg clear fire dataset changed clone equal branch jump count index key keys item object max outlier max outlier regular regular mean mean median median min min outliers outliers q1 q1 q3 q3 bounds create lower bound upper bound count index key keys remove remove update bounds cmpg cmpl
",43,0,3,0,c53b2d2308866b9a77f3e003a81f34f6357bd29daa1205adcdd67b6b101a96d5,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,612,74,74,44,44,0,144,245,4,0,201,0,0,1732,3c7a704646a291b8d8af194675452326f81ac7aeb8fd10c5e31a355486b75e77
jfreechart,org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset,DefaultBoxAndWhiskerXYDataset,class,true,"[DECLARATION]
public class DefaultBoxAndWhiskerXYDataset extends AbstractXYDataset implements BoxAndWhiskerXYDataset, RangeInfo {
    void add(Date, BoxAndWhiskerItem);
    Object clone();
    boolean equals(Object);
    double getFaroutCoefficient();
    BoxAndWhiskerItem getItem(int, int);
    int getItemCount(int);
    Number getMaxOutlier(int, int);
    Number getMaxRegularValue(int, int);
    Number getMeanValue(int, int);
    Number getMedianValue(int, int);
    Number getMinOutlier(int, int);
    Number getMinRegularValue(int, int);
    double getOutlierCoefficient();
    List getOutliers(int, int);
    Number getQ1Value(int, int);
    Number getQ3Value(int, int);
    Range getRangeBounds(boolean);
    double getRangeLowerBound(boolean);
    double getRangeUpperBound(boolean);
    int getSeriesCount();
    Comparable getSeriesKey(int);
    Number getX(int, int);
    Date getXDate(int, int);
    Number getY(int, int);
    void setFaroutCoefficient(double);
    void setOutlierCoefficient(double);
}
[METHOD_BODY]
invoke create outlier coefficient farout series key dates items minimum range value maximum bounds add fire dataset changed invoke branch jump create dates items minimum range value maximum bounds cmpg cmpl clone branch jump series key farout coefficient item item count size max outlier max regular mean median min min regular outliers q1 q3 lower bound upper bound count date mean illegal argument exception cmpl
",26,0,2,0,b897690d3390271d8be497698380021177c3ee68e30f192660dec1c295c993d8,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,322,65,65,27,27,0,62,107,3,12,113,0,0,918,9e323feb5afba75537cbc9bc58c4290b18235783b6cdd67ff8d4b0083f24f4e2
jfreechart,org.jfree.data.statistics.DefaultMultiValueCategoryDataset,DefaultMultiValueCategoryDataset,class,true,"[DECLARATION]
public class DefaultMultiValueCategoryDataset extends AbstractDataset implements MultiValueCategoryDataset, PublicCloneable, RangeInfo {
    void add(List, Comparable, Comparable);
    Object clone();
    boolean equals(Object);
    int getColumnCount();
    int getColumnIndex(Comparable);
    Comparable getColumnKey(int);
    List getColumnKeys();
    Range getRangeBounds(boolean);
    double getRangeLowerBound(boolean);
    double getRangeUpperBound(boolean);
    int getRowCount();
    int getRowIndex(Comparable);
    Comparable getRowKey(int);
    List getRowKeys();
    Number getValue(Comparable, Comparable);
    Number getValue(int, int);
    List getValues(Comparable, Comparable);
    List getValues(int, int);
}
[METHOD_BODY]
invoke create data minimum range value maximum bounds add fire dataset changed invoke create branch jump data maximum range value minimum bounds values row key column cmpl cmpg clone branch jump column count index key keys lower bound upper bound row count index keys values unmodifiable list empty unmodifiable list
",18,0,3,0,e17f325772e7fdb47ff951c890c09d715bc3fb57bddc5af8d53f11ea3a45c07f,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,281,50,50,19,19,0,56,91,6,0,112,5,3,736,13521856e683ef5df0ec6278f478f5b6157098d553cf0f7dd4de4efb90e5d351
jfreechart,org.jfree.data.statistics.DefaultStatisticalCategoryDataset,DefaultStatisticalCategoryDataset,class,true,"[DECLARATION]
public class DefaultStatisticalCategoryDataset extends AbstractDataset implements PublicCloneable, RangeInfo, StatisticalCategoryDataset {
    void add(Number, Number, Comparable, Comparable);
    void add(double, double, Comparable, Comparable);
    void clear();
    Object clone();
    boolean equals(Object);
    int getColumnCount();
    int getColumnIndex(Comparable);
    Comparable getColumnKey(int);
    List getColumnKeys();
    Number getMeanValue(Comparable, Comparable);
    Number getMeanValue(int, int);
    Range getRangeBounds(boolean);
    double getRangeLowerBound(boolean);
    double getRangeUpperBound(boolean);
    int getRowCount();
    int getRowIndex(Comparable);
    Comparable getRowKey(int);
    List getRowKeys();
    Number getStdDevValue(Comparable, Comparable);
    Number getStdDevValue(int, int);
    Number getValue(Comparable, Comparable);
    Number getValue(int, int);
    void remove(Comparable, Comparable);
    void removeColumn(Comparable);
    void removeColumn(int);
    void removeRow(Comparable);
    void removeRow(int);
    void updateBounds();
}
[METHOD_BODY]
invoke create data minimum range value row column maximum inc std dev add create invoke add fire dataset changed branch jump data maximum range value row inc std dev column minimum cmpl cmpg clear fire dataset changed clone branch jump count index key keys mean mean bounds lower bound na upper bound na count index key keys remove remove update bounds cmpl cmpg
",28,0,3,0,7570a168d5d3032b4939fbd618705537eb4123e1a09e7abfc3a9e8014198d934,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,580,63,63,29,29,0,101,607,8,0,220,0,0,1911,2367a438b00d95c308964123d8ea23c6805840313c00197edc7b2b4197c0d13b
jfreechart,org.jfree.data.statistics.HistogramBin,HistogramBin,class,false,"[DECLARATION]
public class HistogramBin implements Cloneable, Serializable {
    Object clone();
    boolean equals(Object);
    double getBinWidth();
    int getCount();
    double getEndBoundary();
    double getStartBoundary();
    void incrementCount();
}
[METHOD_BODY]
invoke branch create count start boundary end illegal argument exception histogram cmpl clone invoke branch jump start boundary end count cmpl bin width increment
",7,0,2,0,1e694cd7e99c7d48cf2e37929f8768c9ff53860576cf57f7e7e2c65aa3d42730,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,102,24,24,8,8,0,12,27,4,6,27,5,1,226,fed36cf78d8c17a9cab3bdc3d52020e4879300765a9f5ce69b800621145eb67f
jfreechart,org.jfree.data.statistics.HistogramDataset,HistogramDataset,class,true,"[DECLARATION]
public class HistogramDataset extends AbstractIntervalXYDataset implements Cloneable, IntervalXYDataset, PublicCloneable, Serializable {
    void addSeries(Comparable, double[], int);
    void addSeries(Comparable, double[], int, double, double);
    Object clone();
    boolean equals(Object);
    double getBinWidth(int);
    List getBins(int);
    Number getEndX(int, int);
    Number getEndY(int, int);
    int getItemCount(int);
    double getMaximum(double[]);
    double getMinimum(double[]);
    int getSeriesCount();
    Comparable getSeriesKey(int);
    Number getStartX(int, int);
    Number getStartY(int, int);
    int getTotal(int);
    HistogramType getType();
    Number getX(int, int);
    Number getY(int, int);
    void setType(HistogramType);
}
[METHOD_BODY]
invoke create list frequency type add series invoke add series fire dataset changed branch jump create measure list illegal argument exception key values value must least bins length bin width cmpg clone branch jump equal type bin width value bins end end item count size maximum measure illegal argument exception zero length cmpl minimum zero cmpg count size key start start total values frequency relative scale area state fire dataset changed
",20,0,4,0,649f89ff7d52d0a1d451f46b384952d4c8bb4bcc64c44a3b632f270243a8b91e,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,371,71,71,21,21,0,39,29,4,42,153,24,14,1004,e0d7c1a30743156e8f12f42d7faad60b6ada8c2c43c21c95714faec536d71ce9
jfreechart,org.jfree.data.statistics.HistogramType,HistogramType,class,false,"[DECLARATION]
public class HistogramType implements Serializable {
    boolean equals(Object);
    int hashCode();
    Object readResolve();
    String toString();
}
[METHOD_BODY]
create invoke frequency relative scale area invoke name branch jump name hash code read resolve branch jump frequency relative scale area string
",4,0,1,0,4df7b5d46c5af0d0af7f27c433f2859f6d794305a0cf25ccfa0c88850e9f4a25,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,65,22,22,6,6,0,7,24,1,0,26,5,3,141,e4bf48bfcab3e704c6cc1a81688b876e3ab38906f2a2dcfde5ce6c768e926fbb
jfreechart,org.jfree.data.statistics.MeanAndStandardDeviation,MeanAndStandardDeviation,class,false,"[DECLARATION]
public class MeanAndStandardDeviation implements Serializable {
    boolean equals(Object);
    Number getMean();
    double getMeanValue();
    Number getStandardDeviation();
    double getStandardDeviationValue();
    String toString();
}
[METHOD_BODY]
create invoke invoke mean standard deviation equal branch jump mean standard deviation value branch jump value string create
",6,0,1,0,8bdbdf7c452c8ec94d113e55f80147a582269dcb7a2bccdd070dc29e1fe652c9,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,80,18,18,8,8,0,13,23,0,0,30,0,0,205,773dfa650fa1317b73d413737f76daa9bc05ac264ff62b6e9eed09aaef677bb2
jfreechart,org.jfree.data.statistics.MultiValueCategoryDataset,MultiValueCategoryDataset,interface,false,"[DECLARATION]
public interface MultiValueCategoryDataset extends CategoryDataset {
    List getValues(Comparable, Comparable);
    List getValues(int, int);
}
[METHOD_BODY]
<EMPTY>
",2,0,1,0,67196733b4b87ae4a9b1f1fc45eabeefd3e4c6b2e796a735d76fae35d3d6f402,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
jfreechart,org.jfree.data.statistics.Regression,Regression,abstract class,false,"[DECLARATION]
public abstract class Regression {
    double[][] calculateSubMatrix(double[][]);
    double[] getOLSRegression(XYDataset, int);
    double[] getOLSRegression(double[][]);
    double[] getPolynomialRegression(XYDataset, int, int);
    double[] getPowerRegression(XYDataset, int);
    double[] getPowerRegression(double[][]);
}
[METHOD_BODY]
invoke calculate sub matrix measure create branch jump invoke cmpl ols regression newarray measure branch jump create illegal argument exception not enough data ols regression newarray illegal argument exception not enough data polynomial dataset power pow power pow
",6,0,0,0,923a817cc2538f762df7afa406cff32c71b70a63f2ff2fabcca487c229d0aeb7,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/jfreechart_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",4d927e3598374a7fee23a9f84194019099457f4d8a1c4fd0c31429d20155f5a6,true,false,false,0,569,38,38,7,7,0,19,0,3,36,139,19,7,1445,df507aa59fc609466f9ccd4b15d1bc2866a6f6725acb329d1495c02cd90181ec
