subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
daytrader,65,52065,111,0.0990990990990991,0.13513513513513514,0.16216216216216217
daytrader,66,52066,111,0.072072072072072071,0.11711711711711711,0.10810810810810811
daytrader,67,52067,111,0.10810810810810811,0.11711711711711711,0.13513513513513514
daytrader,68,52068,111,0.15315315315315314,0.14414414414414414,0.15315315315315314
daytrader,69,52069,111,0.12612612612612611,0.10810810810810811,0.1981981981981982
daytrader,70,52070,111,0.12612612612612611,0.054054054054054057,0.12612612612612611
daytrader,71,52071,111,0.072072072072072071,0.054054054054054057,0.11711711711711711
daytrader,72,52072,111,0.1891891891891892,0.090090090090090086,0.2072072072072072
daytrader,73,52073,111,0.0990990990990991,0.090090090090090086,0.16216216216216217
daytrader,74,52074,111,0.12612612612612611,0.14414414414414414,0.14414414414414414
daytrader,75,52075,111,0.11711711711711711,0.16216216216216217,0.14414414414414414
daytrader,76,52076,111,0.15315315315315314,0.12612612612612611,0.17117117117117117
daytrader,77,52077,111,0.15315315315315314,0.13513513513513514,0.13513513513513514
daytrader,78,52078,111,0.11711711711711711,0.14414414414414414,0.15315315315315314
daytrader,79,52079,111,0.13513513513513514,0.15315315315315314,0.090090090090090086
daytrader,80,52080,111,0.072072072072072071,0.072072072072072071,0.12612612612612611
daytrader,81,52081,111,0.10810810810810811,0.13513513513513514,0.1891891891891892
daytrader,82,52082,111,0.072072072072072071,0.14414414414414414,0.16216216216216217
daytrader,83,52083,111,0.063063063063063057,0.054054054054054057,0.13513513513513514
daytrader,84,52084,111,0.0990990990990991,0.090090090090090086,0.14414414414414414
daytrader,85,52085,111,0.14414414414414414,0.090090090090090086,0.12612612612612611
daytrader,86,52086,111,0.13513513513513514,0.13513513513513514,0.17117117117117117
daytrader,87,52087,111,0.13513513513513514,0.17117117117117117,0.0990990990990991
daytrader,88,52088,111,0.0990990990990991,0.10810810810810811,0.15315315315315314
daytrader,89,52089,111,0.13513513513513514,0.11711711711711711,0.0990990990990991
daytrader,90,52090,111,0.10810810810810811,0.13513513513513514,0.16216216216216217
daytrader,91,52091,111,0.090090090090090086,0.13513513513513514,0.16216216216216217
daytrader,92,52092,111,0.13513513513513514,0.12612612612612611,0.12612612612612611
daytrader,93,52093,111,0.13513513513513514,0.10810810810810811,0.18018018018018017
daytrader,94,52094,111,0.1981981981981982,0.15315315315315314,0.16216216216216217
daytrader,95,52095,111,0.13513513513513514,0.15315315315315314,0.11711711711711711
daytrader,96,52096,111,0.081081081081081086,0.063063063063063057,0.16216216216216217
daytrader,97,52097,111,0.1981981981981982,0.11711711711711711,0.18018018018018017
daytrader,98,52098,111,0.063063063063063057,0.13513513513513514,0.12612612612612611
daytrader,99,52099,111,0.11711711711711711,0.0990990990990991,0.16216216216216217
daytrader,100,52100,111,0.10810810810810811,0.11711711711711711,0.15315315315315314
daytrader,101,52101,111,0.10810810810810811,0.17117117117117117,0.12612612612612611
daytrader,102,52102,111,0.13513513513513514,0.14414414414414414,0.17117117117117117
daytrader,103,52103,111,0.10810810810810811,0.12612612612612611,0.14414414414414414
daytrader,104,52104,111,0.16216216216216217,0.15315315315315314,0.0990990990990991
daytrader,105,52105,111,0.0990990990990991,0.054054054054054057,0.1891891891891892
daytrader,106,52106,111,0.1891891891891892,0.13513513513513514,0.1891891891891892
daytrader,107,52107,111,0.081081081081081086,0.10810810810810811,0.0990990990990991
daytrader,108,52108,111,0.11711711711711711,0.081081081081081086,0.16216216216216217
daytrader,109,52109,111,0.0990990990990991,0.15315315315315314,0.13513513513513514
daytrader,110,52110,111,0.081081081081081086,0.13513513513513514,0.1891891891891892
daytrader,111,52111,111,0.081081081081081086,0.10810810810810811,0.0990990990990991
daytrader,112,52112,111,0.0990990990990991,0.10810810810810811,0.16216216216216217
daytrader,113,52113,111,0.10810810810810811,0.15315315315315314,0.14414414414414414
daytrader,114,52114,111,0.14414414414414414,0.13513513513513514,0.13513513513513514
daytrader,115,52115,111,0.10810810810810811,0.12612612612612611,0.10810810810810811
daytrader,116,52116,111,0.14414414414414414,0.22522522522522523,0.15315315315315314
daytrader,117,52117,111,0.16216216216216217,0.13513513513513514,0.17117117117117117
daytrader,118,52118,111,0.090090090090090086,0.11711711711711711,0.12612612612612611
daytrader,119,52119,111,0.16216216216216217,0.081081081081081086,0.16216216216216217
daytrader,120,52120,111,0.14414414414414414,0.13513513513513514,0.12612612612612611
daytrader,121,52121,111,0.11711711711711711,0.072072072072072071,0.18018018018018017
daytrader,122,52122,111,0.0990990990990991,0.11711711711711711,0.0990990990990991
daytrader,123,52123,111,0.13513513513513514,0.12612612612612611,0.10810810810810811
daytrader,124,52124,111,0.0990990990990991,0.12612612612612611,0.13513513513513514
daytrader,125,52125,111,0.0990990990990991,0.14414414414414414,0.16216216216216217
daytrader,126,52126,111,0.13513513513513514,0.045045045045045043,0.0990990990990991
daytrader,127,52127,111,0.1891891891891892,0.12612612612612611,0.17117117117117117
daytrader,128,52128,111,0.10810810810810811,0.14414414414414414,0.17117117117117117
daytrader,129,52129,111,0.12612612612612611,0.14414414414414414,0.11711711711711711
daytrader,130,52130,111,0.13513513513513514,0.090090090090090086,0.15315315315315314
daytrader,131,52131,111,0.0990990990990991,0.14414414414414414,0.15315315315315314
