subject,class_id,model_token_count,model_max_sequence_length,tokenizer_truncated,declaration_token_count,body_section_token_count,contract_body_tokens_truncated,declaration_section_affected,body_section_affected
jfreechart,org.jfree.data.xy.XYDatasetTableModel,119,32768,false,75,35,0,false,false
jfreechart,org.jfree.data.xy.XYDomainInfo,27,32768,false,16,3,0,false,false
jfreechart,org.jfree.data.xy.XYInterval,55,32768,false,37,9,0,false,false
jfreechart,org.jfree.data.xy.XYIntervalDataItem,68,32768,false,45,14,0,false,false
jfreechart,org.jfree.data.xy.XYIntervalSeries,106,32768,false,84,13,0,false,false
jfreechart,org.jfree.data.xy.XYIntervalSeriesCollection,245,32768,false,185,51,0,false,false
jfreechart,org.jfree.data.xy.XYRangeInfo,29,32768,false,18,3,0,false,false
jfreechart,org.jfree.data.xy.XYSeries,430,32768,false,327,94,0,false,false
jfreechart,org.jfree.data.xy.XYSeriesCollection,395,32768,false,279,107,0,false,false
jfreechart,org.jfree.data.xy.XYZDataset,37,32768,false,26,3,0,false,false
jfreechart,org.jfree.data.xy.XisSymbolic,45,32768,false,34,3,0,false,false
jfreechart,org.jfree.data.xy.YInterval,45,32768,false,27,9,0,false,false
jfreechart,org.jfree.data.xy.YIntervalDataItem,54,32768,false,33,12,0,false,false
jfreechart,org.jfree.data.xy.YIntervalSeries,85,32768,false,65,11,0,false,false
jfreechart,org.jfree.data.xy.YIntervalSeriesCollection,222,32768,false,163,50,0,false,false
jfreechart,org.jfree.data.xy.YWithXInterval,47,32768,false,29,9,0,false,false
jfreechart,org.jfree.data.xy.YisSymbolic,48,32768,false,37,3,0,false,false
