class_id_a,class_id_b,weight,selected_by
org.jfree.chart.axis.CategoryLabelPosition,org.jfree.chart.axis.CategoryTick,0.75654499799000841,both
org.jfree.chart.axis.CategoryLabelPosition,org.jfree.chart.entity.CategoryLabelEntity,0.67879895827718384,b
org.jfree.chart.axis.CategoryLabelPosition,org.jfree.chart.labels.ItemLabelPosition,0.76235341120592792,both
org.jfree.chart.axis.CategoryLabelPositions,org.jfree.chart.labels.ItemLabelPosition,0.60494272587528886,both
org.jfree.chart.axis.CategoryLabelWidthType,org.jfree.data.RangeType,0.60498741883984153,a
org.jfree.chart.axis.CategoryTick,org.jfree.chart.entity.CategoryLabelEntity,0.78753964072728933,both
org.jfree.chart.axis.ColorBar,org.jfree.chart.block.ColorBlock,0.60647161592237042,a
org.jfree.chart.axis.ColorBar,org.jfree.chart.plot.ColorPalette,0.67843464476426196,both
org.jfree.chart.axis.ColorBar,org.jfree.chart.renderer.category.GradientBarPainter,0.60288292867793669,a
org.jfree.chart.axis.CompassFormat,org.jfree.chart.plot.CompassPlot,0.59495465575997919,a
org.jfree.chart.axis.CompassFormat,org.jfree.chart.util.HMSNumberFormat,0.61475053655803558,both
org.jfree.chart.axis.CompassFormat,org.jfree.chart.util.HexNumberFormat,0.59525747442194277,both
org.jfree.chart.axis.CyclicNumberAxis,org.jfree.chart.axis.CyclicNumberAxis$CycleBoundTick,0.62570083818287658,b
org.jfree.chart.axis.CyclicNumberAxis,org.jfree.chart.axis.ModuloAxis,0.62534225455637504,b
org.jfree.chart.axis.CyclicNumberAxis,org.jfree.chart.axis.NumberAxis,0.73950143233566312,both
org.jfree.chart.axis.CyclicNumberAxis,org.jfree.chart.axis.PeriodAxis,0.64943464189211708,a
org.jfree.chart.axis.CyclicNumberAxis,org.jfree.chart.axis.SymbolAxis,0.64599951879517437,a
org.jfree.chart.axis.CyclicNumberAxis$CycleBoundTick,org.jfree.chart.axis.NumberTick,0.51036389041078367,a
org.jfree.chart.axis.CyclicNumberAxis$CycleBoundTick,org.jfree.chart.renderer.xy.CyclicXYItemRenderer,0.51804715230342646,a
org.jfree.chart.axis.DateAxis,org.jfree.chart.axis.DateAxis$1,0.68600419419961989,b
org.jfree.chart.axis.DateAxis,org.jfree.chart.axis.DateAxis$DefaultTimeline,0.66375847467225124,b
org.jfree.chart.axis.DateAxis,org.jfree.chart.axis.DateTickUnit,0.68772247717994239,b
org.jfree.chart.axis.DateAxis,org.jfree.chart.axis.NumberAxis,0.76455584546005861,both
org.jfree.chart.axis.DateAxis,org.jfree.chart.axis.PeriodAxis,0.77227010385281913,both
org.jfree.chart.axis.DateAxis,org.jfree.chart.axis.ValueAxis,0.77487770712860138,both
org.jfree.chart.axis.DateAxis,org.jfree.data.time.DateRange,0.56583166169452626,b
org.jfree.chart.axis.DateAxis$1,org.jfree.chart.axis.DateAxis$DefaultTimeline,0.59846358278997902,both
org.jfree.chart.axis.DateAxis$1,org.jfree.chart.plot.ValueAxisPlot,0.54232806250932497,a
org.jfree.chart.axis.DateAxis$DefaultTimeline,org.jfree.chart.axis.Timeline,0.70767695610919579,both
org.jfree.chart.axis.DateTick,org.jfree.chart.axis.DateTickMarkPosition,0.63618637448558213,b
org.jfree.chart.axis.DateTick,org.jfree.chart.axis.DateTickUnit,0.67069257844609387,a
org.jfree.chart.axis.DateTick,org.jfree.chart.axis.DateTickUnitType,0.64290158958170507,a
org.jfree.chart.axis.DateTick,org.jfree.chart.axis.ValueTick,0.70175680501318294,both
org.jfree.chart.axis.DateTickMarkPosition,org.jfree.chart.axis.DateTickUnitType,0.69029672381787588,both
org.jfree.chart.axis.DateTickMarkPosition,org.jfree.chart.axis.TickType,0.69013824297776027,both
org.jfree.chart.axis.DateTickUnit,org.jfree.chart.axis.DateTickUnitType,0.80877091135326951,both
org.jfree.chart.axis.DateTickUnit,org.jfree.chart.axis.NumberTickUnit,0.70738804839110314,a
org.jfree.chart.axis.DateTickUnitType,org.jfree.chart.axis.TickType,0.73131662621878724,both
org.jfree.chart.axis.ExtendedCategoryAxis,org.jfree.chart.axis.SubCategoryAxis,0.84862454015144717,both
org.jfree.chart.axis.LogAxis,org.jfree.chart.axis.LogTick,0.56168132425804729,b
org.jfree.chart.axis.LogAxis,org.jfree.chart.axis.LogarithmicAxis,0.87529667603641559,both
org.jfree.chart.axis.LogAxis,org.jfree.chart.axis.NumberAxis,0.72409856048564003,a
org.jfree.chart.axis.LogAxis,org.jfree.chart.axis.ValueAxis,0.74180934733007331,a
org.jfree.chart.axis.LogAxis,org.jfree.chart.util.LogFormat,0.59380910707947454,b
org.jfree.chart.axis.LogTick,org.jfree.chart.axis.NumberTick,0.54985174448352236,a
org.jfree.chart.axis.LogTick,org.jfree.chart.entity.TickLabelEntity,0.6306216889466375,a
org.jfree.chart.axis.LogarithmicAxis,org.jfree.chart.axis.NumberAxis,0.69266069314741441,a
org.jfree.chart.axis.LogarithmicAxis,org.jfree.chart.axis.ValueAxis,0.6234906862874432,a
org.jfree.chart.axis.LogarithmicAxis,org.jfree.chart.util.LogFormat,0.60603431815424136,b
org.jfree.chart.axis.MarkerAxisBand,org.jfree.chart.axis.SymbolAxis,0.65049935311618545,a
org.jfree.chart.axis.MarkerAxisBand,org.jfree.chart.plot.IntervalMarker,0.61051712992003382,a
org.jfree.chart.axis.MarkerAxisBand,org.jfree.chart.plot.Marker,0.6272224740840987,a
org.jfree.chart.axis.ModuloAxis,org.jfree.chart.axis.NumberAxis,0.68052453963804693,a
org.jfree.chart.axis.ModuloAxis,org.jfree.chart.axis.ValueAxis,0.64895935948518046,a
org.jfree.chart.axis.MonthDateFormat,org.jfree.chart.axis.QuarterDateFormat,0.66841254359741109,both
org.jfree.chart.axis.MonthDateFormat,org.jfree.chart.util.RelativeDateFormat,0.6809722109005486,both
org.jfree.chart.axis.MonthDateFormat,org.jfree.data.time.Month,0.68149695575618685,a
org.jfree.chart.axis.NumberAxis,org.jfree.chart.axis.NumberAxis3D,0.60623386613920605,b
org.jfree.chart.axis.NumberAxis,org.jfree.chart.axis.NumberTick,0.64877727858378353,b
org.jfree.chart.axis.NumberAxis,org.jfree.chart.axis.SymbolAxis,0.70791141949966541,b
org.jfree.chart.axis.NumberAxis,org.jfree.chart.axis.ValueAxis,0.80677242489973777,both
org.jfree.chart.axis.NumberAxis3D,org.jfree.chart.renderer.category.BarRenderer3D,0.57666781664545175,a
org.jfree.chart.axis.NumberTick,org.jfree.chart.axis.NumberTickUnit,0.71050304208504689,both
org.jfree.chart.axis.NumberTick,org.jfree.chart.axis.ValueTick,0.59708603179169584,a
org.jfree.chart.axis.NumberTickUnit,org.jfree.chart.axis.NumberTickUnitSource,0.76902763931554852,both
org.jfree.chart.axis.NumberTickUnit,org.jfree.chart.axis.TickUnit,0.75166999879910723,both
org.jfree.chart.axis.NumberTickUnitSource,org.jfree.chart.axis.StandardTickUnitSource,0.75718450790598069,both
org.jfree.chart.axis.NumberTickUnitSource,org.jfree.chart.axis.TickUnitSource,0.70411337950301645,both
org.jfree.chart.axis.PeriodAxis,org.jfree.chart.axis.PeriodAxisLabelInfo,0.77037020062787576,both
org.jfree.chart.axis.PeriodAxis,org.jfree.chart.axis.ValueAxis,0.75130407976954228,a
org.jfree.chart.axis.QuarterDateFormat,org.jfree.chart.util.RelativeDateFormat,0.65086521581315082,both
org.jfree.chart.axis.QuarterDateFormat,org.jfree.data.time.Quarter,0.74051931013995198,both
org.jfree.chart.axis.SegmentedTimeline,org.jfree.chart.axis.SegmentedTimeline$BaseTimelineSegmentRange,0.63162234386860572,both
org.jfree.chart.axis.SegmentedTimeline,org.jfree.chart.axis.SegmentedTimeline$Segment,0.78422164692783791,both
org.jfree.chart.axis.SegmentedTimeline,org.jfree.chart.axis.SegmentedTimeline$SegmentRange,0.64258436647709938,both
org.jfree.chart.axis.SegmentedTimeline,org.jfree.chart.axis.Timeline,0.57804319100314705,b
org.jfree.chart.axis.SegmentedTimeline$BaseTimelineSegmentRange,org.jfree.chart.axis.SegmentedTimeline$Segment,0.6617913543097752,both
org.jfree.chart.axis.SegmentedTimeline$BaseTimelineSegmentRange,org.jfree.chart.axis.SegmentedTimeline$SegmentRange,0.7716817502760962,both
org.jfree.chart.axis.SegmentedTimeline$Segment,org.jfree.chart.axis.SegmentedTimeline$SegmentRange,0.74806262793894907,both
org.jfree.chart.axis.StandardTickUnitSource,org.jfree.chart.axis.TickUnit,0.7100663732810244,b
org.jfree.chart.axis.StandardTickUnitSource,org.jfree.chart.axis.TickUnitSource,0.74706792643289355,both
org.jfree.chart.axis.StandardTickUnitSource,org.jfree.chart.axis.TickUnits,0.76125894532208671,both
org.jfree.chart.axis.SymbolAxis,org.jfree.chart.axis.ValueAxis,0.6861218780993229,a
org.jfree.chart.axis.Tick,org.jfree.chart.axis.TickUnit,0.64090133982079289,a
