subject,seed,solution_id,baseline_profile,ari,nmi,changed_class_count,changed_partition_ratio
xerces-j,6,seed6_solution087,raw_reference_leiden,0.10029966974287129,0.2556186802408583,814,1.0
xerces-j,6,seed6_solution088,raw_reference_leiden,0.000514922567196001,0.07860316766845973,814,1.0
xerces-j,6,seed6_solution089,raw_reference_leiden,0.0021530558415919043,0.07662394171417734,814,1.0
xerces-j,6,seed6_solution090,raw_reference_leiden,0.001999395233163569,0.08422099300946645,814,1.0
xerces-j,6,seed6_solution091,raw_reference_leiden,0.058129019089444255,0.21530271334405024,814,1.0
xerces-j,6,seed6_solution092,raw_reference_leiden,0.00048322783019912616,0.07899884469678951,814,1.0
xerces-j,6,seed6_solution093,raw_reference_leiden,0.004043109106243032,0.08502076463148173,812,0.9975429975429976
xerces-j,6,seed6_solution094,raw_reference_leiden,0.0014263955263301912,0.07792706835165016,814,1.0
xerces-j,6,seed6_solution095,raw_reference_leiden,0.00015653242039163738,0.07583364051629157,814,1.0
xerces-j,6,seed6_solution096,raw_reference_leiden,-0.0009796841626652983,0.07548141348980274,812,0.9975429975429976
xerces-j,6,seed6_solution097,raw_reference_leiden,-0.001118985503820788,0.18324682343999166,814,1.0
xerces-j,6,seed6_solution098,raw_reference_leiden,-0.0012446046565888355,0.18245999778160785,814,1.0
xerces-j,6,seed6_solution099,raw_reference_leiden,-9.699391807978095e-05,0.18937094824542766,814,1.0
xerces-j,7,seed7_solution000,raw_reference_leiden,0.08391892860289261,0.4724729255392716,753,0.9250614250614251
xerces-j,7,seed7_solution001,raw_reference_leiden,0.07994731388738491,0.46820014115203556,766,0.941031941031941
xerces-j,7,seed7_solution002,raw_reference_leiden,0.0821001100831784,0.46270634844822056,766,0.941031941031941
xerces-j,7,seed7_solution003,raw_reference_leiden,0.07527579541713447,0.43861702978748296,809,0.9938574938574939
xerces-j,7,seed7_solution004,raw_reference_leiden,0.07718418423942489,0.45373738448139767,804,0.9877149877149877
xerces-j,7,seed7_solution005,raw_reference_leiden,0.07593839173753618,0.44028977540777975,802,0.9852579852579852
xerces-j,7,seed7_solution006,raw_reference_leiden,0.07582540427781441,0.4307446643371298,810,0.995085995085995
xerces-j,7,seed7_solution007,raw_reference_leiden,0.07384564558179221,0.4192633563944329,808,0.9926289926289926
xerces-j,7,seed7_solution008,raw_reference_leiden,0.06907562838969375,0.3967899870454011,810,0.995085995085995
xerces-j,7,seed7_solution009,raw_reference_leiden,0.07102846002335418,0.4004579568144725,810,0.995085995085995
xerces-j,7,seed7_solution010,raw_reference_leiden,0.0690767574036205,0.394163019985488,810,0.995085995085995
xerces-j,7,seed7_solution011,raw_reference_leiden,0.06900162059332245,0.3936953383520175,810,0.995085995085995
xerces-j,7,seed7_solution012,raw_reference_leiden,0.07077293889735937,0.39471778167919025,810,0.995085995085995
xerces-j,7,seed7_solution013,raw_reference_leiden,0.0705296674851592,0.3998141922726344,810,0.995085995085995
xerces-j,7,seed7_solution014,raw_reference_leiden,0.9931376984078675,0.9938969173165914,251,0.3083538083538084
xerces-j,7,seed7_solution015,raw_reference_leiden,0.9899383346937237,0.9917426433607588,458,0.5626535626535627
xerces-j,7,seed7_solution016,raw_reference_leiden,0.962630256280922,0.9642700743733525,725,0.8906633906633906
xerces-j,7,seed7_solution017,raw_reference_leiden,0.9613857409044941,0.9623268105393368,725,0.8906633906633906
xerces-j,7,seed7_solution018,raw_reference_leiden,0.9439019213813372,0.9487777806211556,748,0.918918918918919
xerces-j,7,seed7_solution019,raw_reference_leiden,0.9419932611691467,0.9472361515685801,749,0.9201474201474201
xerces-j,7,seed7_solution020,raw_reference_leiden,0.9284593286653172,0.928319022757476,774,0.9508599508599509
