subject,class_id,stage3_declaration_hash,exact_match
xerces,org.apache.xerces.impl.xpath.XPath$Axis,1db7e39db7807a7b59194296f6284be1c7415ba8cba81aa2c17873193df7c6c4,True
xerces,org.apache.xerces.impl.xpath.XPath$LocationPath,2098c591b6512102d7a8d070f90ec11dccd9c4ae0fc22dcca381625f6b40e424,True
xerces,org.apache.xerces.impl.xpath.XPath$NodeTest,c97b05c2e04fdc01444b96310c170098fb29f24b11a43616ddbfd22e2dda8bcd,True
xerces,org.apache.xerces.impl.xpath.XPath$Scanner,641a6e8c5f0c5f4c64bd240950775994f6dd63b3b0b14da2222537e44611e643,True
xerces,org.apache.xerces.impl.xpath.XPath$Step,4aab45d2c44c6f8a46139b696ff033d89cd66f3e95910c47390532ecb57032b2,True
xerces,org.apache.xerces.impl.xpath.XPath$Tokens,3080a67afaffc0069f3ab5168404e8db962ac2a7d3cf44bbc7219b355bcb13c7,True
xerces,org.apache.xerces.impl.xpath.XPathException,e1a7c05e744fdf1635df1588e53c60a1f94c35da5f8e3e5ce8746fc865c34e44,True
xerces,org.apache.xerces.impl.xpath.regex.BMPattern,07f493f2b797545e56665aa0504afb33a3f52cb97227e5cf6e0329a588e56ddb,True
xerces,org.apache.xerces.impl.xpath.regex.CaseInsensitiveMap,5734ca443ee94b8889ba2be6948209955a8d6a1e6ec2a3b5ff9f5d29ad19d65b,True
xerces,org.apache.xerces.impl.xpath.regex.Match,068ddf7d1f41abbf3b31ad5ff7c8e91bbf8c940a13f12ccbd1e7887a2ab2a79b,True
xerces,org.apache.xerces.impl.xpath.regex.Op,e434983feecfa606d1e2ad855f5d8e0e2f9f544b9665df4f612bd7b87093a22a,True
xerces,org.apache.xerces.impl.xpath.regex.Op$CharOp,34d0bccd87c2586b9d653023b744b8eef678aaa51c6d91009cdf164c7898ed70,True
xerces,org.apache.xerces.impl.xpath.regex.Op$ChildOp,4d4b80ecfb0a6ddd800a23c50b8e468d52452d25b0237a54e43bcb0b3df5424c,True
xerces,org.apache.xerces.impl.xpath.regex.Op$ConditionOp,c65bb4b2759c3cba2b507fac46a2a57c5c5a257abb2c5c9f02b9916c3ecc2938,True
xerces,org.apache.xerces.impl.xpath.regex.Op$ModifierOp,39e8178a88dbf5ecc0f5f133bbafbce72f2b54a7ea4a22705df18500b5622770,True
xerces,org.apache.xerces.impl.xpath.regex.Op$RangeOp,3b923461aaedf2bdee45e33efef5f0897c25db8cf2f313c681cc77884f53eb35,True
xerces,org.apache.xerces.impl.xpath.regex.Op$StringOp,ccb71198e25c5f1b49bebe9e037e9f361afe2a92952fec47d46468794e6ae16e,True
xerces,org.apache.xerces.impl.xpath.regex.Op$UnionOp,d0813a8c5507b7c91ca3ffcbc124fa44c8ee07a6689b85c18045f62e49685ead,True
xerces,org.apache.xerces.impl.xpath.regex.ParseException,c8bbd53f80185a3ada8c351dea7eb1ab595ea8acaa8d3eedb96ed7dd3e7a5580,True
xerces,org.apache.xerces.impl.xpath.regex.ParserForXMLSchema,e0f410703f88cfc0fd09618a10abf7acd96723e9e5030192cec36c05ead99576,True
xerces,org.apache.xerces.impl.xpath.regex.REUtil,95cdfab1974b9145cb33929b679dcf762f2abdeabf357fc41d0f9155eea8e28f,True
xerces,org.apache.xerces.impl.xpath.regex.RangeToken,52ff70b0d86058241028fa882f3477e3c851dc6c829672815966d4518559e29e,True
xerces,org.apache.xerces.impl.xpath.regex.RegexParser,ce971afb3487a7c508f70fe99ee7455853ce4bff04d8851a70a61bfd21e2a1c7,True
xerces,org.apache.xerces.impl.xpath.regex.RegexParser$ReferencePosition,e8a9b1c1d7be5a2f5ecee1de8cd692dc807ef054cdfc82bb9347ce7c82233bd3,True
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression,06aaa02e42a975c9ff523c7ed93c434a3607f0423efc8be47e5c5ff058eb83c0,True
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$CharArrayTarget,9053814d1c7881a57a1ec5ea32a827ac602147c236ceabf26705b0bf22f1840d,True
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$CharacterIteratorTarget,ba49932d6b87e462b45918310cd6d5e8ebdc96196a2f3a5524c69a2603471a46,True
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$ClosureContext,6bee12745c108d91aa4243afe55bd6f56a9a036bce47812b19dab6c0e566090f,True
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$Context,e5c41bdbbaebe827ad266e3fd0512fc6c713e650428d1da8f0dec22e47a5bf29,True
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$ExpressionTarget,bf84d4192f40a0da3f1a9535fa3460b15eb86599b9744f1f5d55a01e264b04b2,True
xerces,org.apache.xerces.impl.xpath.regex.RegularExpression$StringTarget,6906f40e5905b334e2d6356cacaee5141fb51b282dabf053fe84eca7f369f8ed,True
xerces,org.apache.xerces.impl.xpath.regex.Token,ae4d7c06280039af5ce2eae655812f3bc4a6e38576a8ce18b3b62c737136148c,True
xerces,org.apache.xerces.impl.xpath.regex.Token$CharToken,65071a7b33d4a41c5495889222e1d14d88580063639f7f636d671d1d00aabd35,True
xerces,org.apache.xerces.impl.xpath.regex.Token$ClosureToken,a4546f735c1d199212694fdd6d597f27d316a7a8a92712b61909ad62681f06e9,True
xerces,org.apache.xerces.impl.xpath.regex.Token$ConcatToken,82c21fedb50100c8cb0168c241086acc808f5047a22bb845f0017029247b493e,True
xerces,org.apache.xerces.impl.xpath.regex.Token$ConditionToken,553b6d1619d96a2ef81f37fe50ac606d577e631637887782283da5fe3247fa6b,True
xerces,org.apache.xerces.impl.xpath.regex.Token$FixedStringContainer,5e97303be48b126055298985e0db8cc8fab6ec0ece7e75cff73e0e13f9966692,True
xerces,org.apache.xerces.impl.xpath.regex.Token$ModifierToken,8f45d29965aa8a9e026b76a613e8077294830c781681dfda18af36da1355b224,True
xerces,org.apache.xerces.impl.xpath.regex.Token$ParenToken,2e2ca9d343f411312229681749259216d04327690535b6459e0c4b2d87930d0c,True
xerces,org.apache.xerces.impl.xpath.regex.Token$StringToken,35f2bd134df8b3de96cc6763ac2b26e45d6a97b2d6fae00ede61037fb77c810b,True
xerces,org.apache.xerces.impl.xpath.regex.Token$UnionToken,98e398f46aba0245bacedba15c32630ee3aec8bca44f6af45c51fb4ca1844acc,True
xerces,org.apache.xerces.impl.xs.AttributePSVImpl,afbf8154554b61a7e64e319c855cfb12e189646387323b2b6c435129f2d176fe,True
xerces,org.apache.xerces.impl.xs.ElementPSVImpl,4222001a0a140a4d4f3fad0bb84d0086805dab9d80530f0806da66b83a2cb785,True
xerces,org.apache.xerces.impl.xs.FilePathToURI,dc27308edf3a888a008c8625f5458f060a35e5eb5a825c41e9576b13cff3c510,True
xerces,org.apache.xerces.impl.xs.PSVIErrorList,177bf5155be289f0372ee76ed5c63ee3abbe7577acf1ce32edb24d9b6ad6fabd,True
xerces,org.apache.xerces.impl.xs.SchemaGrammar,31212ebaa87658f478ff8f5dea31b24a8dc52828101ac3fc0f8c07a0d4206f60,True
xerces,org.apache.xerces.impl.xs.SchemaGrammar$BuiltinAttrDecl,63298ca1aa18ed4f724f7e5b11c3cb812d38b4dbfb1fc3dc7e9b69cc540cabb8,True
xerces,org.apache.xerces.impl.xs.SchemaGrammar$BuiltinSchemaGrammar,1dffcaa19f4d9983b56e20794153f60643e5f03611590c654d5fed3ca4356fbf,True
xerces,org.apache.xerces.impl.xs.SchemaGrammar$Schema4Annotations,b6f5d2c3417d17768ea73fa1c044468292932eda4d588c268eece5e7b3cb7284,True
xerces,org.apache.xerces.impl.xs.SchemaGrammar$XSAnyType,364307b9a66c9badb6379686b01294939f8dadc2f55798f6818439d7afff0208,True
xerces,org.apache.xerces.impl.xs.SchemaNamespaceSupport,bbac78a96eae2dd2774320bd58111f41ee64a5b95ffa7a79ad6a51730692cfdf,True
xerces,org.apache.xerces.impl.xs.SchemaNamespaceSupport$SchemaRootContext,12387f08e50d72baac3a265cb0daf2b47a84d7f972ed41ebe335bce0a329aeb3,True
xerces,org.apache.xerces.impl.xs.SchemaSymbols,74c40697b18d919a88f1a48e17529964e60b46732a26ee71978b66beeb7d12db,True
xerces,org.apache.xerces.impl.xs.SubstitutionGroupHandler,6a6cea36fec6802902f113881efe68f2887846a4467c38a3a22e6cf6291d4153,True
xerces,org.apache.xerces.impl.xs.SubstitutionGroupHandler$OneSubGroup,a7bb3a6a08bb909fe94d4fad3645be6bbb7046aab5accfda8a204cb23e960d3b,True
xerces,org.apache.xerces.impl.xs.XMLSchemaException,f2af0498b6ef239d3268952e2cfa57014fecaed256e3e15af4fbcbb1a7db86e0,True
xerces,org.apache.xerces.impl.xs.XMLSchemaLoader,38157ac06c6490d51ba4b4f88313ab1d8738e0ba77d5fa9ff9fe1c22dd217041,True
xerces,org.apache.xerces.impl.xs.XMLSchemaLoader$LocationArray,f922c790d9560ea79d421918cccb39d11253fc26f6c7d9207e62ab8da10695c4,True
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator,7fdc6d12c18fbc639de9516a4a02b1473cd0f6c80327bfb936dfdfd87fdc33b1,True
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$KeyRefValueStore,a65a0a626123334cf95de7e59b3eda52cf77db0f6814cc456b8c589f98e72f9e,True
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$KeyValueStore,e9a59fa3ad1179d865a4324ea46c2e3ae23ce90338dcdb8098762cdd09490699,True
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$LocalIDKey,18423020cbbfc503743debe2aeee00e24cb498a20dd3fe29ee3199d3f6e39e77,True
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ShortVector,f434afff4171cec3a2d1179df4e44b03ded2cc849d4ba2b15fb66e0fcb43cd46,True
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$UniqueValueStore,37798ee976f209fa45651b3b503be7f1f0c12d811d4181c419efaa95cb2acd96,True
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ValueStoreBase,8f40eb941a4a5ae78b3a734b7907532adcc1f682e0143574977209f0f59e5d37,True
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ValueStoreCache,eb85ef0c07b32e5eb990bad7a032da84a277e59556294ab6fa9d57e90f02e9d3,True
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$XPathMatcherStack,297ed6864183c7fb37fe8cae3a95664ca358b38909c2c23dd70b8e4eafc957b4,True
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$XSIErrorReporter,ba99042a7146f27361b44a274c2c8b662fc859a92370abfbf0bc3b6693ba989d,True
xerces,org.apache.xerces.impl.xs.XSAnnotationImpl,0a7a3b400b114f9d5f33e704ac4321653fd85721bb5830cada436585c60db68c,True
xerces,org.apache.xerces.impl.xs.XSAttributeDecl,09322144fd2772f70c9698c23beeead336d662a3277058587f51875b4efbb34b,True
xerces,org.apache.xerces.impl.xs.XSAttributeGroupDecl,0731cfd55cc5a172dad0ab057e7fc6db86a8ac0ead0138f8bfa178bcd99f69fe,True
xerces,org.apache.xerces.impl.xs.XSAttributeUseImpl,4b94739e5d0da2f50f7b7fd6068bc1b14d839569f9735ba1c0222f00a3f9d053,True
xerces,org.apache.xerces.impl.xs.XSComplexTypeDecl,80cb0bcbeec2cd27b604dc32ef6ea280f46965071b3f0558b457359254f3a4ef,True
xerces,org.apache.xerces.impl.xs.XSConstraints,cac3006ba06cfb4fb4a4382a7b0f63de7e8d10a05cb10ec36dbd896a9403e82e,True
xerces,org.apache.xerces.impl.xs.XSConstraints$1,ec4234e56a173bc94dc29dcad29bebe6e4dbde6bc94de6b67d0325f3b32c6272,True
xerces,org.apache.xerces.impl.xs.XSDDescription,b3a65c361451b60c59ff0da0f894bf787f8f89f90204a0062a2adad9f618dd34,True
xerces,org.apache.xerces.impl.xs.XSDeclarationPool,0714ebbdd5e3ee8a60bad3dbeebc9417e6b5aeb32f9a1d93603120fd3556063f,True
xerces,org.apache.xerces.impl.xs.XSElementDecl,cfb97b5dbc15f8a08ee4b3aa77603036e2bce6f1c5bf8447ce9936c875986616,True
xerces,org.apache.xerces.impl.xs.XSElementDeclHelper,9a69ad8b38911f1e5e4fa609f66d142393b363a5a54bcdc7af2203b553680539,True
xerces,org.apache.xerces.impl.xs.XSGrammarBucket,1d2bad27d44904dfd8594451a241f8c3013d57103a5ed6dbbf20b1347f395a85,True
xerces,org.apache.xerces.impl.xs.XSGroupDecl,6ba94601fedad70a12fa462a55a58c34d7e0f02346ac759526d59f3e0628cf57,True
xerces,org.apache.xerces.impl.xs.XSImplementationImpl,283cb00cdc514e81ccc30a1264f133c674eb9f1c364d10c4b9932d583a66cb00,True
xerces,org.apache.xerces.impl.xs.XSLoaderImpl,c8bf7eac41e642be7d11328cac0ed69a181ce729b87e688b041cb320e65f8696,True
xerces,org.apache.xerces.impl.xs.XSLoaderImpl$XSGrammarMerger,5c192d4f0c44b99d2e4972544d20a49438afe430129f29c5bfa05c22fb128c5c,True
xerces,org.apache.xerces.impl.xs.XSMessageFormatter,8b2f6a10554de1ad77edd29d260790a7372f582f55298aeff2f693b7ac86dd88,True
xerces,org.apache.xerces.impl.xs.XSModelGroupImpl,614860a23d280ec7d4e7fae6156fc04b0110e808587542d41c75d566bd8d100f,True
xerces,org.apache.xerces.impl.xs.XSModelImpl,53f678f82eeaa92b4bda2e931bdda11ddda61c7e2d72e23c294ddf23a767f4eb,True
xerces,org.apache.xerces.impl.xs.XSModelImpl$XSNamespaceItemListIterator,1a309bdc82c2936cf0525fbcebccb1fc7c525cd9795e9a3a96a884fcbe648ea6,True
xerces,org.apache.xerces.impl.xs.XSNotationDecl,107dbf697edcd5cbefe3ff2458eb91de1abf9cb29b56f99976235063fd9909c9,True
xerces,org.apache.xerces.impl.xs.XSParticleDecl,a1d07b0b1d6995e8ba842949e78bd2e1e64dcc6332924139c7d4740b68008643,True
xerces,org.apache.xerces.impl.xs.XSWildcardDecl,ca91865a1a1b0d2c701e9e3e996d4ddbd1b159147db2f654309494d30443c8e3,True
xerces,org.apache.xerces.impl.xs.identity.Field,08ffce9b97fc19c02bc892c4d3fff7b03281ac53456440a21c2cf49cd4d65a99,True
xerces,org.apache.xerces.impl.xs.identity.Field$Matcher,50c0f60ae73059ced0e8489328bccba0b7319fd112cc695dc363c50ee6432f77,True
xerces,org.apache.xerces.impl.xs.identity.Field$XPath,76f584494c2a2c5a372d6ab32f4613009cc63e077ac73c95732eb98331af7728,True
xerces,org.apache.xerces.impl.xs.identity.FieldActivator,18aa2be551cb9ff50fd019423759c445690b15688643bea3eac2a2246ad3f5c8,True
xerces,org.apache.xerces.impl.xs.identity.IdentityConstraint,e9fb4bd30b29f6c95dc9f6100bc693703df8df57d981e9f0a155ad9359ba05f8,True
xerces,org.apache.xerces.impl.xs.identity.KeyRef,5703fbf3ab30cb4dbec08305c6433466f39c24c698fee5d7b5a9451bba6e5c30,True
xerces,org.apache.xerces.impl.xs.identity.Selector,dd1530e6377cb5e52c68afd7cb0074e121b0535375a47fd282bc6a5a75b96689,True
xerces,org.apache.xerces.impl.xs.identity.Selector$Matcher,b08c5e5c3536b85f4bb826b7d82c18656d29a505a5dde6cb394ca396f86d4c91,True
xerces,org.apache.xerces.impl.xs.identity.Selector$XPath,ee80439b04b7a897482c2316f35686fea9fded9637fb03a1fa6b97c797306621,True
xerces,org.apache.xerces.impl.xs.identity.UniqueOrKey,07e658a5e381278014416709d53399d1710b8e4eb42db56caad74df605fe9633,True
xerces,org.apache.xerces.impl.xs.identity.ValueStore,7f05a7ef78cc1325e98c49853411f82ead9cd81f14751558b4616b2539b586a9,True
xerces,org.apache.xerces.impl.xs.identity.XPathMatcher,11f6f3ba522a5c8e3bcaceb02cde403a0d1443df98d73bef1dfd3f4a3c5074ae,True
xerces,org.apache.xerces.impl.xs.models.CMBuilder,e1a27b20bdb4e10814a16ab8bfc6d11f8dd30633e405fde0acd1d5eb8065bc70,True
xerces,org.apache.xerces.impl.xs.models.CMNodeFactory,717b3d4734f1e5581bea7df88d4ccee9daaf264484ace067adfc07c2c22ff7ca,True
xerces,org.apache.xerces.impl.xs.models.XSAllCM,59695f9cd316064ba0e4c94013af1967e0b0847c3bd93248e0974abd976340b6,True
xerces,org.apache.xerces.impl.xs.models.XSCMBinOp,b2777fbf395dff36b93c38fbc9ae95f908f688420f0e9924cfa197be30083c75,True
xerces,org.apache.xerces.impl.xs.models.XSCMLeaf,e37dda4c13b14449bc2459c55f249970c25f1233d1b23e4da0660772a7ecb4fd,True
xerces,org.apache.xerces.impl.xs.models.XSCMRepeatingLeaf,71b7012b6e59ad6a202f4403cad4dcff0d5e3426bf563b3a40f872b586565b65,True
xerces,org.apache.xerces.impl.xs.models.XSCMUniOp,c6fb1986ef2dafc526c17b34cb40edd7221d071d37fd90d4b82edf9870217ee7,True
xerces,org.apache.xerces.impl.xs.models.XSCMValidator,fcc7711828fa6f2e46c13d457043819b0751d8542b5b553470533d08a3721b27,True
xerces,org.apache.xerces.impl.xs.models.XSDFACM,5d09ac426d7399b5d7aa4bfc9e70bdd74715bb443bca062c699b72b7442f5c2f,True
xerces,org.apache.xerces.impl.xs.models.XSDFACM$Occurence,dd5a909751a4def813827eb45423267c33599b2290a97c8fabc38a73bf5dc477,True
xerces,org.apache.xerces.impl.xs.models.XSEmptyCM,c9053666fd353b89837edc6f7115a25c578ec6070391b4d8ee6958d2ecbc5dae,True
xerces,org.apache.xerces.impl.xs.opti.AttrImpl,3c6529b0286787d16b0111ec316074519cf95ff93438aa5fa8db53e0c56bc085,True
xerces,org.apache.xerces.impl.xs.opti.DefaultDocument,54db11d077a3c977169e4063cdd79a0a4a10d0bd7fa0208e7af8fa2ccd700591,True
xerces,org.apache.xerces.impl.xs.opti.DefaultElement,5ffdba4f90abc235e2cc3655865a06c28ac0e8bf39319e1b580a751a7167a033,True
xerces,org.apache.xerces.impl.xs.opti.DefaultNode,1df1a7f9fc3b7af22ec4b13f9701873dd5b521a61a51edf7957c1af12d60be50,True
xerces,org.apache.xerces.impl.xs.opti.DefaultText,454fbd25d0512796b4efe88e8e372321fb00506f9322bac6e078e49dab32199b,True
xerces,org.apache.xerces.impl.xs.opti.DefaultXMLDocumentHandler,4558f52c859a843b4353f49043e9bfdd281f43dacfa769e421642770d17a1459,True
xerces,org.apache.xerces.impl.xs.opti.ElementImpl,03bae274019867ee652c2d70ad62013341a3d260717c0553f4ce551e59380746,True
xerces,org.apache.xerces.impl.xs.opti.NamedNodeMapImpl,2d7b32d52ee56b117119f9b9acbf33c70f26b834fc5b591c3668f5f8fdae5151,True
xerces,org.apache.xerces.impl.xs.opti.NodeImpl,e7b11d6c03075cbdb9b40fd814e2727d8055f9ae890729960acc371fb259aedb,True
xerces,org.apache.xerces.impl.xs.opti.SchemaDOM,f7e7eca3a5985ff33fcbde0f020bdd7d775097cdcd26063365bcfedcd2478625,True
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMImplementation,c8ae79715ce44244397972dfcac548fbf71a452eaeafc4f4a2dcb8e8f0bc6efe,True
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMParser,7e7c146725175f58b1ea8976b211d813bdb22981f0767371b1fdc2e1b8f6c453,True
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMParser$BooleanStack,1a4c46a951ff41145281f47ba0b1909f344381900e969d6b70448de8f7d2f4d2,True
xerces,org.apache.xerces.impl.xs.opti.SchemaParsingConfig,2769bee26eb9505d1ec134e03ffb9db5e07a5cd181042e770ea4f13079eb653b,True
xerces,org.apache.xerces.impl.xs.opti.TextImpl,3337a482bc1d62516686d0a5e3969de498d40979615eace24d533d9ce959e49c,True
xerces,org.apache.xerces.impl.xs.traversers.Container,2c087c2ead1b713e1a5e5e782e61e16f2070c1caf3012bec0c4449d47ddc6742,True
xerces,org.apache.xerces.impl.xs.traversers.LargeContainer,59ba71834190596101ce404257186384a05de1ea4122e9f90bdf04fb83692cfc,True
xerces,org.apache.xerces.impl.xs.traversers.OneAttr,fd6be871c891630111111002ea2bf7af902bad3aa28e5a6b926d5e18c8d234e4,True
xerces,org.apache.xerces.impl.xs.traversers.SchemaContentHandler,e42c23f5924508bd8832417ac121c34c7338818f85e85fb13d56900b89544bd7,True
xerces,org.apache.xerces.impl.xs.traversers.SmallContainer,b4f85ec4114786d64fecaaac34522cd043b2d9efc568b59c0ceef4b73cd2b612,True
xerces,org.apache.xerces.impl.xs.traversers.StAXSchemaParser,3045719382885facb4687acde4b1c5a0fab2b0b4d5442112bac53877e8666b08,True
xerces,org.apache.xerces.impl.xs.traversers.XSAnnotationInfo,45924899881975ef6b3cbe9028e42c0f43b163c4788c9da95212eb98eff87abe,True
xerces,org.apache.xerces.impl.xs.traversers.XSAttributeChecker,de2e3ccd96b881ce9d35cdf2899b77a2c8a093c552d5ef04fb6adca297563d07,True
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser,2593802b0218a1bc92be5bab83b28a408b531690d51692597713f7b5f2619bab,True
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser,7ca055e5024706cb1b1305d149fbfe8c487728877ef8105662852044572fdc50,True
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser$ParticleArray,3463ffcab241827635c271fa166f922671801909849cfffcfe68dc5c820903b3,True
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,264421b483c449fec742c86ee531052ff55ff8dc7b1fc7f0a343715b3456404c,True
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser$FacetInfo,370d8e01b7570dbb5755b7c6dbc7b232570ad27e94f83c8af1b530b96b1d834d,True
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser,9990a37f91db3bd986d4ad4aea72a2612e823f201569d10f74db7f032aa450b0,True
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,b90628b677b793c0f365bb5b538dcff7ecd1ab45f008ce0a9d1ea321505143a3,True
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser,0136663a451fc3c52085e2b12c6ae3f4092eaf5e2e2c277c74965a296d54d02c,True
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser$ComplexTypeRecoverableError,89bd7323bd75c721106e2ca2ee3f6ec9a4a9c19ab72ecba0237f11bc1506de56,True
xerces,org.apache.xerces.impl.xs.traversers.XSDElementTraverser,a75d814696d70cce0c15080206681c818d14b1e674d1cb3e05aa84ff8feb3567,True
xerces,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser,cfc2752edf82e1c7b929cfb6b24246cbf5b07c1303bcf1c76de8f293f1c1dfd9,True
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler,80fc9a7120ba2d888a15a3ccc5e445c6fa8ee82ef8d4a5dc7b502ec51f08f53f,True
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$1,06df206939e31b78275d51cfb1aa5905e762ddf74c8194f4915bf7801ebab1c4,True
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$SAX2XNIUtil,fbb0b0beaffdca5e6399c0628e8eab919549ffdf2ee7b3bd56210b02517b54f8,True
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$XSAnnotationGrammarPool,72f001f24ebae927771ce1040fe59919e94370b5b12972b2461ca08e4b93ea7e,True
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$XSDKey,97612623dfd544889fbea2ef954704ee782d495cd428696d199fdced415d82a9,True
xerces,org.apache.xerces.impl.xs.traversers.XSDKeyrefTraverser,c70ce1e7477f55130d672ec657a405ecdf432b1a9330771378e48513359d2fe7,True
xerces,org.apache.xerces.impl.xs.traversers.XSDNotationTraverser,416c2185db8ebdeeeb1971a279844f4e05e7ad4b4ac31746dcecfacb9d608ee2,True
xerces,org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser,40e12bdfa7b6f78e55a0ab41f0de198a650d3bb1f413dd21706001c8d7e99aed,True
xerces,org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser,74fe23943dd56cd1aef476ab8dae82124c45e754d85f59c429a9f3613144b39b,True
xerces,org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser,41b35cc50d3bfa30521704d1961268dc439631021d9e3a8aeb497908c13a0915,True
xerces,org.apache.xerces.impl.xs.traversers.XSDocumentInfo,6ca5b606cf32dc77712f0419de7422a093c1b7deb4b1e097f5c39b0ffab37ebd,True
xerces,org.apache.xerces.impl.xs.util.LSInputListImpl,d73a6bbef14386328cbf34079e2edaccd26d1a27401e126f829a5233759aac72,True
xerces,org.apache.xerces.impl.xs.util.ObjectListImpl,0a76a06869acb848d4bb7822e071c55c84dc24b90d2d4a58a56cce2f78d248a2,True
xerces,org.apache.xerces.impl.xs.util.ShortListImpl,fee6956527013b9feec0a2306dc6d3962465cba2cd5bb90eb6f259fabb889e9e,True
xerces,org.apache.xerces.impl.xs.util.SimpleLocator,600d8b6f43576818d219596f41bb4875b93b0d78310c48df74ce4b553fdaaba7,True
xerces,org.apache.xerces.impl.xs.util.StringListImpl,1fd1e8a468cabd4185d1ba3586c98facbfcaf6dbe2f41e9909bd8e610c51edcb,True
xerces,org.apache.xerces.impl.xs.util.XInt,f16eb6c19025915f6d58e3226affcb8ac5cf7739499a1a22cd96d2035ad5f586,True
xerces,org.apache.xerces.impl.xs.util.XIntPool,96b03bb80f57c7759d88c81d51a4c062fd2ba0915f8df43da370121d24c705a9,True
xerces,org.apache.xerces.impl.xs.util.XS10TypeHelper,f415ee68007aa6f189778c71da893cf5effa58637743d9c1225fb43ca2da243f,True
xerces,org.apache.xerces.impl.xs.util.XSGrammarPool,416dad0a3db624faa4fd0cab59278d52794022bedd8cfc51fa219a68af51481a,True
xerces,org.apache.xerces.impl.xs.util.XSInputSource,f415080048046e1084dd34333ba38f557c4e75dab6de23c7c35849de6c5d233d,True
xerces,org.apache.xerces.impl.xs.util.XSNamedMap4Types,7da9aea795a766b15529314407aed1355ad61d58b5f891501ebdfef78464c4e0,True
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl,b59d16f4f06650d51377c808970987b1205ce296a7b69d56ed58c0bd09c39a29,True
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1,3f3e062c4f27516aaf50ee76a2c4fbb636cd85069a255ccb10ce29c76d0a8e19,True
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1,e3f1c29fa01ce9b0efb329c029bcd35d8aed10ff77d9bd40bec8156a5ac59547,True
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$XSNamedMapEntry,98852a8584ccfff3014dcf023fecf548f181b2a5a3f7a35951d81cadfc131937,True
xerces,org.apache.xerces.impl.xs.util.XSObjectListImpl,4d92c0fc07e4b7b6992c1d703525710544add531608529f864a86e6bd87229d2,True
xerces,org.apache.xerces.impl.xs.util.XSObjectListImpl$1,9e90904001109f6d7a7761b563719f0aabe51d791c8e327d236add236099482f,True
xerces,org.apache.xerces.impl.xs.util.XSObjectListImpl$XSObjectListIterator,92f7e330c4b23020b0ac1b696a0e1dbc84fce0518764fff5ee5c07e07f21acec,True
xerces,org.apache.xerces.jaxp.DefaultValidationErrorHandler,29b139011822d1c99c1427b1245e2765cf1c293e19ad9311c2f79222dc4db6a9,True
xerces,org.apache.xerces.jaxp.DocumentBuilderFactoryImpl,aa13be354003bb8238b86ff2eaa79fce884ac89288bbc2d742ee7fe87c6ea68d,True
xerces,org.apache.xerces.jaxp.DocumentBuilderImpl,a27b4e2c027a914048fdbeaadbc773d223e679d31eab012948b9c70aa184c412,True
xerces,org.apache.xerces.jaxp.JAXPConstants,8c3fd9c5144354dd87591600e0f7fd9d7b1315527a2eeee32bbe7bb5f91b5993,True
