source,target,flow_type,weight,evidence_method,evidence_statement
org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg,org.eclipse.cargotracker.domain.model.location.UnLocode,return_value_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",specialinvoke $r13.<org.eclipse.cargotracker.domain.model.location.UnLocode: void <init>(java.lang.String)>($r14)
org.eclipse.cargotracker.domain.model.location.LocationRepository,org.eclipse.cargotracker.domain.model.cargo.Leg,return_value_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>","specialinvoke $r19.<org.eclipse.cargotracker.domain.model.cargo.Leg: void <init>(org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>(r11, r15, r18, $r23, $r22)"
org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg,org.eclipse.cargotracker.domain.model.location.UnLocode,return_value_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",specialinvoke $r16.<org.eclipse.cargotracker.domain.model.location.UnLocode: void <init>(java.lang.String)>($r17)
org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg,org.eclipse.cargotracker.application.util.DateConverter,return_value_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",$r23 = staticinvoke <org.eclipse.cargotracker.application.util.DateConverter: java.time.LocalDateTime toDateTime(java.lang.String)>($r20)
org.eclipse.cargotracker.application.util.DateConverter,org.eclipse.cargotracker.domain.model.cargo.Leg,return_value_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>","specialinvoke $r19.<org.eclipse.cargotracker.domain.model.cargo.Leg: void <init>(org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>(r11, r15, r18, $r23, $r22)"
org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg,org.eclipse.cargotracker.application.util.DateConverter,return_value_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",$r22 = staticinvoke <org.eclipse.cargotracker.application.util.DateConverter: java.time.LocalDateTime toDateTime(java.lang.String)>($r21)
org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",specialinvoke $r8.<org.eclipse.cargotracker.domain.model.voyage.VoyageNumber: void <init>(java.lang.String)>($r9)
org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",r11 = interfaceinvoke r10.<org.eclipse.cargotracker.domain.model.voyage.VoyageRepository: org.eclipse.cargotracker.domain.model.voyage.Voyage find(org.eclipse.cargotracker.domain.model.voyage.VoyageNumber)>($r8)
org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg,org.eclipse.cargotracker.domain.model.location.UnLocode,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",specialinvoke $r13.<org.eclipse.cargotracker.domain.model.location.UnLocode: void <init>(java.lang.String)>($r14)
org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.location.LocationRepository,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",r15 = interfaceinvoke r12.<org.eclipse.cargotracker.domain.model.location.LocationRepository: org.eclipse.cargotracker.domain.model.location.Location find(org.eclipse.cargotracker.domain.model.location.UnLocode)>($r13)
org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg,org.eclipse.cargotracker.domain.model.location.UnLocode,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",specialinvoke $r16.<org.eclipse.cargotracker.domain.model.location.UnLocode: void <init>(java.lang.String)>($r17)
org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.domain.model.location.LocationRepository,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",r18 = interfaceinvoke r12.<org.eclipse.cargotracker.domain.model.location.LocationRepository: org.eclipse.cargotracker.domain.model.location.Location find(org.eclipse.cargotracker.domain.model.location.UnLocode)>($r16)
org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg,org.eclipse.cargotracker.application.util.DateConverter,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",$r23 = staticinvoke <org.eclipse.cargotracker.application.util.DateConverter: java.time.LocalDateTime toDateTime(java.lang.String)>($r20)
org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg,org.eclipse.cargotracker.application.util.DateConverter,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>",$r22 = staticinvoke <org.eclipse.cargotracker.application.util.DateConverter: java.time.LocalDateTime toDateTime(java.lang.String)>($r21)
org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.cargo.Leg,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>","specialinvoke $r19.<org.eclipse.cargotracker.domain.model.cargo.Leg: void <init>(org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>(r11, r15, r18, $r23, $r22)"
org.eclipse.cargotracker.domain.model.location.LocationRepository,org.eclipse.cargotracker.domain.model.cargo.Leg,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>","specialinvoke $r19.<org.eclipse.cargotracker.domain.model.cargo.Leg: void <init>(org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>(r11, r15, r18, $r23, $r22)"
org.eclipse.cargotracker.application.util.DateConverter,org.eclipse.cargotracker.domain.model.cargo.Leg,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler: org.eclipse.cargotracker.domain.model.cargo.Itinerary fromDTO(org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.domain.model.voyage.VoyageRepository,org.eclipse.cargotracker.domain.model.location.LocationRepository)>","specialinvoke $r19.<org.eclipse.cargotracker.domain.model.cargo.Leg: void <init>(org.eclipse.cargotracker.domain.model.voyage.Voyage,org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.domain.model.location.Location,java.time.LocalDateTime,java.time.LocalDateTime)>(r11, r15, r18, $r23, $r22)"
org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.interfaces.booking.facade.dto.Location,return_value_flow,3,<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.LocationDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.Location toDto(org.eclipse.cargotracker.domain.model.location.Location)>,"specialinvoke $r0.<org.eclipse.cargotracker.interfaces.booking.facade.dto.Location: void <init>(java.lang.String,java.lang.String)>($r4, $r3)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.interfaces.booking.facade.dto.Location,return_value_flow,3,<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.LocationDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.Location toDto(org.eclipse.cargotracker.domain.model.location.Location)>,"specialinvoke $r0.<org.eclipse.cargotracker.interfaces.booking.facade.dto.Location: void <init>(java.lang.String,java.lang.String)>($r4, $r3)"
org.eclipse.cargotracker.domain.model.location.UnLocode,org.eclipse.cargotracker.interfaces.booking.facade.dto.Location,argument_passing_flow,3,<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.LocationDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.Location toDto(org.eclipse.cargotracker.domain.model.location.Location)>,"specialinvoke $r0.<org.eclipse.cargotracker.interfaces.booking.facade.dto.Location: void <init>(java.lang.String,java.lang.String)>($r4, $r3)"
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.interfaces.booking.facade.dto.Location,argument_passing_flow,3,<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.LocationDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.Location toDto(org.eclipse.cargotracker.domain.model.location.Location)>,"specialinvoke $r0.<org.eclipse.cargotracker.interfaces.booking.facade.dto.Location: void <init>(java.lang.String,java.lang.String)>($r4, $r3)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler,return_value_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents toDto(org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>","$r9 = virtualinvoke r0.<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: java.lang.String descriptionFrom(org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,java.lang.String,java.lang.String)>(r3, r2, r4)"
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents,return_value_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents toDto(org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>","specialinvoke $r5.<org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents: void <init>(boolean,java.lang.String,java.lang.String)>($z0, $r9, $r8)"
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler,org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents,return_value_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents toDto(org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>","specialinvoke $r5.<org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents: void <init>(boolean,java.lang.String,java.lang.String)>($z0, $r9, $r8)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents toDto(org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>",r2 = virtualinvoke r0.<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: java.lang.String locationFrom(org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>(r1)
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents toDto(org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>",r4 = virtualinvoke r0.<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: java.lang.String voyageNumberFrom(org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>(r1)
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.domain.model.cargo.Itinerary,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents toDto(org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>",$z0 = virtualinvoke $r7.<org.eclipse.cargotracker.domain.model.cargo.Itinerary: boolean isExpected(org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>(r1)
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents toDto(org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>","$r9 = virtualinvoke r0.<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: java.lang.String descriptionFrom(org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,java.lang.String,java.lang.String)>(r3, r2, r4)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents toDto(org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>",$r8 = virtualinvoke r0.<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: java.lang.String timeFrom(org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>(r1)
org.eclipse.cargotracker.domain.model.cargo.Itinerary,org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents toDto(org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>","specialinvoke $r5.<org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents: void <init>(boolean,java.lang.String,java.lang.String)>($z0, $r9, $r8)"
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler,org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents,argument_passing_flow,3,"<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents toDto(org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>","specialinvoke $r5.<org.eclipse.cargotracker.interfaces.booking.facade.dto.TrackingEvents: void <init>(boolean,java.lang.String,java.lang.String)>($z0, $r9, $r8)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.application.util.DateConverter,return_value_flow,3,<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: java.lang.String timeFrom(org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>,$r2 = staticinvoke <org.eclipse.cargotracker.application.util.DateConverter: java.lang.String toString(java.time.LocalDateTime)>($r1)
org.eclipse.cargotracker.domain.model.handling.HandlingEvent,org.eclipse.cargotracker.application.util.DateConverter,argument_passing_flow,3,<org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler: java.lang.String timeFrom(org.eclipse.cargotracker.domain.model.handling.HandlingEvent)>,$r2 = staticinvoke <org.eclipse.cargotracker.application.util.DateConverter: java.lang.String toString(java.time.LocalDateTime)>($r1)
org.eclipse.cargotracker.domain.model.location.Location,org.eclipse.cargotracker.interfaces.CoordinatesFactory,argument_passing_flow,3,<org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter: org.eclipse.cargotracker.interfaces.Coordinates getCoordinates()>,$r2 = staticinvoke <org.eclipse.cargotracker.interfaces.CoordinatesFactory: org.eclipse.cargotracker.interfaces.Coordinates find(org.eclipse.cargotracker.domain.model.location.Location)>($r1)
org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingService,argument_passing_flow,3,<org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingService: void onCargoUpdated(org.eclipse.cargotracker.domain.model.cargo.Cargo)>,$r5 = virtualinvoke r0.<org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingService: jakarta.ws.rs.sse.OutboundSseEvent cargoToSseEvent(org.eclipse.cargotracker.domain.model.cargo.Cargo)>(r1)
org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter,argument_passing_flow,3,<org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingService: jakarta.ws.rs.sse.OutboundSseEvent cargoToSseEvent(org.eclipse.cargotracker.domain.model.cargo.Cargo)>,specialinvoke $r4.<org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter: void <init>(org.eclipse.cargotracker.domain.model.cargo.Cargo)>(r5)
org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter,return_value_flow,3,<org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter: org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter getOrigin()>,specialinvoke $r0.<org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter: void <init>(org.eclipse.cargotracker.domain.model.location.Location)>($r3)
org.eclipse.cargotracker.domain.model.cargo.Cargo,org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter,argument_passing_flow,3,<org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter: org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter getOrigin()>,specialinvoke $r0.<org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter: void <init>(org.eclipse.cargotracker.domain.model.location.Location)>($r3)
org.eclipse.cargotracker.domain.model.cargo.Delivery,org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter,return_value_flow,3,<org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter: org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter getLastKnownLocation()>,specialinvoke $r0.<org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter: void <init>(org.eclipse.cargotracker.domain.model.location.Location)>($r4)
org.eclipse.cargotracker.domain.model.cargo.Delivery,org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter,argument_passing_flow,3,<org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter: org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter getLastKnownLocation()>,specialinvoke $r0.<org.eclipse.cargotracker.interfaces.booking.sse.LocationViewAdapter: void <init>(org.eclipse.cargotracker.domain.model.location.Location)>($r4)
org.eclipse.cargotracker.interfaces.booking.facade.dto.CargoRoute,org.eclipse.cargotracker.application.util.DateConverter,return_value_flow,3,<org.eclipse.cargotracker.interfaces.booking.web.ChangeArrivalDeadline: void load()>,$r6 = staticinvoke <org.eclipse.cargotracker.application.util.DateConverter: java.time.LocalDate toDate(java.lang.String)>($r5)
org.eclipse.cargotracker.interfaces.booking.facade.dto.CargoRoute,org.eclipse.cargotracker.application.util.DateConverter,argument_passing_flow,3,<org.eclipse.cargotracker.interfaces.booking.web.ChangeArrivalDeadline: void load()>,$r6 = staticinvoke <org.eclipse.cargotracker.application.util.DateConverter: java.time.LocalDate toDate(java.lang.String)>($r5)
org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate,org.eclipse.cargotracker.interfaces.booking.facade.BookingServiceFacade,argument_passing_flow,3,<org.eclipse.cargotracker.interfaces.booking.web.ItinerarySelection: java.lang.String assignItinerary(int)>,"interfaceinvoke $r5.<org.eclipse.cargotracker.interfaces.booking.facade.BookingServiceFacade: void assignCargoToRoute(java.lang.String,org.eclipse.cargotracker.interfaces.booking.facade.dto.RouteCandidate)>($r4, r3)"
org.eclipse.cargotracker.application.util.DateConverter,org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt,return_value_flow,3,<org.eclipse.cargotracker.interfaces.handling.file.EventItemReader: java.lang.Object parseLine(java.lang.String)>,"specialinvoke $r9.<org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt: void <init>(java.time.LocalDateTime,java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,org.eclipse.cargotracker.domain.model.location.UnLocode)>($r10, r25, $r3, r26_2, r27, $r6)"
org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt,return_value_flow,3,<org.eclipse.cargotracker.interfaces.handling.file.EventItemReader: java.lang.Object parseLine(java.lang.String)>,"specialinvoke $r9.<org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt: void <init>(java.time.LocalDateTime,java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,org.eclipse.cargotracker.domain.model.location.UnLocode)>($r10, r25, $r3, r26_2, r27, $r6)"
org.eclipse.cargotracker.application.util.DateConverter,org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt,argument_passing_flow,3,<org.eclipse.cargotracker.interfaces.handling.file.EventItemReader: java.lang.Object parseLine(java.lang.String)>,"specialinvoke $r9.<org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt: void <init>(java.time.LocalDateTime,java.time.LocalDateTime,org.eclipse.cargotracker.domain.model.cargo.TrackingId,org.eclipse.cargotracker.domain.model.voyage.VoyageNumber,org.eclipse.cargotracker.domain.model.handling.HandlingEvent$Type,org.eclipse.cargotracker.domain.model.location.UnLocode)>($r10, r25, $r3, r26_2, r27, $r6)"
