kind,stage,subject,seed,solution_id,field,production,reference,absolute_difference,match,rule,budget,projected_only
metric,stage3b,daytrader,0,seed0_solution099,cohesion,10.705555555555556,10.705555555555556,0,True,,,
metric,stage3b,daytrader,0,seed0_solution099,imbalance,0.26882654431650954,0.26882654431650954,0,True,,,
semantic,stage3b,daytrader,0,seed0_solution099,f_semantic,0.8833794821592146,0.8833794821592146,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,weighted_modularity,0.31298572153156956,0.3129857215315696,5.5511151231257827e-17,True,,,
metric,stage3b,daytrader,0,seed0_solution036,internal_edge_weight_ratio,0.5696494464944649,0.5696494464944649,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,internal_external_edge_ratio,1.3236870310825295,1.3236870310825295,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,cluster_count,10,10,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,average_cluster_size,5.3,5.3,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,max_cluster_size,13,13,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,min_cluster_size,1,1,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,max_cluster_ratio,0.24528301886792453,0.24528301886792453,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,singleton_ratio,0.05660377358490566,0.05660377358490566,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,cluster_size_cv,0.8482176148297745,0.8482176148297745,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,coupling,0.4303505535055351,0.4303505535055351,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,cohesion,7.271428571428572,7.271428571428572,0,True,,,
metric,stage3b,daytrader,0,seed0_solution036,imbalance,0.8482176148297745,0.8482176148297745,0,True,,,
semantic,stage3b,daytrader,0,seed0_solution036,f_semantic,0.5877660823307069,0.5877660823307069,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,weighted_modularity,0.09802564728829943,0.0980256472882996,1.6653345369377348e-16,True,,,
metric,stage3b,daytrader,0,seed0_solution068,internal_edge_weight_ratio,0.3685424354243542,0.3685424354243542,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,internal_external_edge_ratio,0.5836376917457998,0.5836376917457998,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,cluster_count,5,5,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,average_cluster_size,10.6,10.6,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,max_cluster_size,21,21,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,min_cluster_size,1,1,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,max_cluster_ratio,0.39622641509433965,0.39622641509433965,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,singleton_ratio,0.018867924528301886,0.018867924528301886,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,cluster_size_cv,0.7514078396882974,0.7514078396882974,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,coupling,0.6314575645756457,0.6314575645756457,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,cohesion,52.667876241405644,52.667876241405644,0,True,,,
metric,stage3b,daytrader,0,seed0_solution068,imbalance,0.7514078396882974,0.7514078396882974,0,True,,,
semantic,stage3b,daytrader,0,seed0_solution068,f_semantic,0.6603285538751725,0.6603285538751725,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,weighted_modularity,-0.05683526997862231,-0.05683526997862218,1.3183898417423734e-16,True,,,
metric,stage3b,daytrader,0,seed0_solution095,internal_edge_weight_ratio,0.1974169741697417,0.1974169741697417,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,internal_external_edge_ratio,0.24597701149425288,0.24597701149425288,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,cluster_count,5,5,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,average_cluster_size,10.6,10.6,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,max_cluster_size,11,11,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,min_cluster_size,10,10,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,max_cluster_ratio,0.20754716981132076,0.20754716981132076,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,cluster_size_cv,0.046216787599682604,0.046216787599682604,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,coupling,0.8025830258302583,0.8025830258302583,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,cohesion,1.6630303030303029,1.6630303030303029,0,True,,,
metric,stage3b,daytrader,0,seed0_solution095,imbalance,0.046216787599682604,0.046216787599682604,0,True,,,
semantic,stage3b,daytrader,0,seed0_solution095,f_semantic,0.7962257134269085,0.7962257134269085,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,weighted_modularity,-0.01667675838428123,-0.016676758384281197,3.4694469519536142e-17,True,,,
metric,stage3b,daytrader,0,seed0_solution051,internal_edge_weight_ratio,0.4626383763837638,0.4626383763837638,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,internal_external_edge_ratio,0.8609442060085837,0.8609442060085837,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,cluster_count,4,4,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,average_cluster_size,13.25,13.25,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,max_cluster_size,18,18,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,min_cluster_size,1,1,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,max_cluster_ratio,0.33962264150943394,0.33962264150943394,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,singleton_ratio,0.018867924528301886,0.018867924528301886,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,cluster_size_cv,0.5346651817096133,0.5346651817096133,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,coupling,0.5373616236162362,0.5373616236162362,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,cohesion,1.6756535947712419,1.6756535947712419,0,True,,,
metric,stage3b,daytrader,0,seed0_solution051,imbalance,0.5346651817096133,0.5346651817096133,0,True,,,
semantic,stage3b,daytrader,0,seed0_solution051,f_semantic,0.4580950857582564,0.4580950857582564,0,True,,,
selection,stage3b,daytrader,0,,,seed0_solution036,seed0_solution036,0,True,modularity,,False
selection,stage3b,daytrader,0,,,,,0,True,balance,0,False
selection,stage3b,daytrader,0,,,seed0_solution036,seed0_solution036,0,True,balance,0.050000000000000003,False
selection,stage3b,daytrader,0,,,seed0_solution036,seed0_solution036,0,True,semantic,0.050000000000000003,False
selection,stage3b,daytrader,0,,,,,0,True,balance,0.050000000000000003,True
metric,stage3b,daytrader,7,seed7_solution038,weighted_modularity,0.32176264365272805,0.321762643652728,5.5511151231257827e-17,True,,,
metric,stage3b,daytrader,7,seed7_solution038,internal_edge_weight_ratio,0.5904059040590406,0.5904059040590406,0,True,,,
metric,stage3b,daytrader,7,seed7_solution038,internal_external_edge_ratio,1.4414414414414414,1.4414414414414414,0,True,,,
metric,stage3b,daytrader,7,seed7_solution038,cluster_count,11,11,0,True,,,
metric,stage3b,daytrader,7,seed7_solution038,average_cluster_size,4.818181818181818,4.818181818181818,0,True,,,
metric,stage3b,daytrader,7,seed7_solution038,max_cluster_size,14,14,0,True,,,
metric,stage3b,daytrader,7,seed7_solution038,min_cluster_size,1,1,0,True,,,
metric,stage3b,daytrader,7,seed7_solution038,max_cluster_ratio,0.2641509433962264,0.2641509433962264,0,True,,,
metric,stage3b,daytrader,7,seed7_solution038,singleton_ratio,0.07547169811320754,0.07547169811320754,0,True,,,
metric,stage3b,daytrader,7,seed7_solution038,cluster_size_cv,0.9231796092622693,0.9231796092622693,0,True,,,
metric,stage3b,daytrader,7,seed7_solution038,coupling,0.4095940959409594,0.4095940959409594,0,True,,,
metric,stage3b,daytrader,7,seed7_solution038,cohesion,6.675242938879302,6.675242938879302,0,True,,,
metric,stage3b,daytrader,7,seed7_solution038,imbalance,0.9231796092622693,0.9231796092622693,0,True,,,
semantic,stage3b,daytrader,7,seed7_solution038,f_semantic,0.5468690691545783,0.5468690691545783,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,weighted_modularity,0.10056456883757031,0.1005645688375703,1.3877787807814457e-17,True,,,
metric,stage3b,daytrader,7,seed7_solution000,internal_edge_weight_ratio,0.8256457564575646,0.8256457564575646,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,internal_external_edge_ratio,4.735449735449736,4.735449735449736,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,cluster_count,18,18,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,average_cluster_size,2.9444444444444446,2.9444444444444446,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,max_cluster_size,21,21,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,min_cluster_size,1,1,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,max_cluster_ratio,0.39622641509433965,0.39622641509433965,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,singleton_ratio,0.18867924528301888,0.18867924528301888,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,cluster_size_cv,1.5868137660381847,1.5868137660381847,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,coupling,0.17435424354243542,0.17435424354243542,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,cohesion,2.696164021164021,2.696164021164021,0,True,,,
metric,stage3b,daytrader,7,seed7_solution000,imbalance,1.5868137660381847,1.5868137660381847,0,True,,,
semantic,stage3b,daytrader,7,seed7_solution000,f_semantic,0.4940658662516273,0.4940658662516273,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,weighted_modularity,-0.004905191752563282,-0.004905191752563283,8.6736173798840355e-19,True,,,
metric,stage3b,daytrader,7,seed7_solution099,internal_edge_weight_ratio,0.13007380073800737,0.13007380073800737,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,internal_external_edge_ratio,0.14952279957582185,0.14952279957582185,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,cluster_count,13,13,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,average_cluster_size,4.076923076923077,4.076923076923077,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,max_cluster_size,7,7,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,min_cluster_size,2,2,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,max_cluster_ratio,0.1320754716981132,0.1320754716981132,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,cluster_size_cv,0.33962264150943405,0.33962264150943405,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,coupling,0.8699261992619927,0.8699261992619927,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,cohesion,12.018315018315018,12.018315018315018,0,True,,,
metric,stage3b,daytrader,7,seed7_solution099,imbalance,0.33962264150943405,0.33962264150943405,0,True,,,
semantic,stage3b,daytrader,7,seed7_solution099,f_semantic,0.9282929026183864,0.9282929026183864,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,weighted_modularity,0.05849295693141431,0.058492956931414326,1.3877787807814457e-17,True,,,
metric,stage3b,daytrader,7,seed7_solution070,internal_edge_weight_ratio,0.3800738007380074,0.3800738007380074,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,internal_external_edge_ratio,0.6130952380952381,0.6130952380952381,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,cluster_count,5,5,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,average_cluster_size,10.6,10.6,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,max_cluster_size,18,18,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,min_cluster_size,1,1,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,max_cluster_ratio,0.33962264150943394,0.33962264150943394,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,singleton_ratio,0.018867924528301886,0.018867924528301886,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,cluster_size_cv,0.7049638374441285,0.7049638374441285,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,coupling,0.6199261992619927,0.6199261992619927,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,cohesion,29.47843137254902,29.47843137254902,0,True,,,
metric,stage3b,daytrader,7,seed7_solution070,imbalance,0.7049638374441285,0.7049638374441285,0,True,,,
semantic,stage3b,daytrader,7,seed7_solution070,f_semantic,0.5844649079816067,0.5844649079816067,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,weighted_modularity,-0.011511685400525605,-0.011511685400525567,3.8163916471489756e-17,True,,,
metric,stage3b,daytrader,7,seed7_solution081,internal_edge_weight_ratio,0.33440959409594095,0.33440959409594095,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,internal_external_edge_ratio,0.5024255024255024,0.5024255024255024,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,cluster_count,3,3,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,average_cluster_size,17.666666666666668,17.666666666666668,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,max_cluster_size,18,18,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,min_cluster_size,17,17,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,max_cluster_ratio,0.33962264150943394,0.33962264150943394,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,cluster_size_cv,0.02668327476175651,0.02668327476175651,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,coupling,0.665590405904059,0.665590405904059,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,cohesion,1.6113834422657953,1.6113834422657953,0,True,,,
metric,stage3b,daytrader,7,seed7_solution081,imbalance,0.02668327476175651,0.02668327476175651,0,True,,,
semantic,stage3b,daytrader,7,seed7_solution081,f_semantic,0.6538073474910877,0.6538073474910877,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,weighted_modularity,0.09624349818221425,0.09624349818221435,9.7144514654701197e-17,True,,,
metric,stage3b,daytrader,7,seed7_solution005,internal_edge_weight_ratio,0.8150369003690037,0.8150369003690037,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,internal_external_edge_ratio,4.406483790523691,4.406483790523691,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,cluster_count,17,17,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,average_cluster_size,3.1176470588235294,3.1176470588235294,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,max_cluster_size,21,21,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,min_cluster_size,1,1,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,max_cluster_ratio,0.39622641509433965,0.39622641509433965,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,singleton_ratio,0.16981132075471697,0.16981132075471697,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,cluster_size_cv,1.5160233529509937,1.5160233529509937,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,coupling,0.1849630996309963,0.1849630996309963,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,cohesion,2.7327731092436975,2.7327731092436975,0,True,,,
metric,stage3b,daytrader,7,seed7_solution005,imbalance,1.5160233529509937,1.5160233529509937,0,True,,,
semantic,stage3b,daytrader,7,seed7_solution005,f_semantic,0.45608402956152094,0.45608402956152094,0,True,,,
selection,stage3b,daytrader,7,,,seed7_solution038,seed7_solution038,0,True,modularity,,False
selection,stage3b,daytrader,7,,,,,0,True,balance,0,False
selection,stage3b,daytrader,7,,,seed7_solution038,seed7_solution038,0,True,balance,0.050000000000000003,False
selection,stage3b,daytrader,7,,,seed7_solution038,seed7_solution038,0,True,semantic,0.050000000000000003,False
selection,stage3b,daytrader,7,,,seed7_solution038,seed7_solution038,0,True,balance,0.050000000000000003,True
metric,stage3b,daytrader,29,seed29_solution051,weighted_modularity,0.13502494774717122,0.13502494774717128,5.5511151231257827e-17,True,,,
metric,stage3b,daytrader,29,seed29_solution051,internal_edge_weight_ratio,0.4534132841328413,0.4534132841328413,0,True,,,
metric,stage3b,daytrader,29,seed29_solution051,internal_external_edge_ratio,0.829535864978903,0.829535864978903,0,True,,,
metric,stage3b,daytrader,29,seed29_solution051,cluster_count,7,7,0,True,,,
metric,stage3b,daytrader,29,seed29_solution051,average_cluster_size,7.571428571428571,7.571428571428571,0,True,,,
metric,stage3b,daytrader,29,seed29_solution051,max_cluster_size,15,15,0,True,,,
metric,stage3b,daytrader,29,seed29_solution051,min_cluster_size,2,2,0,True,,,
metric,stage3b,daytrader,29,seed29_solution051,max_cluster_ratio,0.2830188679245283,0.2830188679245283,0,True,,,
metric,stage3b,daytrader,29,seed29_solution051,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3b,daytrader,29,seed29_solution051,cluster_size_cv,0.5416113243172576,0.5416113243172576,0,True,,,
metric,stage3b,daytrader,29,seed29_solution051,coupling,0.5465867158671587,0.5465867158671587,0,True,,,
metric,stage3b,daytrader,29,seed29_solution051,cohesion,14.198721913007628,14.198721913007628,0,True,,,
metric,stage3b,daytrader,29,seed29_solution051,imbalance,0.5416113243172576,0.5416113243172576,0,True,,,
semantic,stage3b,daytrader,29,seed29_solution051,f_semantic,0.8130678516572516,0.8130678516572516,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,weighted_modularity,0.10056456883757031,0.1005645688375703,1.3877787807814457e-17,True,,,
metric,stage3b,daytrader,29,seed29_solution000,internal_edge_weight_ratio,0.8256457564575646,0.8256457564575646,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,internal_external_edge_ratio,4.735449735449736,4.735449735449736,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,cluster_count,18,18,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,average_cluster_size,2.9444444444444446,2.9444444444444446,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,max_cluster_size,21,21,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,min_cluster_size,1,1,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,max_cluster_ratio,0.39622641509433965,0.39622641509433965,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,singleton_ratio,0.20754716981132076,0.20754716981132076,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,cluster_size_cv,1.614834223455065,1.614834223455065,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,coupling,0.17435424354243542,0.17435424354243542,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,cohesion,2.6630952380952384,2.6630952380952384,0,True,,,
metric,stage3b,daytrader,29,seed29_solution000,imbalance,1.614834223455065,1.614834223455065,0,True,,,
semantic,stage3b,daytrader,29,seed29_solution000,f_semantic,0.5003043258906533,0.5003043258906533,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,weighted_modularity,-0.08231905543225174,-0.08231905543225182,8.3266726846886741e-17,True,,,
metric,stage3b,daytrader,29,seed29_solution099,internal_edge_weight_ratio,0.08902214022140222,0.08902214022140222,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,internal_external_edge_ratio,0.09772151898734177,0.09772151898734177,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,cluster_count,9,9,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,average_cluster_size,5.888888888888889,5.888888888888889,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,max_cluster_size,9,9,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,min_cluster_size,2,2,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,max_cluster_ratio,0.16981132075471697,0.16981132075471697,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,cluster_size_cv,0.37924058947626,0.37924058947626,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,coupling,0.9109778597785978,0.9109778597785978,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,cohesion,9.237918871252205,9.237918871252205,0,True,,,
metric,stage3b,daytrader,29,seed29_solution099,imbalance,0.37924058947626,0.37924058947626,0,True,,,
semantic,stage3b,daytrader,29,seed29_solution099,f_semantic,0.824732239625185,0.824732239625185,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,weighted_modularity,0.07868742000381256,0.07868742000381268,1.2490009027033011e-16,True,,,
metric,stage3b,daytrader,29,seed29_solution042,internal_edge_weight_ratio,0.5631918819188192,0.5631918819188192,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,internal_external_edge_ratio,1.2893347412882787,1.2893347412882787,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,cluster_count,5,5,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,average_cluster_size,10.6,10.6,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,max_cluster_size,19,19,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,min_cluster_size,2,2,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,max_cluster_ratio,0.3584905660377358,0.3584905660377358,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,cluster_size_cv,0.5647784734753118,0.5647784734753118,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,coupling,0.4368081180811808,0.4368081180811808,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,cohesion,17.00230588125325,17.00230588125325,0,True,,,
metric,stage3b,daytrader,29,seed29_solution042,imbalance,0.5647784734753118,0.5647784734753118,0,True,,,
semantic,stage3b,daytrader,29,seed29_solution042,f_semantic,0.6437991830129977,0.6437991830129977,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,weighted_modularity,-0.08211129937637016,-0.0821112993763701,5.5511151231257827e-17,True,,,
metric,stage3b,daytrader,29,seed29_solution095,internal_edge_weight_ratio,0.17250922509225092,0.17250922509225092,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,internal_external_edge_ratio,0.2084726867335563,0.2084726867335563,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,cluster_count,4,4,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,average_cluster_size,13.25,13.25,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,max_cluster_size,14,14,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,min_cluster_size,13,13,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,max_cluster_ratio,0.2641509433962264,0.2641509433962264,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,cluster_size_cv,0.03268020391639391,0.03268020391639391,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,coupling,0.827490774907749,0.827490774907749,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,cohesion,1.1556776556776556,1.1556776556776556,0,True,,,
metric,stage3b,daytrader,29,seed29_solution095,imbalance,0.03268020391639391,0.03268020391639391,0,True,,,
semantic,stage3b,daytrader,29,seed29_solution095,f_semantic,0.7513742844926958,0.7513742844926958,0,True,,,
selection,stage3b,daytrader,29,,,seed29_solution046,seed29_solution046,0,True,modularity,,False
selection,stage3b,daytrader,29,,,,,0,True,balance,0,False
selection,stage3b,daytrader,29,,,,,0,True,balance,0.050000000000000003,False
selection,stage3b,daytrader,29,,,,,0,True,semantic,0.050000000000000003,False
selection,stage3b,daytrader,29,,,,,0,True,balance,0.050000000000000003,True
metric,stage3b,xerces,0,seed0_solution018,weighted_modularity,0.659754441952761,0.6597544419527799,1.8873791418627661e-14,True,,,
metric,stage3b,xerces,0,seed0_solution018,internal_edge_weight_ratio,0.789705248023005,0.789705248023005,0,True,,,
metric,stage3b,xerces,0,seed0_solution018,internal_external_edge_ratio,3.755230411595788,3.755230411595788,0,True,,,
metric,stage3b,xerces,0,seed0_solution018,cluster_count,30,30,0,True,,,
metric,stage3b,xerces,0,seed0_solution018,average_cluster_size,27.133333333333333,27.133333333333333,0,True,,,
metric,stage3b,xerces,0,seed0_solution018,max_cluster_size,118,118,0,True,,,
metric,stage3b,xerces,0,seed0_solution018,min_cluster_size,1,1,0,True,,,
metric,stage3b,xerces,0,seed0_solution018,max_cluster_ratio,0.14496314496314497,0.14496314496314497,0,True,,,
metric,stage3b,xerces,0,seed0_solution018,singleton_ratio,0.011056511056511056,0.011056511056511056,0,True,,,
metric,stage3b,xerces,0,seed0_solution018,cluster_size_cv,1.2843238580427818,1.2843238580427818,0,True,,,
metric,stage3b,xerces,0,seed0_solution018,coupling,0.21029475197699496,0.21029475197699496,0,True,,,
metric,stage3b,xerces,0,seed0_solution018,cohesion,8.311905188532197,8.311905188532197,0,True,,,
metric,stage3b,xerces,0,seed0_solution018,imbalance,1.2843238580427818,1.2843238580427818,0,True,,,
semantic,stage3b,xerces,0,seed0_solution018,f_semantic,0.38743299874057835,0.38743299874057835,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,weighted_modularity,0.10837031776114402,0.10837031776113963,4.3853809472693683e-15,True,,,
metric,stage3b,xerces,0,seed0_solution000,internal_edge_weight_ratio,0.8743637670740474,0.8743637670740474,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,internal_external_edge_ratio,6.959487296864271,6.959487296864271,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,cluster_count,161,161,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,average_cluster_size,5.055900621118012,5.055900621118012,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,max_cluster_size,325,325,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,min_cluster_size,1,1,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,max_cluster_ratio,0.39926289926289926,0.39926289926289926,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,singleton_ratio,0.16093366093366093,0.16093366093366093,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,cluster_size_cv,5.759366795729425,5.759366795729425,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,coupling,0.12563623292595255,0.12563623292595255,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,cohesion,1.8420393999070788,1.8420393999070788,0,True,,,
metric,stage3b,xerces,0,seed0_solution000,imbalance,5.759366795729425,5.759366795729425,0,True,,,
semantic,stage3b,xerces,0,seed0_solution000,f_semantic,0.5008896579707485,0.5008896579707485,0,True,,,
metric,stage3b,xerces,0,seed0_solution099,weighted_modularity,0.00044833268816014905,0.00044833268816022457,7.5514681313615384e-17,True,,,
metric,stage3b,xerces,0,seed0_solution099,internal_edge_weight_ratio,0.039568655643422,0.039568655643422,0,True,,,
metric,stage3b,xerces,0,seed0_solution099,internal_external_edge_ratio,0.041198838288571515,0.041198838288571515,0,True,,,
metric,stage3b,xerces,0,seed0_solution099,cluster_count,32,32,0,True,,,
metric,stage3b,xerces,0,seed0_solution099,average_cluster_size,25.4375,25.4375,0,True,,,
metric,stage3b,xerces,0,seed0_solution099,max_cluster_size,43,43,0,True,,,
metric,stage3b,xerces,0,seed0_solution099,min_cluster_size,9,9,0,True,,,
metric,stage3b,xerces,0,seed0_solution099,max_cluster_ratio,0.052825552825552825,0.052825552825552825,0,True,,,
metric,stage3b,xerces,0,seed0_solution099,singleton_ratio,0.0,0.0,0,True,,,
metric,stage3b,xerces,0,seed0_solution099,cluster_size_cv,0.32371881529907703,0.32371881529907703,0,True,,,
metric,stage3b,xerces,0,seed0_solution099,coupling,0.960431344356578,0.960431344356578,0,True,,,
metric,stage3b,xerces,0,seed0_solution099,cohesion,0.2769406961176449,0.2769406961176449,0,True,,,
