result_family,subject,seed,front_hypervolume,leiden_only_hypervolume,hypervolume_gain_over_leiden,ssa_observed_overlap,ssa_observed_novelty,ssa_random_mean_overlap,ssa_delta_random,source,source_commit,source_sha256,copy_status,source_manifest,source_manifest_sha256
stage2_hypervolume,xerces,12,0.14129626029385481,0.10403318286394039,0.037263077429914297,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,13,0.1382217554666996,0.10403318286394039,0.0341885726027591,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,14,0.1249951012945114,0.10403318286394039,0.020961918430570901,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,15,0.13672034819460929,0.10403318286394039,0.032687165330668802,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,16,0.1239646261870353,0.10403318286394039,0.019931443323094801,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,17,0.12965031262985119,0.10403318286394039,0.025617129765910698,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,18,0.13273078827404761,0.10403318286394039,0.028697605410107199,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,19,0.1349868357378142,0.10403318286394039,0.030953652873873701,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,20,0.1352501256103881,0.10403318286394039,0.0312169427464477,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,21,0.1327997096490168,0.10403318286394039,0.0287665267850763,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,22,0.1262164725878929,0.10403318286394039,0.0221832897239524,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,23,0.13110970971128319,0.10403318286394039,0.0270765268473427,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,24,0.12579573581395101,0.10403318286394039,0.021762552950010498,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,25,0.13807242658593441,0.10403318286394039,0.034039243721993899,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,26,0.13231548869125689,0.10403318286394039,0.0282823058273164,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,27,0.14750888287368169,0.10403318286394039,0.0434757000097412,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,28,0.13663954480451571,0.10403318286394039,0.032606361940575299,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage2_hypervolume,xerces,29,0.13759559216429409,0.10403318286394039,0.033562409300353598,,,,,results/stage2/subjects/xerces-j/nsga/robustness_final_30seeds/raw_runs.csv,da57e84acd0fcbc2cb003bec3fa0b41e23d3e060,80675488962ccde09d5a07a479e9b5f08b10aa1fe50b5c997ecf3cd15ca63863,retained_per_seed_value_copied_not_recomputed,,
stage1_ssa_random_overlap,daytrader,,,,,0.86885245901639341,0.13114754098360656,0.11916393442622951,0.74968852459016389,git:8592d0aa49dc31dd435f20296ced485ec7a41b41:results/cross_subject/01_stage1_ssa_random_baseline/stage1_ssa_random_baseline_summary.csv,8592d0aa49dc31dd435f20296ced485ec7a41b41,bca7bea79c0b4d6c42b39893bdbd39d075a0cb5a849f1514d0a7fdf8d2fec590,validated_frozen_summary_value_copied_not_recomputed,git:8592d0aa49dc31dd435f20296ced485ec7a41b41:results/cross_subject/01_stage1_ssa_random_baseline/stage1_ssa_random_baseline_manifest.json,85cec35047c437a309e03679b6338da24b6f028a8540d49c891576eebc48638a
stage1_ssa_random_overlap,jpetstore,,,,,0.65000000000000002,0.34999999999999998,0.19019999999999998,0.45980000000000004,git:8592d0aa49dc31dd435f20296ced485ec7a41b41:results/cross_subject/01_stage1_ssa_random_baseline/stage1_ssa_random_baseline_summary.csv,8592d0aa49dc31dd435f20296ced485ec7a41b41,bca7bea79c0b4d6c42b39893bdbd39d075a0cb5a849f1514d0a7fdf8d2fec590,validated_frozen_summary_value_copied_not_recomputed,git:8592d0aa49dc31dd435f20296ced485ec7a41b41:results/cross_subject/01_stage1_ssa_random_baseline/stage1_ssa_random_baseline_manifest.json,85cec35047c437a309e03679b6338da24b6f028a8540d49c891576eebc48638a
stage1_ssa_random_overlap,xerces,,,,,0.74725274725274726,0.25274725274725274,0.011652472527472526,0.73560027472527478,git:8592d0aa49dc31dd435f20296ced485ec7a41b41:results/cross_subject/01_stage1_ssa_random_baseline/stage1_ssa_random_baseline_summary.csv,8592d0aa49dc31dd435f20296ced485ec7a41b41,bca7bea79c0b4d6c42b39893bdbd39d075a0cb5a849f1514d0a7fdf8d2fec590,validated_frozen_summary_value_copied_not_recomputed,git:8592d0aa49dc31dd435f20296ced485ec7a41b41:results/cross_subject/01_stage1_ssa_random_baseline/stage1_ssa_random_baseline_manifest.json,85cec35047c437a309e03679b6338da24b6f028a8540d49c891576eebc48638a
