subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
xerces,65,62065,1673,0.017334130304841603,,0.086072922893006582
xerces,66,62066,1673,0.014943215780035863,,0.081291093843395099
xerces,67,62067,1673,0.010161386730424387,,0.083682008368200833
xerces,68,62068,1673,0.0089659294680215183,,0.09025702331141662
xerces,69,62069,1673,0.013150029886431561,,0.099222952779438128
xerces,70,62070,1673,0.0089659294680215183,,0.086670651524208012
xerces,71,62071,1673,0.012552301255230125,,0.076509264793783616
xerces,72,62072,1673,0.014943215780035863,,0.096832038254632394
xerces,73,62073,1673,0.0071727435744172148,,0.098027495517035268
xerces,74,62074,1673,0.013150029886431561,,0.091452480573819481
xerces,75,62075,1673,0.011356843992827256,,0.083682008368200833
xerces,76,62076,1673,0.016138673042438732,,0.089659294680215176
xerces,77,62077,1673,0.009563658099222952,,0.080693365212193668
xerces,78,62078,1673,0.011356843992827256,,0.087866108786610872
xerces,79,62079,1673,0.008368200836820083,,0.076509264793783616
xerces,80,62080,1673,0.013747758517632994,,0.09025702331141662
xerces,81,62081,1673,0.0071727435744172148,,0.079497907949790794
xerces,82,62082,1673,0.011954572624028692,,0.093843395098625229
xerces,83,62083,1673,0.013150029886431561,,0.086670651524208012
xerces,84,62084,1673,0.010759115361625823,,0.082486551105797973
xerces,85,62085,1673,0.010759115361625823,,0.084279736999402277
xerces,86,62086,1673,0.013747758517632994,,0.099820681410639572
xerces,87,62087,1673,0.010759115361625823,,0.092647937836222355
xerces,88,62088,1673,0.015540944411237299,,0.084279736999402277
xerces,89,62089,1673,0.015540944411237299,,0.078900179318589364
xerces,90,62090,1673,0.01852958756724447,,0.091452480573819481
xerces,91,62091,1673,0.01434548714883443,,0.095038852361028089
xerces,92,62092,1673,0.0077704722056186493,,0.096234309623430964
xerces,93,62093,1673,0.0089659294680215183,,0.09025702331141662
xerces,94,62094,1673,0.013747758517632994,,0.07770472205618649
xerces,95,62095,1673,0.011954572624028692,,0.091452480573819481
xerces,96,62096,1673,0.011356843992827256,,0.081888822474596529
